#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#obs_sm range: 10.25 - 10.75
#HM    Stats: 8.229410e+11 (median) + 7.314690e+11  / - 3.161760e+11
#SM    Stats: 2.684190e+10 (median) + 1.439810e+10  / - 7.584199e+09
#ObsSM Stats: 2.733410e+10 (median) + 1.450980e+10  / - 7.252400e+09
#VMP   Stats: 1.615300e+02 (median) + 2.994000e+01  / - 1.814999e+01
#ICL   Stats: 9.219450e+07 (median) + 4.807475e+08  / - 7.415580e+07
#SSFR  Stats: 5.306040e-11 (median) + 6.828052e-11  / - 3.152784e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 11722
sfh 0.060123 0 0 0 #avg: 1.34322e-15; avg_err: 1.09676e-15; sd: 1.18739e-13; counts: 11722
sfh 0.062373 0 0 0 #avg: 6.77235e-15; avg_err: 4.01619e-15; sd: 4.34807e-13; counts: 11722
sfh 0.064623 0 0 0 #avg: 1.75858e-14; avg_err: 6.30232e-15; sd: 6.82312e-13; counts: 11722
sfh 0.066873 0 0 0 #avg: 3.95068e-14; avg_err: 1.29652e-14; sd: 1.40366e-12; counts: 11722
sfh 0.069123 0 0 0 #avg: 9.47217e-14; avg_err: 2.91721e-14; sd: 3.15828e-12; counts: 11722
sfh 0.071373 0 0 0 #avg: 1.22256e-13; avg_err: 1.73956e-14; sd: 1.88331e-12; counts: 11722
sfh 0.073623 0 0 0 #avg: 2.12426e-13; avg_err: 3.43757e-14; sd: 3.72164e-12; counts: 11722
sfh 0.075873 0 0 0 #avg: 2.8778e-13; avg_err: 2.7805e-14; sd: 3.01027e-12; counts: 11722
sfh 0.078123 0 0 0 #avg: 4.26732e-13; avg_err: 2.83382e-14; sd: 3.06799e-12; counts: 11722
sfh 0.080373 0 0 0 #avg: 6.31033e-13; avg_err: 3.83987e-14; sd: 4.15718e-12; counts: 11722
sfh 0.082623 0 2.16393e-13 0 #avg: 8.2251e-13; avg_err: 4.27708e-14; sd: 4.63052e-12; counts: 11722
sfh 0.085998 0 9.26616e-13 0 #avg: 1.14297e-12; avg_err: 4.41737e-14; sd: 4.7824e-12; counts: 11722
sfh 0.089373 0 2.05247e-12 0 #avg: 1.68919e-12; avg_err: 5.98209e-14; sd: 6.47643e-12; counts: 11722
sfh 0.092748 0 3.41543e-12 0 #avg: 2.27726e-12; avg_err: 6.90144e-14; sd: 7.47175e-12; counts: 11722
sfh 0.096123 2.0334e-13 4.64942e-12 2.0334e-13 #avg: 3.00108e-12; avg_err: 8.39335e-14; sd: 9.08694e-12; counts: 11722
sfh 0.099498 6.15908e-13 5.72172e-12 6.15908e-13 #avg: 3.85929e-12; avg_err: 1.29338e-13; sd: 1.40026e-11; counts: 11722
sfh 0.102873 1.14277e-12 6.67812e-12 1.14277e-12 #avg: 4.71033e-12; avg_err: 1.50874e-13; sd: 1.63341e-11; counts: 11722
sfh 0.106248 1.7153e-12 7.60093e-12 1.7153e-12 #avg: 5.6013e-12; avg_err: 1.32075e-13; sd: 1.42989e-11; counts: 11722
sfh 0.109623 2.23187e-12 8.60361e-12 2.21083e-12 #avg: 6.36636e-12; avg_err: 1.31286e-13; sd: 1.42135e-11; counts: 11722
sfh 0.112998 2.84156e-12 9.45481e-12 2.6898e-12 #avg: 7.22518e-12; avg_err: 1.36839e-13; sd: 1.48147e-11; counts: 11722
sfh 0.116373 3.31364e-12 1.014e-11 2.99289e-12 #avg: 8.13701e-12; avg_err: 1.57668e-13; sd: 1.70696e-11; counts: 11722
sfh 0.119748 3.78403e-12 1.11775e-11 3.27607e-12 #avg: 9.35041e-12; avg_err: 2.91629e-13; sd: 3.15728e-11; counts: 11722
sfh 0.123123 4.34588e-12 1.1747e-11 3.66991e-12 #avg: 1.01838e-11; avg_err: 2.36496e-13; sd: 2.56039e-11; counts: 11722
sfh 0.126498 4.81127e-12 1.23715e-11 3.92937e-12 #avg: 1.11192e-11; avg_err: 2.5099e-13; sd: 2.71731e-11; counts: 11722
sfh 0.129873 5.36668e-12 1.29747e-11 4.29936e-12 #avg: 1.20447e-11; avg_err: 2.79751e-13; sd: 3.02869e-11; counts: 11722
sfh 0.133248 5.90311e-12 1.42165e-11 4.64563e-12 #avg: 1.29575e-11; avg_err: 3.27688e-13; sd: 3.54767e-11; counts: 11722
sfh 0.136623 6.46037e-12 1.56037e-11 5.00616e-12 #avg: 1.37757e-11; avg_err: 2.53037e-13; sd: 2.73947e-11; counts: 11722
sfh 0.141685 7.25201e-12 1.69966e-11 5.48231e-12 #avg: 1.54369e-11; avg_err: 2.87206e-13; sd: 3.1094e-11; counts: 11722
sfh 0.146748 8.0998e-12 1.83821e-11 6.01321e-12 #avg: 1.7002e-11; avg_err: 3.15369e-13; sd: 3.4143e-11; counts: 11722
sfh 0.15181 8.81717e-12 1.98585e-11 6.51775e-12 #avg: 1.88643e-11; avg_err: 3.77134e-13; sd: 4.08298e-11; counts: 11722
sfh 0.156873 9.49268e-12 2.15091e-11 6.87171e-12 #avg: 2.02101e-11; avg_err: 4.06639e-13; sd: 4.40242e-11; counts: 11722
sfh 0.161935 1.00793e-11 2.27627e-11 7.28182e-12 #avg: 2.11298e-11; avg_err: 3.73736e-13; sd: 4.0462e-11; counts: 11722
sfh 0.166998 1.0567e-11 2.46381e-11 7.60125e-12 #avg: 2.24435e-11; avg_err: 4.10151e-13; sd: 4.44044e-11; counts: 11722
sfh 0.17206 1.12776e-11 2.60893e-11 8.17586e-12 #avg: 2.37394e-11; avg_err: 4.22073e-13; sd: 4.56951e-11; counts: 11722
sfh 0.177123 1.17104e-11 2.7727e-11 8.42799e-12 #avg: 2.55746e-11; avg_err: 6.30471e-13; sd: 6.82571e-11; counts: 11722
sfh 0.182185 1.22886e-11 2.85014e-11 8.80956e-12 #avg: 2.63946e-11; avg_err: 4.92464e-13; sd: 5.33159e-11; counts: 11722
sfh 0.187248 1.28593e-11 3.01316e-11 9.27377e-12 #avg: 2.75544e-11; avg_err: 5.07407e-13; sd: 5.49337e-11; counts: 11722
sfh 0.19231 1.33514e-11 3.18413e-11 9.55135e-12 #avg: 2.89712e-11; avg_err: 5.8767e-13; sd: 6.36233e-11; counts: 11722
sfh 0.197373 1.38833e-11 3.32401e-11 1.00275e-11 #avg: 2.99637e-11; avg_err: 5.6733e-13; sd: 6.14211e-11; counts: 11722
sfh 0.202435 1.43994e-11 3.46293e-11 1.03954e-11 #avg: 3.08737e-11; avg_err: 5.60996e-13; sd: 6.07355e-11; counts: 11722
sfh 0.207498 1.49808e-11 3.53888e-11 1.07956e-11 #avg: 3.25109e-11; avg_err: 5.77312e-13; sd: 6.25019e-11; counts: 11722
sfh 0.21256 1.56469e-11 3.76796e-11 1.12627e-11 #avg: 3.37613e-11; avg_err: 6.02569e-13; sd: 6.52363e-11; counts: 11722
sfh 0.217623 1.65132e-11 3.95517e-11 1.18725e-11 #avg: 3.55616e-11; avg_err: 6.28974e-13; sd: 6.8095e-11; counts: 11722
sfh 0.222685 1.73012e-11 4.07786e-11 1.23907e-11 #avg: 3.73398e-11; avg_err: 6.99549e-13; sd: 7.57356e-11; counts: 11722
sfh 0.227748 1.83433e-11 4.40129e-11 1.32809e-11 #avg: 3.92178e-11; avg_err: 7.52498e-13; sd: 8.14681e-11; counts: 11722
sfh 0.23281 1.88497e-11 4.64722e-11 1.36592e-11 #avg: 4.14323e-11; avg_err: 8.42813e-13; sd: 9.12459e-11; counts: 11722
sfh 0.237873 1.97379e-11 4.83875e-11 1.41894e-11 #avg: 4.33921e-11; avg_err: 8.25605e-13; sd: 8.93829e-11; counts: 11722
sfh 0.242935 2.07191e-11 5.03243e-11 1.49887e-11 #avg: 4.57978e-11; avg_err: 9.52771e-13; sd: 1.0315e-10; counts: 11722
sfh 0.247998 2.1405e-11 5.15734e-11 1.54016e-11 #avg: 4.73225e-11; avg_err: 9.00885e-13; sd: 9.7533e-11; counts: 11722
sfh 0.25306 2.25674e-11 5.53883e-11 1.63148e-11 #avg: 5.06815e-11; avg_err: 9.94229e-13; sd: 1.07639e-10; counts: 11722
sfh 0.258123 2.35953e-11 5.72781e-11 1.71291e-11 #avg: 5.27384e-11; avg_err: 1.00617e-12; sd: 1.08932e-10; counts: 11722
sfh 0.263185 2.49053e-11 6.05388e-11 1.82017e-11 #avg: 5.44119e-11; avg_err: 9.6276e-13; sd: 1.04232e-10; counts: 11722
sfh 0.268248 2.64107e-11 6.3038e-11 1.9292e-11 #avg: 5.6455e-11; avg_err: 9.71509e-13; sd: 1.05179e-10; counts: 11722
sfh 0.27331 2.77168e-11 6.58754e-11 2.03926e-11 #avg: 6.02699e-11; avg_err: 1.1324e-12; sd: 1.22597e-10; counts: 11722
sfh 0.278373 2.88857e-11 6.90058e-11 2.11781e-11 #avg: 6.23588e-11; avg_err: 1.20895e-12; sd: 1.30886e-10; counts: 11722
sfh 0.283435 2.97931e-11 7.11838e-11 2.15844e-11 #avg: 6.55946e-11; avg_err: 1.22342e-12; sd: 1.32452e-10; counts: 11722
sfh 0.288498 3.14501e-11 7.37684e-11 2.28642e-11 #avg: 6.92808e-11; avg_err: 1.30032e-12; sd: 1.40777e-10; counts: 11722
sfh 0.29356 3.33218e-11 7.85679e-11 2.44344e-11 #avg: 7.22794e-11; avg_err: 1.34179e-12; sd: 1.45267e-10; counts: 11722
sfh 0.298623 3.45597e-11 8.13146e-11 2.51517e-11 #avg: 7.4389e-11; avg_err: 1.32008e-12; sd: 1.42917e-10; counts: 11722
sfh 0.303685 3.63503e-11 8.34208e-11 2.67089e-11 #avg: 7.65019e-11; avg_err: 1.28677e-12; sd: 1.39311e-10; counts: 11722
sfh 0.308748 3.83856e-11 8.8491e-11 2.82779e-11 #avg: 8.00761e-11; avg_err: 1.28122e-12; sd: 1.3871e-10; counts: 11722
sfh 0.31381 4.06686e-11 9.40885e-11 3.01663e-11 #avg: 8.50223e-11; avg_err: 1.39902e-12; sd: 1.51463e-10; counts: 11722
sfh 0.318873 4.27221e-11 1.00848e-10 3.16531e-11 #avg: 9.05748e-11; avg_err: 1.46251e-12; sd: 1.58337e-10; counts: 11722
sfh 0.323935 4.45896e-11 1.03787e-10 3.31475e-11 #avg: 9.57209e-11; avg_err: 1.60184e-12; sd: 1.73421e-10; counts: 11722
sfh 0.328997 4.67121e-11 1.11758e-10 3.4581e-11 #avg: 1.01277e-10; avg_err: 1.69761e-12; sd: 1.8379e-10; counts: 11722
sfh 0.33406 4.90702e-11 1.19871e-10 3.66845e-11 #avg: 1.06289e-10; avg_err: 1.78923e-12; sd: 1.93708e-10; counts: 11722
sfh 0.339122 5.18481e-11 1.27844e-10 3.89757e-11 #avg: 1.10658e-10; avg_err: 1.73711e-12; sd: 1.88066e-10; counts: 11722
sfh 0.344185 5.45221e-11 1.36138e-10 4.12298e-11 #avg: 1.17373e-10; avg_err: 1.86318e-12; sd: 2.01714e-10; counts: 11722
sfh 0.349247 5.79107e-11 1.44939e-10 4.38013e-11 #avg: 1.23634e-10; avg_err: 1.88112e-12; sd: 2.03657e-10; counts: 11722
sfh 0.35431 6.14532e-11 1.56575e-10 4.71318e-11 #avg: 1.28465e-10; avg_err: 1.87371e-12; sd: 2.02854e-10; counts: 11722
sfh 0.359372 6.46009e-11 1.60974e-10 4.93311e-11 #avg: 1.33582e-10; avg_err: 1.90567e-12; sd: 2.06315e-10; counts: 11722
sfh 0.364435 6.81494e-11 1.71013e-10 5.22934e-11 #avg: 1.40466e-10; avg_err: 1.98524e-12; sd: 2.14929e-10; counts: 11722
sfh 0.369497 7.23387e-11 1.83253e-10 5.63467e-11 #avg: 1.4731e-10; avg_err: 2.09416e-12; sd: 2.26721e-10; counts: 11722
sfh 0.37456 7.69737e-11 1.94559e-10 6.02538e-11 #avg: 1.54538e-10; avg_err: 2.14332e-12; sd: 2.32043e-10; counts: 11722
sfh 0.379622 8.19238e-11 2.04983e-10 6.39263e-11 #avg: 1.63169e-10; avg_err: 2.18705e-12; sd: 2.36777e-10; counts: 11722
sfh 0.384685 8.8223e-11 2.16571e-10 6.99159e-11 #avg: 1.70683e-10; avg_err: 2.20568e-12; sd: 2.38795e-10; counts: 11722
sfh 0.389747 9.38396e-11 2.26194e-10 7.51616e-11 #avg: 1.7776e-10; avg_err: 2.26423e-12; sd: 2.45134e-10; counts: 11722
sfh 0.39481 1.00308e-10 2.44111e-10 8.04949e-11 #avg: 1.85686e-10; avg_err: 2.29151e-12; sd: 2.48087e-10; counts: 11722
sfh 0.399872 1.06641e-10 2.53355e-10 8.59023e-11 #avg: 1.97528e-10; avg_err: 2.44889e-12; sd: 2.65126e-10; counts: 11722
sfh 0.404935 1.12722e-10 2.70119e-10 9.1968e-11 #avg: 2.06995e-10; avg_err: 2.52589e-12; sd: 2.73462e-10; counts: 11722
sfh 0.409997 1.19613e-10 2.86441e-10 9.83878e-11 #avg: 2.13308e-10; avg_err: 2.49601e-12; sd: 2.70226e-10; counts: 11722
sfh 0.41506 1.28638e-10 2.86508e-10 1.0613e-10 #avg: 2.21287e-10; avg_err: 2.53344e-12; sd: 2.74279e-10; counts: 11722
