#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.56117e+07 0 0 0 0 0 0 0 0.132883 3.19628e-05 0.131895 0.0215724 0.0196139 0.163784 2.84569e-05 0.16515 0.0173113 0.0197141 0.191638 1.2868e-05 0.193726 0.00504409 0.00929648 387267
1.56482e+08 2.57374e-05 1.48594e-05 2921.2 2921.2 0 0 0 0.131765 5.83955e-05 0.130919 0.0214722 0.0196934 0.165423 5.06756e-05 0.167002 0.0165193 0.0194782 0.192561 2.15159e-05 0.1945 0.0045635 0.00848764 116562
2.47927e+08 0 0 0 0 0 0 0 0.131647 6.93414e-05 0.130822 0.0215043 0.0195315 0.166334 5.89284e-05 0.167889 0.0160903 0.018971 0.192992 2.41154e-05 0.194828 0.00435506 0.00818376 82591
3.93081e+08 1.70651e-05 1.70651e-05 0 0 0 0 0 0.132251 8.28939e-05 0.131482 0.0215017 0.0196703 0.167513 6.84644e-05 0.169106 0.0156038 0.0188008 0.193458 2.74699e-05 0.195261 0.00405601 0.00786699 58599
6.22447e+08 9.75562e-05 4.87763e-05 0 0 0 0 0 0.133477 9.89419e-05 0.133 0.0211526 0.0199579 0.168765 8.03262e-05 0.170525 0.0150314 0.0186556 0.19392 3.12912e-05 0.195633 0.00386162 0.00743492 41002
9.85815e+08 0.000210047 8.57439e-05 0 0 0 0 0 0.134701 0.000118487 0.134037 0.021477 0.0197346 0.16985 9.42956e-05 0.17164 0.0148555 0.0182022 0.194369 3.55347e-05 0.196019 0.00361903 0.00699286 28565
1.56513e+09 0.000202994 0.000101489 0 0 0 0 0 0.136121 0.000142832 0.135522 0.0217668 0.0196997 0.171055 0.000110394 0.172983 0.0141191 0.0178822 0.194731 4.10072e-05 0.196359 0.00337905 0.00673376 19705
2.47145e+09 0.000449978 0.000183668 0 0 0 0 0 0.13724 0.000170161 0.136826 0.0210534 0.0196009 0.171829 0.000131634 0.173862 0.0135504 0.0176764 0.19498 4.93922e-05 0.19663 0.00320165 0.00661218 13334
3.92416e+09 0.00109757 0.000346912 0 0 0 0 0 0.138949 0.000205692 0.138369 0.0215263 0.0193412 0.173503 0.000152169 0.175654 0.0127373 0.0170248 0.195434 5.66335e-05 0.196889 0.00308803 0.00601958 9111
6.21034e+09 0.00148173 0.000493583 0 0 0 0 0 0.140989 0.000252838 0.140838 0.0212483 0.02008 0.174432 0.000184987 0.176521 0.0124536 0.0169684 0.195691 6.69764e-05 0.197191 0.00292684 0.00597477 6074
9.83262e+09 0.000259202 0.000259202 0 0 0 0 0 0.141956 0.000313601 0.142092 0.0203476 0.0200329 0.175243 0.000225489 0.177506 0.0117882 0.0168266 0.195996 8.0436e-05 0.197499 0.00261484 0.00580759 3858
1.55293e+10 0.00364372 0.00121261 0 0 0 0 0 0.144049 0.000389349 0.144124 0.0203257 0.020526 0.176582 0.000268291 0.179072 0.0107861 0.0165526 0.196266 9.81535e-05 0.19764 0.002572 0.00532131 2470
2.46071e+10 0.00514139 0.00181366 0 0 0 0 0 0.145242 0.0004883 0.145602 0.0205318 0.0206708 0.176883 0.000332345 0.179071 0.0108845 0.0154046 0.19639 0.000118103 0.197833 0.0024116 0.00527284 1556
3.90898e+10 0.00235571 0.00166476 0 0 0 0 0 0.146647 0.000656718 0.147762 0.0185706 0.0204235 0.177773 0.000441207 0.179767 0.0106887 0.0149591 0.196568 0.000156068 0.197809 0.00252275 0.00501563 849
6.24541e+10 0.00207039 0.00207039 0 0 0 0 0 0.148688 0.000847897 0.149885 0.019707 0.0203783 0.178149 0.000557233 0.18015 0.0104157 0.0138438 0.196492 0.000211561 0.197867 0.00235617 0.00490823 483
9.69431e+10 0 0 0 0 0 0 0 0.147667 0.00117205 0.14637 0.0228338 0.0183862 0.177623 0.000856027 0.180981 0.00931756 0.0169545 0.196508 0.000336554 0.197963 0.00223313 0.00496833 252
1.52005e+11 0 0 0 0 0 0 0 0.150269 0.00156009 0.148831 0.0215402 0.0164159 0.178597 0.00106643 0.181074 0.00902203 0.0149835 0.196539 0.000414143 0.197759 0.00240909 0.00467034 118
2.48998e+11 0 0 1.03259e+07 1.03259e+07 0 0 0 0.145963 0.00250396 0.143958 0.0190706 0.0155319 0.172989 0.00233223 0.176968 0.0113336 0.018023 0.194414 0.00122123 0.195986 0.00344783 0.00424181 41
3.94098e+11 0 0 0 0 0 0 0 0.148753 0.00449965 0.154637 0.013095 0.0332775 0.177937 0.00258496 0.177752 0.00844933 0.00681485 0.195665 0.00123881 0.197111 0.00312662 0.00494105 16
6.33082e+11 0 0 0 0 0 0 0 0.168233 0.000772856 0.169006 0 0.00154571 0.186271 0.000634141 0.186906 0 0.00126828 0.198388 0.000510328 0.198898 0 0.00102066 2
9.79374e+11 0 0 0 0 0 0 0 0.136123 0.136123 0.136123 0 0 0.173525 0.173525 0.173525 0 0 0.19717 0.19717 0.19717 0 0 1
