#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.53774e+07 1.04688e-05 4.68178e-06 0 0 0 0 0 0.129065 3.07048e-05 0.127479 0.0240461 0.0201993 0.160037 2.93406e-05 0.161632 0.0199705 0.0229262 0.188618 1.66474e-05 0.191915 0.00658052 0.0134772 477609
1.5632e+08 5.05667e-05 1.9112e-05 2459.72 2459.72 0 0 0 0.129457 5.74652e-05 0.12839 0.0236491 0.0209838 0.162618 5.22324e-05 0.16456 0.0184298 0.0222469 0.190058 2.80347e-05 0.193076 0.00580646 0.011985 138431
2.47827e+08 0.000196899 4.51676e-05 0 0 0 0 0 0.130414 6.87544e-05 0.129701 0.0230033 0.0213276 0.16405 6.06987e-05 0.16602 0.0176981 0.0215828 0.190837 3.14756e-05 0.193779 0.00527398 0.0115172 96496
3.92613e+08 0.000447741 8.17283e-05 0 0 0 0 0 0.131991 8.227e-05 0.131309 0.0228211 0.0210001 0.16553 7.07783e-05 0.167526 0.0171091 0.0211078 0.191489 3.59727e-05 0.194309 0.00496499 0.0107171 67003
6.21783e+08 0.000691533 0.000122206 0 0 0 0 0 0.133391 9.80053e-05 0.133051 0.0224292 0.0211362 0.16699 8.28713e-05 0.169133 0.0162963 0.0207358 0.192254 4.01306e-05 0.194864 0.00453399 0.00983922 46274
9.85671e+08 0.00210741 0.000259135 13518.2 13518.2 0 0 0 0.134963 0.000117826 0.134662 0.0222873 0.0209401 0.168374 9.77177e-05 0.170488 0.015765 0.0200453 0.192805 4.70204e-05 0.195393 0.00416909 0.00937577 31318
1.56046e+09 0.00520981 0.000495452 0 0 0 0 0 0.13673 0.000143125 0.136667 0.0218608 0.0213244 0.169734 0.000116567 0.17208 0.0151074 0.0197558 0.193352 5.44808e-05 0.195817 0.0039241 0.00891735 21114
2.4735e+09 0.00921071 0.000804132 0 0 0 0 0 0.138527 0.000172243 0.138298 0.0217501 0.0209118 0.17128 0.0001367 0.173709 0.0142026 0.0188431 0.193899 6.26533e-05 0.196212 0.00363117 0.00828077 14114
3.92859e+09 0.0175064 0.00135507 87165.3 62475.6 0 0 0 0.140524 0.000209773 0.140451 0.0216628 0.0208302 0.172915 0.000159139 0.175301 0.0132733 0.0182542 0.194357 7.3651e-05 0.196636 0.00334328 0.00796175 9368
6.20412e+09 0.0243461 0.00197689 125656 89366.5 0 0 0 0.14268 0.000254028 0.142869 0.0205981 0.0204554 0.174329 0.000191296 0.176732 0.0123774 0.0174023 0.194793 8.75608e-05 0.196989 0.00311694 0.00764827 6079
9.82881e+09 0.0484941 0.00343221 793302 282601 0 0 0 0.143705 0.000313685 0.144042 0.0202655 0.0209353 0.175066 0.000234114 0.177813 0.0117422 0.0181164 0.194849 0.000111116 0.197105 0.00304721 0.00765611 3918
1.55598e+10 0.0602751 0.00478777 2.36035e+06 619569 0 0 0 0.145673 0.000386234 0.146229 0.0194345 0.0207391 0.175812 0.000286408 0.178366 0.0112649 0.0170257 0.194934 0.000141498 0.197165 0.00308989 0.0075088 2472
2.46483e+10 0.117799 0.00820411 3.89468e+06 1.02856e+06 0 0 0 0.147374 0.000486182 0.147754 0.0202426 0.0202394 0.176356 0.000354968 0.179027 0.0111206 0.0173454 0.19475 0.000191402 0.197319 0.00286111 0.00793956 1545
3.92441e+10 0.17887 0.0124015 5.79025e+06 1.62421e+06 0 0 0 0.14722 0.000616734 0.147437 0.0206151 0.0205065 0.175218 0.000459332 0.177546 0.0122254 0.0155586 0.193476 0.000295919 0.196751 0.0033377 0.0101979 956
6.17924e+10 0.201149 0.017562 6.18819e+06 2.0564e+06 0 0 0 0.146999 0.000827476 0.147551 0.019832 0.0202071 0.173719 0.000647715 0.175944 0.0123995 0.0186204 0.192668 0.000403602 0.19602 0.00372551 0.0119254 522
9.53514e+10 0.151351 0.0264209 6.53493e+06 3.84299e+06 0 0 0 0.149659 0.00126805 0.149661 0.0190996 0.0185395 0.175433 0.000977361 0.178239 0.0101369 0.0157355 0.192907 0.000623179 0.195458 0.00390443 0.00802167 185
1.48069e+11 0.146341 0.0558851 0 0 0 0 0 0.154622 0.00246784 0.157199 0.0113981 0.0197658 0.175824 0.00158059 0.176346 0.00995708 0.0117003 0.192459 0.00102451 0.194633 0.00391592 0.00920416 41
2.0949e+11 0 0 0 0 0 0 0 0.162723 0.000298016 0.163021 0 0.000596032 0.17654 0.00793424 0.184474 0 0.0158685 0.187429 0.0128579 0.200287 0 0.0257159 2
