#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
49.2105 0.994615 0.000596771 4.64026e+08 4.86188e+06 0 1.05478e+09 0 0.398751 0.00102543 0.400056 0.114912 0.135131 0.694256 0.000802681 0.701732 0.0843174 0.0985417 0.925503 0.000414566 0.940736 0.0239568 0.0546927 15041
63.5618 0.995967 0.000406623 6.82095e+08 4.87248e+06 5.73758e+08 8.22729e+08 5.73758e+08 0.353899 0.000726162 0.351763 0.106859 0.1166 0.669659 0.00054186 0.673514 0.0765931 0.0837467 0.903485 0.000388799 0.923568 0.030755 0.0837269 24297
80.5358 0.995649 0.000337959 1.05433e+09 5.0644e+06 8.29125e+08 1.14531e+09 8.29125e+08 0.351278 0.000535026 0.348652 0.0932935 0.0995936 0.643212 0.000407906 0.645173 0.0735597 0.0787519 0.871601 0.000380672 0.893045 0.0480835 0.102472 37926
99.6211 0.996148 0.000303009 1.47264e+09 6.02605e+06 1.16825e+09 1.51297e+09 6.95492e+08 0.368113 0.000485824 0.365967 0.0850841 0.0919395 0.623319 0.000382242 0.624156 0.0721175 0.0762602 0.835339 0.00041286 0.845533 0.077817 0.0990207 41795
125.067 0.996228 0.000348114 2.00043e+09 8.79094e+06 1.62642e+09 2.01761e+09 1.02119e+09 0.388507 0.000523686 0.386078 0.076929 0.0811035 0.589659 0.000430193 0.586372 0.0723081 0.0657935 0.77913 0.000533101 0.782965 0.0977908 0.103257 31014
156.944 0.9968 0.000396334 2.71988e+09 1.36569e+07 2.29093e+09 2.58322e+09 1.4618e+09 0.373799 0.00056553 0.372379 0.0662762 0.0715622 0.525648 0.000528496 0.519347 0.0724481 0.0623145 0.70445 0.000748671 0.702293 0.116533 0.109314 20310
197.215 0.996799 0.000518517 3.66895e+09 2.16077e+07 3.40132e+09 2.82549e+09 2.23307e+09 0.334718 0.000662128 0.33147 0.0623511 0.061788 0.458015 0.000717457 0.447985 0.0736533 0.0582443 0.630763 0.0011184 0.619932 0.144395 0.1141 11870
248.014 0.99745 0.000636789 4.66816e+09 3.31918e+07 4.50257e+09 3.13809e+09 2.87615e+09 0.295342 0.000865138 0.290817 0.0607134 0.0583738 0.403786 0.00104791 0.392026 0.0784491 0.0595369 0.571886 0.00167914 0.555351 0.15928 0.117803 6274
312.127 0.998123 0.000765584 5.63631e+09 4.90031e+07 5.64288e+09 2.97803e+09 3.22201e+09 0.259167 0.00107472 0.25497 0.0549218 0.051134 0.355455 0.00139088 0.347159 0.0689568 0.0606365 0.512342 0.00241911 0.493035 0.15324 0.114096 3197
392.673 0.998627 0.000970301 6.30038e+09 7.11642e+07 6.39374e+09 2.86495e+09 3.11329e+09 0.231417 0.00145023 0.224767 0.0531166 0.0427855 0.320189 0.00198562 0.313998 0.0624385 0.0605364 0.463818 0.00326169 0.449414 0.12036 0.105202 1457
491.992 0.998371 0.00162866 6.46917e+09 1.04885e+08 6.22682e+09 3.11045e+09 2.33885e+09 0.212306 0.00224692 0.204581 0.0463992 0.0357092 0.298763 0.00290415 0.291124 0.0649251 0.0522825 0.433307 0.00442694 0.434979 0.086211 0.110307 614
617.273 1 0 6.39094e+09 1.622e+08 6.22682e+09 3.11045e+09 2.33885e+09 0.201098 0.00313358 0.196124 0.0381916 0.0337709 0.290148 0.00440609 0.284017 0.0508477 0.0453606 0.425618 0.0062647 0.425792 0.0736557 0.0924025 240
772.345 1 0 6.38427e+09 3.05358e+08 5.80961e+09 3.52766e+09 2.16558e+09 0.186131 0.00453842 0.182745 0.0366958 0.0316661 0.268091 0.00627708 0.272371 0.0360193 0.0571577 0.415539 0.0130478 0.415111 0.0785779 0.102654 75
957.919 1 0 6.4051e+09 5.971e+08 5.89302e+09 3.67825e+09 1.39044e+09 0.175699 0.00652629 0.170011 0.0309843 0.0176664 0.249755 0.00853869 0.242959 0.0361088 0.0222004 0.406542 0.0171464 0.419793 0.0267963 0.103641 11
1234.8 1 1 3.03971e+09 3.03971e+09 3.03971e+09 0 0 0.167707 0.167707 0.167707 0 0 0.294771 0.294771 0.294771 0 0 0.545549 0.545549 0.545549 0 0 1
