#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.93681e+07 0.991448 0.000730195 5.73058e+08 5.75431e+06 4.93943e+08 6.74308e+08 4.93943e+08 0.377191 0.000850229 0.380514 0.100806 0.116688 0.683192 0.000595122 0.687219 0.0686882 0.0766441 0.906415 0.000439808 0.923665 0.0287889 0.0707203 15903
1.58325e+08 0.993439 0.000915788 6.58589e+08 9.14665e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.381123 0.00112661 0.384839 0.0906202 0.107006 0.675842 0.000835858 0.677612 0.0708188 0.0729457 0.896159 0.000676766 0.914251 0.0331982 0.0787357 7773
2.50826e+08 0.992814 0.000965507 7.08349e+08 9.59467e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.386233 0.00108459 0.388988 0.0886069 0.0974331 0.67167 0.000828032 0.673996 0.0676866 0.0721425 0.890574 0.000702578 0.908967 0.0353306 0.0818813 7654
3.977e+08 0.99484 0.000813806 7.66979e+08 1.01371e+07 6.05234e+08 9.06013e+08 6.05234e+08 0.394148 0.00101751 0.395734 0.0842209 0.090069 0.668541 0.000812622 0.670432 0.0678584 0.0735293 0.884809 0.000723026 0.903372 0.0375204 0.0831436 7752
6.32045e+08 0.993354 0.000918655 8.61574e+08 1.08776e+07 6.05234e+08 1.13677e+09 6.05234e+08 0.401828 0.000968729 0.401962 0.0827893 0.0838061 0.665829 0.000815114 0.667181 0.0688763 0.072387 0.875261 0.000753614 0.894036 0.0410134 0.0863455 7824
1.00017e+09 0.994018 0.000869995 9.20799e+08 1.13451e+07 7.1696e+08 1.02505e+09 7.1696e+08 0.410981 0.00091639 0.40983 0.0762377 0.0768775 0.663175 0.000810732 0.664524 0.0675408 0.0724083 0.86766 0.000766454 0.885315 0.0447569 0.0848344 7857
1.58403e+09 0.991379 0.00103339 9.69171e+08 1.15438e+07 7.1696e+08 1.14106e+09 7.1696e+08 0.419651 0.000867169 0.417068 0.0763397 0.0711906 0.657773 0.000801043 0.657686 0.069425 0.0697089 0.857826 0.000785089 0.874272 0.0484361 0.0868279 8004
2.51582e+09 0.992572 0.000963496 1.05725e+09 1.19439e+07 8.29125e+08 1.14531e+09 8.29125e+08 0.426452 0.000870829 0.423348 0.0753352 0.0708762 0.651627 0.000806778 0.651743 0.0686075 0.0684844 0.846918 0.000792556 0.862896 0.0509484 0.0875252 7943
3.98855e+09 0.99353 0.000877678 1.17579e+09 1.27843e+07 8.29125e+08 1.37934e+09 8.29125e+08 0.430421 0.000829229 0.427842 0.0745524 0.0700832 0.63996 0.000788533 0.639766 0.0695765 0.0687946 0.830687 0.000821734 0.845308 0.0576809 0.0916088 8346
6.31162e+09 0.991943 0.000959174 1.29755e+09 1.33259e+07 9.41735e+08 1.38435e+09 9.41735e+08 0.430027 0.000803258 0.427351 0.0740229 0.0682226 0.622614 0.000801819 0.622628 0.0718836 0.0719933 0.814277 0.00086259 0.828718 0.0632127 0.0953869 8688
1.00408e+10 0.991493 0.000953132 1.47959e+09 1.43149e+07 1.05478e+09 1.62645e+09 6.97389e+08 0.4239 0.000774887 0.42473 0.0702727 0.0724583 0.600454 0.000800767 0.602112 0.0714988 0.0732678 0.792309 0.000900536 0.805992 0.0713746 0.101263 9286
1.59057e+10 0.991491 0.000908368 1.67893e+09 1.47503e+07 1.25748e+09 1.78223e+09 7.63535e+08 0.409257 0.000735103 0.411425 0.0695233 0.0731403 0.570512 0.000801296 0.572508 0.0736436 0.0756135 0.767304 0.00094361 0.779514 0.0840297 0.108197 10225
2.52543e+10 0.991711 0.000851457 1.91998e+09 1.56406e+07 1.39649e+09 2.12603e+09 9.02545e+08 0.386542 0.000706084 0.390328 0.0679768 0.0781022 0.534605 0.000804768 0.536818 0.0794992 0.0830264 0.737843 0.000997579 0.750965 0.0952843 0.122391 11340
3.98052e+10 0.990665 0.000885976 2.19399e+09 1.66975e+07 1.62642e+09 2.38394e+09 1.02119e+09 0.359894 0.000680473 0.364672 0.0668173 0.0797109 0.4942 0.000789314 0.495284 0.0799431 0.0848192 0.70354 0.00105828 0.713865 0.111611 0.130636 11783
6.27787e+10 0.99034 0.000942702 2.50242e+09 1.84897e+07 1.97444e+09 2.52813e+09 1.25748e+09 0.332155 0.000670888 0.33458 0.0672489 0.0760111 0.454485 0.000805303 0.453595 0.08198 0.0812571 0.664855 0.00117379 0.666893 0.132173 0.128799 10766
9.8461e+10 0.990896 0.0010396 2.84196e+09 2.18281e+07 2.44409e+09 2.55431e+09 1.61496e+09 0.305013 0.000706625 0.30532 0.0660766 0.0690372 0.416824 0.000850081 0.414123 0.0781167 0.0740766 0.622298 0.00133228 0.614953 0.143075 0.118489 8348
1.54514e+11 0.990869 0.00137032 3.27575e+09 2.84527e+07 3.03971e+09 2.29093e+09 1.96773e+09 0.276186 0.000829009 0.273468 0.0631227 0.0570192 0.383363 0.00100881 0.380814 0.0709487 0.066784 0.579057 0.00162461 0.564916 0.13299 0.094288 4819
2.44167e+11 0.991667 0.001856 3.53225e+09 3.75676e+07 3.52252e+09 1.80812e+09 2.12603e+09 0.246058 0.00100595 0.242616 0.0539825 0.0460284 0.348797 0.00117739 0.346918 0.0583914 0.0544461 0.536165 0.0019526 0.522618 0.0996782 0.0732854 2400
3.81302e+11 0.993289 0.00252936 3.87385e+09 4.99143e+07 4.01036e+09 1.46596e+09 1.9191e+09 0.222504 0.00120414 0.219277 0.0422083 0.0352773 0.324083 0.00137935 0.323659 0.0460167 0.0457472 0.503389 0.00205729 0.497547 0.0633867 0.0543983 1043
