#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.26196e+07 0.00164745 0.00164745 0.00164745 0 0 0 0.0496077 0.00275387 0.0377693 0.0446422 0.0243352 607
1.60928e+08 0.0018315 0.0018315 0.0018315 0 0 0 0.0538591 0.00258398 0.0395132 0.0546598 0.0262167 546
2.52692e+08 0 0 0 0 0 0 0.05522 0.001909 0.0394455 0.0631566 0.0261491 743
4.01052e+08 0.000971817 0.000971817 0.000971817 0 0 0 0.0632524 0.0019091 0.0410508 0.0740256 0.0277543 1029
6.37981e+08 0.00215363 0.00215363 0.0012425 0 0 0 0.0721644 0.00186294 0.0429978 0.0926097 0.0297013 1393
1.0052e+09 0.00209974 0.00209974 0.00104904 0 0 0 0.0797972 0.00170855 0.0625564 0.0829564 0.0492599 1905
1.59016e+09 0.00783771 0.00783771 0.0018939 0 0 0 0.0946043 0.00182624 0.0667627 0.101867 0.0530376 2169
2.52885e+09 0.0086785 0.0086785 0.00184258 0 0 0 0.105509 0.0018669 0.0835336 0.10415 0.0696548 2535
3.96895e+09 0.00940439 0.00940439 0.00180166 0 0 0 0.124225 0.00192845 0.0922278 0.137572 0.0561459 2871
6.32643e+09 0.0121272 0.0121272 0.00198189 0 0 0 0.141037 0.00205106 0.112462 0.142307 0.074813 3051
1.00199e+10 0.0184779 0.0184779 0.00238366 0 0 0 0.162137 0.00222813 0.135312 0.154695 0.0961006 3193
1.58606e+10 0.0232558 0.0232558 0.0025385 0 0 0 0.181125 0.00233376 0.148665 0.182535 0.109058 3526
2.51124e+10 0.0299301 0.0299301 0.00285022 0 0 0 0.200482 0.00238492 0.174002 0.180777 0.113119 3575
3.97318e+10 0.0496224 0.0496224 0.00356678 0 0 0 0.221633 0.00243072 0.197578 0.181149 0.133406 3708
6.23083e+10 0.0541254 0.0541254 0.00411119 0 0 0 0.234202 0.00276656 0.210178 0.185771 0.129321 3030
9.70749e+10 0.0340725 0.0340725 0.0042201 0 0 0 0.243754 0.00362904 0.222736 0.194207 0.137337 1849
1.50185e+11 0.0325077 0.0325077 0.00698292 0 0 0 0.236577 0.00594636 0.209173 0.193286 0.127131 646
2.28558e+11 0 0 0 0 0 0 0.228082 0.0176182 0.184021 0.225424 0.122282 78
3.58456e+11 0 0 0 0 0 0 0.167021 0.0521831 0.249268 0.00456452 0.211974 4
