#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.54109e+07 1 0 4.35444e+08 7.46156e+06 0 9.57732e+08 0 0.236875 0.00105085 0.222682 0.0909131 0.0627776 0.423843 0.000958158 0.432135 0.0616985 0.0805935 0.570535 0.00056591 0.578775 0.0327197 0.0490302 6188
1.59101e+08 1 0 4.74307e+08 8.63779e+06 0 1.0412e+09 0 0.237667 0.00115207 0.222922 0.0898656 0.060961 0.429225 0.00101674 0.435862 0.0602338 0.072554 0.572082 0.000616474 0.580338 0.0320393 0.0497702 4899
2.51576e+08 1 0 5.32919e+08 8.84631e+06 4.57264e+08 7.09508e+08 4.57264e+08 0.245404 0.00104908 0.234953 0.08499 0.0656746 0.435065 0.000887217 0.44142 0.0561513 0.0715459 0.572171 0.000599295 0.581248 0.0321071 0.0507574 5554
3.99023e+08 1 0 6.08153e+08 9.36133e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.252709 0.00101792 0.244272 0.0824952 0.0670243 0.441719 0.000863441 0.447948 0.0566742 0.0694663 0.572329 0.000618278 0.582053 0.0337074 0.0544562 5791
6.31164e+08 1 0 6.97486e+08 9.97342e+06 5.40609e+08 8.76448e+08 5.40609e+08 0.260934 0.00100758 0.252171 0.0828197 0.0676797 0.447719 0.000832997 0.453668 0.0564106 0.0688566 0.572687 0.000627001 0.582842 0.0345861 0.0552533 5926
9.98812e+08 1 0 7.82283e+08 1.08928e+07 6.23988e+08 1.00114e+09 6.23988e+08 0.271818 0.000996283 0.266226 0.0792329 0.0716697 0.45608 0.000832163 0.462323 0.0551127 0.0695031 0.571968 0.000656184 0.58303 0.0361073 0.0597008 5967
1.57922e+09 1 0 8.77366e+08 1.1771e+07 7.07395e+08 1.00103e+09 7.07395e+08 0.281164 0.000984349 0.276565 0.077479 0.0733864 0.461583 0.000822329 0.468906 0.0532683 0.0695351 0.570046 0.000690087 0.581921 0.0363159 0.0621912 6001
2.51147e+09 1 0 9.88861e+08 1.28052e+07 7.90825e+08 1.08404e+09 7.90825e+08 0.290922 0.000972599 0.288175 0.0742998 0.073849 0.464765 0.000841023 0.472667 0.0543543 0.0699027 0.56634 0.000726071 0.578636 0.0390777 0.0641153 5937
3.9892e+09 1 0 1.10366e+09 1.37527e+07 8.33673e+08 1.29035e+09 8.33673e+08 0.303565 0.000946859 0.300618 0.075184 0.0719062 0.467453 0.000821441 0.476564 0.0520455 0.0709916 0.560318 0.000761995 0.572995 0.0422169 0.0702664 6079
6.3146e+09 1 0 1.27663e+09 1.54013e+07 9.57732e+08 1.41471e+09 9.57732e+08 0.309622 0.000955351 0.30814 0.0728555 0.0741851 0.461755 0.000861912 0.471515 0.0535956 0.074813 0.548484 0.000854809 0.562718 0.0478316 0.0781132 6047
9.99653e+09 1 0 1.45809e+09 1.63856e+07 1.12466e+09 1.57748e+09 7.91803e+08 0.313657 0.000920023 0.311619 0.0747419 0.0729453 0.450994 0.000859247 0.459391 0.057581 0.0751283 0.533238 0.000900915 0.548295 0.0526876 0.0859522 6441
1.58537e+10 1 0 1.67321e+09 1.70317e+07 1.29157e+09 1.8196e+09 8.34304e+08 0.312753 0.000890404 0.311598 0.0750618 0.0743773 0.434508 0.000856732 0.443228 0.0602294 0.0788575 0.514974 0.000927904 0.5285 0.0627058 0.0907459 6944
2.51391e+10 1 0 1.89178e+09 1.79853e+07 1.4584e+09 1.97689e+09 9.17794e+08 0.309047 0.000859443 0.308225 0.0742843 0.0740612 0.414913 0.000862414 0.423529 0.0631972 0.0833875 0.494325 0.000969357 0.50675 0.0693306 0.0966398 7195
3.97309e+10 1 0 2.17311e+09 1.9717e+07 1.79167e+09 2.20255e+09 1.16768e+09 0.299016 0.00084609 0.299468 0.0698049 0.0752104 0.391682 0.000888307 0.397851 0.0666803 0.0805866 0.469513 0.00104298 0.477623 0.0816164 0.0990938 6868
6.21126e+10 1 0 2.47541e+09 2.33827e+07 2.12403e+09 2.26162e+09 1.3332e+09 0.285292 0.000895141 0.284774 0.0670284 0.0679145 0.36899 0.000997515 0.372203 0.0659615 0.0760597 0.447395 0.00119255 0.452271 0.0841115 0.0954031 5245
9.70682e+10 1 0 2.90101e+09 3.36966e+07 2.6199e+09 2.45003e+09 1.66217e+09 0.269866 0.0011471 0.268226 0.0644362 0.0620643 0.348499 0.0013844 0.347028 0.0724276 0.0728424 0.431477 0.00170849 0.43087 0.096658 0.0933924 2896
1.50784e+11 1 0 3.40125e+09 5.91626e+07 3.43529e+09 2.14568e+09 2.31063e+09 0.259677 0.00172783 0.258376 0.0551675 0.0551735 0.351382 0.00271999 0.338218 0.0963124 0.0674293 0.442144 0.00317565 0.433784 0.121629 0.0980535 1028
2.3541e+11 1 0 4.41394e+09 1.43296e+08 4.92037e+09 1.35052e+09 2.63064e+09 0.24221 0.00440738 0.235835 0.0596677 0.0544982 0.361873 0.00779346 0.342278 0.12497 0.0811911 0.479545 0.00819072 0.482879 0.116138 0.133314 172
3.6295e+11 1 0 4.71546e+09 3.44413e+08 5.06993e+09 1.46196e+09 2.45003e+09 0.235047 0.00723195 0.232926 0.0412596 0.0353526 0.378735 0.0214835 0.372248 0.142283 0.10995 0.509581 0.0199451 0.525511 0.100274 0.127325 28
5.44715e+11 1 0 6.49135e+09 2.6238e+08 6.59567e+09 3.09613e+08 7.32719e+08 0.216589 0.0191382 0.186255 0.0841366 0.00498256 0.47394 0.03313 0.460934 0.0850198 0.0234831 0.606898 0.0150777 0.598716 0.0502854 0.0225455 7
