#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM    Stats: 3.655880e+12 (median) + 6.514720e+12  / - 1.944120e+12
#SM    Stats: 8.105040e+10 (median) + 4.015659e+10  / - 1.864000e+10
#ObsSM Stats: 8.240700e+10 (median) + 4.458200e+10  / - 2.483780e+10
#VMP   Stats: 2.554800e+02 (median) + 9.796001e+01  / - 5.287000e+01
#ICL   Stats: 8.785720e+08 (median) + 5.767878e+09  / - 6.911190e+08
#SSFR  Stats: 5.423554e-12 (median) + 1.528542e-10  / - 4.168670e-12
sfh 0.055623 0 0 0 #avg: 6.71704e-07; avg_err: 5.54074e-07; sd: 0.000100479; counts: 32887
sfh 0.060123 0 0 0 #avg: 0.000315036; avg_err: 2.97313e-05; sd: 0.00539163; counts: 32887
sfh 0.062373 0 0 0 #avg: 0.0019935; avg_err: 0.000134786; sd: 0.0244428; counts: 32887
sfh 0.064623 0 0 0 #avg: 0.00628755; avg_err: 0.000303267; sd: 0.0549959; counts: 32887
sfh 0.066873 0 0 0 #avg: 0.015985; avg_err: 0.000622247; sd: 0.112841; counts: 32887
sfh 0.069123 0 0 0 #avg: 0.0332083; avg_err: 0.00114975; sd: 0.208502; counts: 32887
sfh 0.071373 0 0.00531102 0 #avg: 0.0559243; avg_err: 0.00162387; sd: 0.29448; counts: 32887
sfh 0.073623 0 0.0378562 0 #avg: 0.0835279; avg_err: 0.00220534; sd: 0.399928; counts: 32887
sfh 0.075873 0 0.0900254 0 #avg: 0.119663; avg_err: 0.00291895; sd: 0.529337; counts: 32887
sfh 0.078123 0 0.162941 0 #avg: 0.162589; avg_err: 0.00398487; sd: 0.722636; counts: 32887
sfh 0.080373 0.000688638 0.250121 0.000688638 #avg: 0.203472; avg_err: 0.00459402; sd: 0.833103; counts: 32887
sfh 0.082623 0.0121385 0.320265 0.0121385 #avg: 0.237271; avg_err: 0.00466181; sd: 0.845397; counts: 32887
sfh 0.085998 0.0433943 0.454829 0.0433943 #avg: 0.344347; avg_err: 0.00609667; sd: 1.1056; counts: 32887
sfh 0.089373 0.0909582 0.590964 0.0909582 #avg: 0.450224; avg_err: 0.00735009; sd: 1.3329; counts: 32887
sfh 0.092748 0.147969 0.735682 0.144789 #avg: 0.578109; avg_err: 0.00912572; sd: 1.6549; counts: 32887
sfh 0.096123 0.214996 0.900614 0.199621 #avg: 0.734553; avg_err: 0.0110666; sd: 2.00686; counts: 32887
sfh 0.099498 0.287775 1.05173 0.254342 #avg: 0.914016; avg_err: 0.0137815; sd: 2.4992; counts: 32887
sfh 0.102873 0.36333 1.26174 0.30666 #avg: 1.12224; avg_err: 0.0180819; sd: 3.27906; counts: 32887
sfh 0.106248 0.437272 1.49077 0.354166 #avg: 1.31615; avg_err: 0.0194695; sd: 3.5307; counts: 32887
sfh 0.109623 0.523986 1.73122 0.413663 #avg: 1.54754; avg_err: 0.0233576; sd: 4.23578; counts: 32887
sfh 0.112998 0.612501 1.98191 0.475635 #avg: 1.77852; avg_err: 0.0263438; sd: 4.77731; counts: 32887
sfh 0.116373 0.695465 2.25619 0.534188 #avg: 2.02184; avg_err: 0.0292469; sd: 5.30379; counts: 32887
sfh 0.119748 0.786866 2.52913 0.597932 #avg: 2.29225; avg_err: 0.0332286; sd: 6.02583; counts: 32887
sfh 0.123123 0.875972 2.82404 0.662637 #avg: 2.55967; avg_err: 0.0391612; sd: 7.10169; counts: 32887
sfh 0.126498 0.971904 3.11936 0.730752 #avg: 2.83231; avg_err: 0.0441341; sd: 8.00351; counts: 32887
sfh 0.129873 1.06142 3.40434 0.789474 #avg: 3.11898; avg_err: 0.0481152; sd: 8.72546; counts: 32887
sfh 0.133248 1.16626 3.73212 0.865401 #avg: 3.41028; avg_err: 0.0511442; sd: 9.27474; counts: 32887
sfh 0.136623 1.26377 4.05268 0.935788 #avg: 3.7229; avg_err: 0.0540769; sd: 9.80657; counts: 32887
sfh 0.141685 1.39659 4.60457 1.02763 #avg: 4.19459; avg_err: 0.0596853; sd: 10.8236; counts: 32887
sfh 0.146748 1.54749 5.12618 1.13636 #avg: 4.73025; avg_err: 0.0702627; sd: 12.7418; counts: 32887
sfh 0.15181 1.68998 5.72594 1.2436 #avg: 5.25419; avg_err: 0.0801322; sd: 14.5316; counts: 32887
sfh 0.156873 1.82855 6.31215 1.34806 #avg: 5.84233; avg_err: 0.0851252; sd: 15.437; counts: 32887
sfh 0.161935 1.97569 6.99746 1.45388 #avg: 6.4305; avg_err: 0.0962002; sd: 17.4454; counts: 32887
sfh 0.166998 2.13478 7.73697 1.57659 #avg: 7.08213; avg_err: 0.105335; sd: 19.1019; counts: 32887
sfh 0.17206 2.28393 8.47347 1.69471 #avg: 7.79255; avg_err: 0.118637; sd: 21.5142; counts: 32887
sfh 0.177123 2.44812 9.21598 1.82355 #avg: 8.48656; avg_err: 0.125232; sd: 22.7103; counts: 32887
sfh 0.182185 2.63733 10.1403 1.97371 #avg: 9.27557; avg_err: 0.139626; sd: 25.3206; counts: 32887
sfh 0.187248 2.80342 11.0251 2.11039 #avg: 9.90559; avg_err: 0.142549; sd: 25.8505; counts: 32887
sfh 0.19231 3.01319 11.9325 2.28357 #avg: 10.5595; avg_err: 0.144695; sd: 26.2397; counts: 32887
sfh 0.197373 3.23184 13.0781 2.46 #avg: 11.3928; avg_err: 0.153648; sd: 27.8632; counts: 32887
sfh 0.202435 3.44775 14.1768 2.62477 #avg: 12.0974; avg_err: 0.156554; sd: 28.3903; counts: 32887
sfh 0.207498 3.68464 15.1086 2.82094 #avg: 12.8377; avg_err: 0.16469; sd: 29.8658; counts: 32887
sfh 0.21256 3.9576 16.5795 3.04579 #avg: 13.7384; avg_err: 0.173185; sd: 31.4062; counts: 32887
sfh 0.217623 4.23275 17.4473 3.27816 #avg: 14.5973; avg_err: 0.179793; sd: 32.6045; counts: 32887
sfh 0.222685 4.47191 19.0536 3.45882 #avg: 15.3184; avg_err: 0.181765; sd: 32.9622; counts: 32887
sfh 0.227748 4.76793 20.523 3.7028 #avg: 16.0452; avg_err: 0.182421; sd: 33.0811; counts: 32887
sfh 0.23281 5.06575 21.9732 3.95042 #avg: 16.9269; avg_err: 0.188976; sd: 34.2698; counts: 32887
sfh 0.237873 5.31526 23.6784 4.14965 #avg: 17.9845; avg_err: 0.203149; sd: 36.84; counts: 32887
sfh 0.242935 5.70307 24.8243 4.46368 #avg: 18.9082; avg_err: 0.210033; sd: 38.0885; counts: 32887
sfh 0.247998 6.06067 26.8252 4.76665 #avg: 19.7115; avg_err: 0.212498; sd: 38.5355; counts: 32887
sfh 0.25306 6.37914 28.4433 5.00664 #avg: 20.5453; avg_err: 0.214505; sd: 38.8993; counts: 32887
sfh 0.258123 6.7521 30.7524 5.32451 #avg: 21.5347; avg_err: 0.222107; sd: 40.278; counts: 32887
sfh 0.263185 7.1329 32.4983 5.61576 #avg: 22.2277; avg_err: 0.219987; sd: 39.8936; counts: 32887
sfh 0.268248 7.60904 34.4658 6.00642 #avg: 23.2267; avg_err: 0.226777; sd: 41.1249; counts: 32887
sfh 0.27331 8.1144 36.7648 6.4545 #avg: 24.5309; avg_err: 0.234803; sd: 42.5804; counts: 32887
