#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
41.6 0 0 0 0 0 0 0.0735137 0.00701133 0.064172 0.0770286 0.0499679 89
65.9208 0 0 0 0 0 0 0.0147698 0.000505771 0.0147401 0.00146061 0.00101505 8
83.6886 0 0 0 0 0 0 0.0328532 0.00252747 0.0155031 0.0353131 0.00206906 142
102.748 0 0 0 0 0 0 0.0419206 0.0015574 0.0379243 0.0318417 0.0247605 634
128.347 0.000620347 0.000620347 0.000620347 0 0 0 0.0558611 0.00128354 0.0391084 0.0606077 0.0260724 1612
159.224 0.00563287 0.00563287 0.00136254 0 0 0 0.0816566 0.00128319 0.0635821 0.0819307 0.0504183 3018
199.214 0.0150177 0.0150177 0.00208735 0 0 0 0.123121 0.00157587 0.108325 0.103976 0.0708902 3396
248.19 0.0228091 0.0228091 0.00298709 0 0 0 0.174406 0.00226688 0.158684 0.135145 0.097818 2499
311.465 0.0329317 0.0329317 0.00505971 0 0 0 0.238095 0.00387458 0.22298 0.161334 0.131672 1245
387.976 0.0267261 0.0267261 0.00761984 0 0 0 0.287404 0.00647296 0.291356 0.133662 0.155011 449
487.444 0 0 0 0 0 0 0.29791 0.0133781 0.270441 0.201313 0.137781 125
621.321 0 0 0 0 0 0 0.336724 0.027907 0.313615 0.170466 0.113645 18
835.096 0 0 0 0 0 0 0.502315 0.0380791 0.504469 0.0626981 0.0691592 3
