#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.48155e+09 5.19135e-07 2.99723e-07 132.183 94.0159 0 0 0 0.15818 7.87768e-06 0.159912 0.0178229 0.0217137 0.176251 6.63254e-06 0.179131 0.0132378 0.0192144 0.194254 3.15228e-06 0.196802 0.00377606 0.00959358 5778841
1.56182e+10 1.32497e-06 9.36893e-07 0 0 0 0 0 0.144041 1.66341e-05 0.143722 0.0219518 0.0210664 0.167057 1.46779e-05 0.168662 0.017446 0.0203331 0.191882 6.60993e-06 0.193951 0.00537494 0.00961231 1509472
2.46238e+10 1.0335e-06 1.0335e-06 0 0 0 0 0 0.13794 2.10993e-05 0.137122 0.0226194 0.0209064 0.164806 1.85022e-05 0.166151 0.017852 0.0203693 0.192132 7.75794e-06 0.194059 0.00499617 0.00894696 967589
3.89089e+10 3.52494e-06 2.4925e-06 0 0 0 0 0 0.134453 2.75075e-05 0.133377 0.0225551 0.0202225 0.165354 2.34352e-05 0.166728 0.017145 0.0197761 0.192937 9.21995e-06 0.19472 0.0044688 0.00819722 567386
6.16902e+10 3.0479e-06 3.0479e-06 0 0 0 0 0 0.132631 3.55859e-05 0.131486 0.0219557 0.0196279 0.166836 2.94931e-05 0.168312 0.0161687 0.0189745 0.193635 1.12215e-05 0.195321 0.00407173 0.00763489 328095
9.77405e+10 0.000103511 2.37458e-05 0 0 0 0 0 0.132809 4.70916e-05 0.131832 0.0215555 0.0194519 0.168653 3.78929e-05 0.170254 0.015304 0.0184494 0.194284 1.40135e-05 0.195898 0.00371084 0.0070563 183556
1.54737e+11 0.000520343 7.21402e-05 0 0 0 0 0 0.134345 6.37673e-05 0.133575 0.0215573 0.0196359 0.170559 4.94644e-05 0.172305 0.0145235 0.0178259 0.194979 1.75366e-05 0.196491 0.00331289 0.00640517 99934
2.45105e+11 0.00149145 0.000168749 0 0 0 0 0 0.136236 8.66252e-05 0.135596 0.0213769 0.0193713 0.172394 6.5616e-05 0.174293 0.0135608 0.0174809 0.195622 2.23771e-05 0.197074 0.00291115 0.00591989 52298
3.87836e+11 0.00652338 0.000494352 0 0 0 0 0 0.138415 0.000120215 0.137797 0.0212439 0.0193479 0.174251 8.74263e-05 0.176215 0.012547 0.0168058 0.196124 2.97444e-05 0.197513 0.0026516 0.00554104 26520
6.13838e+11 0.0168312 0.00112521 26050.1 26050.1 0 0 0 0.140775 0.000169505 0.140591 0.0206546 0.0198644 0.176002 0.000118389 0.178137 0.0114788 0.0161049 0.196558 4.06186e-05 0.197965 0.0023471 0.00524551 13071
9.70802e+11 0.0470588 0.00274556 154544 112888 0 0 0 0.143189 0.00024643 0.142677 0.0205769 0.018918 0.177505 0.000168791 0.179667 0.0108092 0.015618 0.196781 6.23522e-05 0.198342 0.00210065 0.00523598 5950
1.52836e+12 0.104615 0.00600343 424756 246517 0 0 0 0.145366 0.000363783 0.145421 0.0199078 0.0197975 0.178436 0.000247377 0.180864 0.0100895 0.0153401 0.196625 0.000106172 0.19855 0.00195917 0.00585738 2600
2.40228e+12 0.224609 0.0130478 3.28691e+06 1.10093e+06 0 0 0 0.145653 0.000583838 0.145919 0.0197896 0.019924 0.176811 0.000417864 0.17902 0.01116 0.0151128 0.194828 0.000241995 0.197671 0.00262004 0.0084687 1024
3.83937e+12 0.356707 0.0264903 9.31543e+06 3.27765e+06 0 0 0 0.140001 0.000939813 0.141981 0.0151043 0.0212251 0.171571 0.000770227 0.173372 0.0122661 0.0162804 0.19184 0.000517281 0.195495 0.00369447 0.0122653 328
6.11308e+12 0.540323 0.0449366 1.16522e+07 5.78385e+06 0 0 0 0.13355 0.00158938 0.131889 0.0206993 0.0164167 0.162462 0.00142385 0.163113 0.0153167 0.0177255 0.184561 0.00120046 0.190035 0.00744501 0.0235611 124
9.62949e+12 0.774194 0.0763365 0 0 0 0 0 0.128128 0.00254229 0.129104 0.0147839 0.0202647 0.154948 0.00258766 0.157781 0.0112973 0.0225081 0.177478 0.00199827 0.178268 0.0132819 0.0156582 31
1.48587e+13 1 0 0 0 0 0 0 0.122258 0.00970035 0.119208 0.036554 0.0239057 0.145188 0.00838475 0.141965 0.0320334 0.0169535 0.179138 0.00615402 0.183627 0.00457013 0.0288511 5
