#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.84232e+07 0.0192913 0.0199089 0.000344762 0 0 0 0.0042119 4.76834e-05 0 0 0 174846
1.58054e+08 0.0328228 0.0342052 0.000662018 0 0 0 0.00682326 8.64656e-05 0 0 0 81742
2.49223e+08 0.0436514 0.0457341 0.000821668 0 0 0 0.00909532 0.000111108 0 0.0104047 0 71063
3.94484e+08 0.0562869 0.0595468 0.00105456 0 0 0 0.0120485 0.000149889 0 0.02021 0 56443
6.25033e+08 0.0787371 0.0840409 0.00141457 0 0 0 0.0162253 0.000202201 0 0.0307147 0 43931
9.89322e+08 0.101694 0.110495 0.00186268 0 0 0 0.0212325 0.000270148 0 0.0416205 0 33522
1.56984e+09 0.130838 0.142457 0.00236692 0 0 0 0.0273161 0.000355547 0 0.0609625 0 26078
2.48825e+09 0.162353 0.181162 0.00304509 0 1 0 0.0341978 0.000457287 0 0.0737226 0 20363
3.9459e+09 0.199174 0.2229 0.00371547 0 1 0 0.0426712 0.000591389 0 0.0946224 0 16227
6.26688e+09 0.238174 0.275524 0.00458184 0 1 0 0.0530502 0.000736413 0.0103378 0.111949 0.0103378 13360
9.9227e+09 0.287887 0.33656 0.00549904 0 1 0 0.0650277 0.000907498 0.0204784 0.12702 0.0204784 10848
1.56802e+10 0.334087 0.398825 0.00656707 0 1 0 0.0779785 0.00110116 0.0313071 0.140708 0.0313071 8851
2.47958e+10 0.371372 0.451726 0.00801349 0 1 0 0.0909046 0.00140008 0.0421078 0.158289 0.0421078 6546
3.91471e+10 0.416611 0.511305 0.0101077 0 1 0 0.108527 0.00184801 0.0616957 0.172431 0.0616957 4467
6.11038e+10 0.435614 0.526562 0.013778 0 1 0 0.120949 0.00261293 0.0807203 0.171266 0.0807203 2353
9.52133e+10 0.46145 0.544304 0.0221342 0 1 0 0.14209 0.00463004 0.101724 0.196362 0.0920601 869
1.46956e+11 0.532609 0.641304 0.0506333 1 0 1 0.172572 0.0111596 0.134572 0.206236 0.114379 184
2.28497e+11 0.473684 0.526316 0.140351 0 1 0 0.200025 0.0351895 0.180221 0.213776 0.099846 19
