#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.75 - 10.25
#HM    Stats: 7.866180e+11 (median) + 3.582320e+11  / - 2.363240e+11
#SM    Stats: 8.525200e+09 (median) + 4.702800e+09  / - 2.227070e+09
#ObsSM Stats: 8.491100e+09 (median) + 9.705800e+09  / - 4.378380e+09
#VMP   Stats: 2.479800e+02 (median) + 3.396001e+01  / - 2.750999e+01
#ICL   Stats: 6.701480e+07 (median) + 1.483362e+08  / - 5.068240e+07
#SSFR  Stats: 2.474109e-09 (median) + 4.846378e-09  / - 1.652001e-09
sfh 0.055623 0 0 0 #avg: 1.84616e-06; avg_err: 1.82119e-06; sd: 0.000180491; counts: 9823
sfh 0.060123 0 0 0 #avg: 0.000789249; avg_err: 9.18624e-05; sd: 0.00910411; counts: 9823
sfh 0.062373 0 0 0 #avg: 0.0047798; avg_err: 0.0004049; sd: 0.040128; counts: 9823
sfh 0.064623 0 0 0 #avg: 0.0144696; avg_err: 0.000903079; sd: 0.0895006; counts: 9823
sfh 0.066873 0 0 0 #avg: 0.0353736; avg_err: 0.00180065; sd: 0.178455; counts: 9823
sfh 0.069123 0 0.02947 0 #avg: 0.067836; avg_err: 0.00314704; sd: 0.311891; counts: 9823
sfh 0.071373 0 0.0980039 0 #avg: 0.113577; avg_err: 0.00483694; sd: 0.47937; counts: 9823
sfh 0.073623 0 0.183934 0 #avg: 0.162445; avg_err: 0.00574198; sd: 0.569064; counts: 9823
sfh 0.075873 0.000149288 0.302966 0.000149288 #avg: 0.222845; avg_err: 0.00735284; sd: 0.728711; counts: 9823
sfh 0.078123 0.0141614 0.422943 0.0141614 #avg: 0.30163; avg_err: 0.00977701; sd: 0.968961; counts: 9823
sfh 0.080373 0.0407145 0.530192 0.0407145 #avg: 0.358663; avg_err: 0.0103148; sd: 1.02226; counts: 9823
sfh 0.082623 0.0769504 0.590627 0.0769504 #avg: 0.407298; avg_err: 0.0109137; sd: 1.08161; counts: 9823
sfh 0.085998 0.144817 0.756568 0.144808 #avg: 0.577605; avg_err: 0.0151263; sd: 1.49911; counts: 9823
sfh 0.089373 0.217097 0.917893 0.207003 #avg: 0.731977; avg_err: 0.0197015; sd: 1.95254; counts: 9823
sfh 0.092748 0.301266 1.16074 0.270781 #avg: 0.92573; avg_err: 0.0230429; sd: 2.28369; counts: 9823
sfh 0.096123 0.412652 1.366 0.353478 #avg: 1.12649; avg_err: 0.0251792; sd: 2.49541; counts: 9823
sfh 0.099498 0.519495 1.68316 0.425463 #avg: 1.3971; avg_err: 0.0294738; sd: 2.92103; counts: 9823
sfh 0.102873 0.675979 2.12488 0.5402 #avg: 1.70085; avg_err: 0.0337299; sd: 3.34284; counts: 9823
sfh 0.106248 0.832523 2.52419 0.659148 #avg: 2.01918; avg_err: 0.0386537; sd: 3.83082; counts: 9823
sfh 0.109623 1.00783 2.94084 0.780221 #avg: 2.39095; avg_err: 0.047911; sd: 4.74827; counts: 9823
sfh 0.112998 1.20956 3.4714 0.930805 #avg: 2.78135; avg_err: 0.0505451; sd: 5.00932; counts: 9823
sfh 0.116373 1.42431 4.01561 1.08299 #avg: 3.22836; avg_err: 0.0553593; sd: 5.48644; counts: 9823
sfh 0.119748 1.69295 4.55556 1.28707 #avg: 3.71546; avg_err: 0.0631463; sd: 6.25817; counts: 9823
sfh 0.123123 1.98955 5.15292 1.50092 #avg: 4.14355; avg_err: 0.0696212; sd: 6.89988; counts: 9823
sfh 0.126498 2.33266 5.67825 1.75989 #avg: 4.66494; avg_err: 0.0718302; sd: 7.11881; counts: 9823
sfh 0.129873 2.7058 6.486 2.03432 #avg: 5.22405; avg_err: 0.0773106; sd: 7.66194; counts: 9823
sfh 0.133248 3.09695 6.88257 2.28908 #avg: 5.83688; avg_err: 0.0867108; sd: 8.59356; counts: 9823
sfh 0.136623 3.62048 7.54222 2.68357 #avg: 6.41282; avg_err: 0.0878645; sd: 8.7079; counts: 9823
sfh 0.141685 4.32234 8.86826 3.16974 #avg: 7.46608; avg_err: 0.0971468; sd: 9.62783; counts: 9823
sfh 0.146748 5.21869 10.0236 3.73999 #avg: 8.60836; avg_err: 0.102994; sd: 10.2073; counts: 9823
sfh 0.15181 6.26096 10.8274 4.44286 #avg: 9.71839; avg_err: 0.111194; sd: 11.02; counts: 9823
sfh 0.156873 7.3622 11.9108 5.03029 #avg: 11.0296; avg_err: 0.119678; sd: 11.8608; counts: 9823
sfh 0.161935 8.84645 12.1247 5.9251 #avg: 12.3949; avg_err: 0.125115; sd: 12.3997; counts: 9823
sfh 0.166998 10.1668 13.7369 6.44211 #avg: 14.0578; avg_err: 0.135679; sd: 13.4466; counts: 9823
sfh 0.17206 11.6888 14.3037 7.06659 #avg: 15.5039; avg_err: 0.136475; sd: 13.5255; counts: 9823
sfh 0.177123 13.3307 15.4129 7.50583 #avg: 17.4657; avg_err: 0.149094; sd: 14.7761; counts: 9823
sfh 0.182185 15.2707 16.4155 8.39982 #avg: 19.2616; avg_err: 0.150587; sd: 14.9241; counts: 9823
sfh 0.187248 17.0414 17.6942 9.1576 #avg: 21.3619; avg_err: 0.164269; sd: 16.28; counts: 9823
sfh 0.19231 19.1766 20.3478 10.9349 #avg: 23.7624; avg_err: 0.179872; sd: 17.8264; counts: 9823
sfh 0.197373 20.122 24.9572 11.9231 #avg: 26.459; avg_err: 0.221896; sd: 21.9912; counts: 9823
sfh 0.202435 20.0648 30.4965 12.273 #avg: 29.6133; avg_err: 0.30522; sd: 30.2492; counts: 9823
iclh 0.055623 0 0 0 #avg: 2.18911e-10; avg_err: 2.17437e-10; sd: 2.15494e-08; counts: 9823
iclh 0.060123 0 0 0 #avg: 8.80413e-05; avg_err: 2.47909e-05; sd: 0.00245693; counts: 9823
iclh 0.062373 0 0 0 #avg: 0.000697403; avg_err: 0.000111464; sd: 0.0110467; counts: 9823
iclh 0.064623 0 0 0 #avg: 0.00237936; avg_err: 0.000320294; sd: 0.0317431; counts: 9823
iclh 0.066873 0 0 0 #avg: 0.00434352; avg_err: 0.000436987; sd: 0.043308; counts: 9823
