#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73823e+07 0.00157906 0.00159591 4.99197e-05 0 0 0 0.000813514 9.60771e-06 0 0 0 652919
1.57136e+08 0.00378214 0.00380697 0.000126091 0 0 0 0.00158451 2.21448e-05 0 0 0 241662
2.48892e+08 0.0058755 0.00592254 0.000176827 0 0 0 0.00246728 3.23879e-05 0 0 0 191303
3.94432e+08 0.00993836 0.0100967 0.000260861 0 0 0 0.00375316 4.70661e-05 0 0 0 151534
6.24912e+08 0.0144276 0.0146219 0.000353539 0 0 0 0.00543614 6.5543e-05 0 0 0 118384
9.8961e+08 0.0204683 0.0207747 0.000478936 0 0 0 0.0074898 8.8833e-05 0 0 0 91361
1.56938e+09 0.0294456 0.0301618 0.000656406 0 0 0 0.010391 0.000125415 0 0.0146122 0 71216
2.48892e+09 0.0396448 0.0404044 0.000853653 0 0 0 0.0140827 0.000170584 0 0.0156426 0 55291
3.95083e+09 0.0562367 0.0574805 0.00112185 0 0 0 0.0187275 0.000223308 0 0.0307605 0 45024
6.2677e+09 0.074447 0.0774401 0.00145203 0 0 0 0.0246014 0.000290689 0 0.0469264 0 36751
9.95478e+09 0.102467 0.106672 0.00180571 0 0 0 0.0325407 0.000369413 0 0.0737179 0 31864
1.57608e+10 0.129263 0.134215 0.00211336 0 0 0 0.0409647 0.000444387 0 0.0926588 0 28268
2.49832e+10 0.15875 0.167053 0.00251996 0 1 0 0.0505238 0.000524729 0.0133348 0.104314 0.0133348 24567
3.93815e+10 0.178196 0.187027 0.00293582 0 1 0 0.0566233 0.000607366 0.0147861 0.11658 0.0147861 19703
6.17193e+10 0.179079 0.18933 0.00368412 0 1 0 0.0622817 0.000795619 0.0152571 0.125696 0.0152571 12877
9.60934e+10 0.172448 0.17999 0.00522181 0 1 0 0.0684254 0.00123264 0.0279326 0.12827 0.0279326 5967
1.48902e+11 0.168675 0.171845 0.00971209 0 1 0 0.0751935 0.00255103 0.0289503 0.140722 0.0289503 1577
2.2935e+11 0.222772 0.232673 0.0314127 0 1 0 0.0949706 0.00707587 0.0708731 0.128401 0.0708731 202
3.5908e+11 0.166667 0.166667 0.0903877 0 1 0 0.114094 0.0253714 0.102983 0.137708 0.102983 18
