#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.6148 7.47766e-06 7.47766e-06 1.00828e-06 0 0 0 3.16109e-05 7.09031e-07 0 0 0 7355246
62.4124 4.87335e-06 4.87335e-06 1.35162e-06 0 0 0 1.12502e-05 6.3909e-07 0 0 0 2667569
78.0869 0 0 0 0 0 0 8.01631e-06 5.74055e-07 0 0 0 1168081
98.5801 3.89048e-06 3.89048e-06 2.75098e-06 0 0 0 8.89537e-05 3.12989e-06 0 0 0 514076
124.139 6.95325e-05 6.95325e-05 1.68636e-05 0 0 0 0.000753134 1.44646e-05 0 0 0 244490
156.237 0.000810128 0.000810128 8.35249e-05 0 0 0 0.0043179 5.50463e-05 0 0 0 116031
196.474 0.00499888 0.00499888 0.000304594 0 0 0 0.018092 0.000184059 0 0.0382663 0 53612
247.104 0.0150762 0.0150762 0.000790791 0 0 0 0.0499518 0.000473063 0.0126797 0.106013 0.0126797 23746
311.001 0.02363 0.02363 0.0015232 0 0 0 0.0977048 0.000982992 0.0720855 0.129885 0.0720855 9945
390.192 0.025296 0.025296 0.00257622 0 0 0 0.144351 0.00180723 0.131979 0.132629 0.108078 3716
490.808 0.015528 0.015528 0.00344643 0 0 0 0.165635 0.00313326 0.153191 0.133122 0.106829 1288
617.169 0.00595238 0.00595238 0.00420268 0 0 0 0.172689 0.00619387 0.154691 0.134783 0.0950271 336
766.088 0 0 0 0 0 0 0.159959 0.0120747 0.149249 0.0973166 0.0891471 69
973.363 0 0 0 0 0 0 0.126137 0.0392785 0.129132 0.119939 0.116884 9
