#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.334060 (z=1.993474) stellar mass
#mpeak range: 12.25 - 12.75
#HM    Stats: 2.439710e+12 (median) + 1.207350e+12  / - 5.029500e+11
#SM    Stats: 4.846420e+10 (median) + 4.044230e+10  / - 2.476120e+10
#ObsSM Stats: 4.441830e+10 (median) + 5.349800e+10  / - 2.584710e+10
#VMP   Stats: 2.846400e+02 (median) + 4.119998e+01  / - 2.388000e+01
#ICL   Stats: 3.690020e+08 (median) + 8.409380e+08  / - 2.490240e+08
#SSFR  Stats: 2.273741e-09 (median) + 3.927152e-09  / - 1.839447e-09
sfh 0.055623 0 0 0 #avg: 2.34088e-17; avg_err: 2.34084e-17; sd: 2.44973e-15; counts: 10953
sfh 0.060123 0 0 0 #avg: 5.37421e-15; avg_err: 1.11219e-15; sd: 1.16393e-13; counts: 10953
sfh 0.062373 0 0 0 #avg: 4.07414e-14; avg_err: 5.70425e-15; sd: 5.9696e-13; counts: 10953
sfh 0.064623 0 0 0 #avg: 1.28261e-13; avg_err: 1.22962e-14; sd: 1.28682e-12; counts: 10953
sfh 0.066873 0 0 0 #avg: 3.31441e-13; avg_err: 2.57896e-14; sd: 2.69893e-12; counts: 10953
sfh 0.069123 0 0 0 #avg: 6.97109e-13; avg_err: 4.49557e-14; sd: 4.7047e-12; counts: 10953
sfh 0.071373 0 3.14614e-13 0 #avg: 1.31534e-12; avg_err: 7.31533e-14; sd: 7.65563e-12; counts: 10953
sfh 0.073623 0 1.06879e-12 0 #avg: 2.02257e-12; avg_err: 1.05846e-13; sd: 1.1077e-11; counts: 10953
sfh 0.075873 0 2.29146e-12 0 #avg: 2.77744e-12; avg_err: 1.34554e-13; sd: 1.40813e-11; counts: 10953
sfh 0.078123 0 3.84642e-12 0 #avg: 3.65029e-12; avg_err: 1.68885e-13; sd: 1.76741e-11; counts: 10953
sfh 0.080373 1.51545e-13 5.61167e-12 1.51545e-13 #avg: 4.39966e-12; avg_err: 1.51199e-13; sd: 1.58232e-11; counts: 10953
sfh 0.082623 5.12128e-13 7.00263e-12 5.12128e-13 #avg: 5.07367e-12; avg_err: 1.48581e-13; sd: 1.55493e-11; counts: 10953
sfh 0.085998 1.28973e-12 9.88828e-12 1.28973e-12 #avg: 7.50591e-12; avg_err: 2.13399e-13; sd: 2.23326e-11; counts: 10953
sfh 0.089373 2.37033e-12 1.25752e-11 2.35724e-12 #avg: 9.76519e-12; avg_err: 2.60899e-13; sd: 2.73035e-11; counts: 10953
sfh 0.092748 3.76467e-12 1.47194e-11 3.54273e-12 #avg: 1.23788e-11; avg_err: 3.28255e-13; sd: 3.43524e-11; counts: 10953
sfh 0.096123 5.33375e-12 1.82749e-11 4.72896e-12 #avg: 1.53016e-11; avg_err: 3.50209e-13; sd: 3.665e-11; counts: 10953
sfh 0.099498 6.99208e-12 2.22117e-11 5.8972e-12 #avg: 1.86526e-11; avg_err: 4.17878e-13; sd: 4.37317e-11; counts: 10953
sfh 0.102873 8.89522e-12 2.5913e-11 7.16994e-12 #avg: 2.24813e-11; avg_err: 4.86612e-13; sd: 5.09248e-11; counts: 10953
sfh 0.106248 1.08562e-11 3.15916e-11 8.556e-12 #avg: 2.6545e-11; avg_err: 5.29724e-13; sd: 5.54365e-11; counts: 10953
sfh 0.109623 1.31278e-11 3.61087e-11 1.0146e-11 #avg: 3.10919e-11; avg_err: 6.13182e-13; sd: 6.41706e-11; counts: 10953
sfh 0.112998 1.53442e-11 4.13865e-11 1.15927e-11 #avg: 3.60563e-11; avg_err: 7.10745e-13; sd: 7.43807e-11; counts: 10953
sfh 0.116373 1.7599e-11 4.64396e-11 1.32138e-11 #avg: 4.07239e-11; avg_err: 7.41276e-13; sd: 7.75758e-11; counts: 10953
sfh 0.119748 1.96729e-11 5.32612e-11 1.44874e-11 #avg: 4.6162e-11; avg_err: 8.52707e-13; sd: 8.92373e-11; counts: 10953
sfh 0.123123 2.22808e-11 6.02686e-11 1.64216e-11 #avg: 5.24237e-11; avg_err: 9.75033e-13; sd: 1.02039e-10; counts: 10953
sfh 0.126498 2.50397e-11 6.79968e-11 1.82984e-11 #avg: 5.87252e-11; avg_err: 1.10593e-12; sd: 1.15738e-10; counts: 10953
sfh 0.129873 2.81312e-11 7.6296e-11 2.0607e-11 #avg: 6.51292e-11; avg_err: 1.17221e-12; sd: 1.22674e-10; counts: 10953
sfh 0.133248 3.12945e-11 8.31717e-11 2.31227e-11 #avg: 7.19357e-11; avg_err: 1.35214e-12; sd: 1.41504e-10; counts: 10953
sfh 0.136623 3.41737e-11 9.16201e-11 2.50853e-11 #avg: 7.8358e-11; avg_err: 1.41966e-12; sd: 1.4857e-10; counts: 10953
sfh 0.141685 3.92609e-11 1.03513e-10 2.89299e-11 #avg: 8.79237e-11; avg_err: 1.54481e-12; sd: 1.61667e-10; counts: 10953
sfh 0.146748 4.38441e-11 1.14098e-10 3.15851e-11 #avg: 9.76345e-11; avg_err: 1.72334e-12; sd: 1.8035e-10; counts: 10953
sfh 0.15181 4.98646e-11 1.28409e-10 3.65629e-11 #avg: 1.10626e-10; avg_err: 1.88723e-12; sd: 1.97502e-10; counts: 10953
sfh 0.156873 5.62507e-11 1.43336e-10 4.10025e-11 #avg: 1.2028e-10; avg_err: 1.90108e-12; sd: 1.98952e-10; counts: 10953
sfh 0.161935 6.33487e-11 1.61878e-10 4.60998e-11 #avg: 1.33703e-10; avg_err: 2.10339e-12; sd: 2.20124e-10; counts: 10953
sfh 0.166998 7.12727e-11 1.77398e-10 5.2318e-11 #avg: 1.4874e-10; avg_err: 2.3551e-12; sd: 2.46465e-10; counts: 10953
sfh 0.17206 7.89757e-11 1.93486e-10 5.78125e-11 #avg: 1.62658e-10; avg_err: 2.46444e-12; sd: 2.57908e-10; counts: 10953
sfh 0.177123 8.65948e-11 2.17836e-10 6.35713e-11 #avg: 1.78651e-10; avg_err: 2.59211e-12; sd: 2.71269e-10; counts: 10953
sfh 0.182185 9.55919e-11 2.40611e-10 6.99114e-11 #avg: 1.95533e-10; avg_err: 2.90779e-12; sd: 3.04306e-10; counts: 10953
sfh 0.187248 1.05962e-10 2.67989e-10 7.73424e-11 #avg: 2.15552e-10; avg_err: 3.13943e-12; sd: 3.28547e-10; counts: 10953
sfh 0.19231 1.17336e-10 2.9317e-10 8.64903e-11 #avg: 2.36387e-10; avg_err: 3.33526e-12; sd: 3.49041e-10; counts: 10953
sfh 0.197373 1.28415e-10 3.19619e-10 9.35806e-11 #avg: 2.57732e-10; avg_err: 3.66609e-12; sd: 3.83663e-10; counts: 10953
sfh 0.202435 1.40327e-10 3.48981e-10 1.03229e-10 #avg: 2.78002e-10; avg_err: 3.80381e-12; sd: 3.98076e-10; counts: 10953
sfh 0.207498 1.5396e-10 3.72341e-10 1.12467e-10 #avg: 2.98776e-10; avg_err: 3.96667e-12; sd: 4.15119e-10; counts: 10953
sfh 0.21256 1.69723e-10 4.10358e-10 1.24781e-10 #avg: 3.26235e-10; avg_err: 4.33706e-12; sd: 4.53881e-10; counts: 10953
sfh 0.217623 1.888e-10 4.35731e-10 1.40422e-10 #avg: 3.46601e-10; avg_err: 4.35186e-12; sd: 4.5543e-10; counts: 10953
sfh 0.222685 2.03486e-10 4.68309e-10 1.52642e-10 #avg: 3.70428e-10; avg_err: 4.57612e-12; sd: 4.78899e-10; counts: 10953
sfh 0.227748 2.21604e-10 5.15503e-10 1.69025e-10 #avg: 4.03526e-10; avg_err: 4.9381e-12; sd: 5.16781e-10; counts: 10953
sfh 0.23281 2.42498e-10 5.56377e-10 1.85928e-10 #avg: 4.31558e-10; avg_err: 5.20622e-12; sd: 5.4484e-10; counts: 10953
sfh 0.237873 2.60106e-10 6.03557e-10 1.99698e-10 #avg: 4.61355e-10; avg_err: 5.41291e-12; sd: 5.66471e-10; counts: 10953
sfh 0.242935 2.83656e-10 6.10485e-10 2.22392e-10 #avg: 4.87309e-10; avg_err: 5.65386e-12; sd: 5.91687e-10; counts: 10953
sfh 0.247998 3.08145e-10 6.5235e-10 2.42254e-10 #avg: 5.20186e-10; avg_err: 5.96895e-12; sd: 6.24661e-10; counts: 10953
sfh 0.25306 3.30207e-10 6.97565e-10 2.63993e-10 #avg: 5.5083e-10; avg_err: 6.17112e-12; sd: 6.45819e-10; counts: 10953
sfh 0.258123 3.62782e-10 7.13218e-10 2.99086e-10 #avg: 5.74974e-10; avg_err: 6.21475e-12; sd: 6.50385e-10; counts: 10953
sfh 0.263185 3.93881e-10 7.40086e-10 3.32046e-10 #avg: 6.05354e-10; avg_err: 6.40152e-12; sd: 6.69931e-10; counts: 10953
sfh 0.268248 4.27821e-10 7.79168e-10 3.69484e-10 #avg: 6.32296e-10; avg_err: 6.42196e-12; sd: 6.72069e-10; counts: 10953
sfh 0.27331 4.68768e-10 8.2242e-10 4.13057e-10 #avg: 6.75079e-10; avg_err: 6.61015e-12; sd: 6.91764e-10; counts: 10953
sfh 0.278373 5.19893e-10 8.31485e-10 4.80665e-10 #avg: 7.08869e-10; avg_err: 6.8239e-12; sd: 7.14133e-10; counts: 10953
sfh 0.283435 5.69217e-10 8.23669e-10 5.44402e-10 #avg: 7.41951e-10; avg_err: 6.87183e-12; sd: 7.19149e-10; counts: 10953
sfh 0.288498 6.37091e-10 8.29199e-10 6.21195e-10 #avg: 7.90691e-10; avg_err: 7.1478e-12; sd: 7.4803e-10; counts: 10953
sfh 0.29356 7.16345e-10 8.53215e-10 7.04858e-10 #avg: 8.48113e-10; avg_err: 7.3734e-12; sd: 7.7164e-10; counts: 10953
sfh 0.298623 7.96918e-10 8.97184e-10 7.88453e-10 #avg: 9.19704e-10; avg_err: 7.73935e-12; sd: 8.09937e-10; counts: 10953
sfh 0.303685 8.9314e-10 9.35368e-10 8.86344e-10 #avg: 9.97693e-10; avg_err: 8.12728e-12; sd: 8.50535e-10; counts: 10953
