#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13073e+07 0.21313 0.245802 0.00395954 0 1 0 0.0872471 0.000738938 0.0575004 0.0995118 0.0441228 16375
1.59598e+08 0.279519 0.338754 0.00591617 0 1 0 0.111502 0.00103158 0.081803 0.123933 0.0603527 10146
2.52569e+08 0.331679 0.402883 0.00559656 0 1 0 0.121554 0.000919935 0.0963641 0.119493 0.0668233 12696
3.9803e+08 0.353331 0.435175 0.00557578 0 1 0 0.125944 0.000881613 0.0996327 0.124553 0.069831 13868
6.28646e+08 0.386969 0.487666 0.0059752 0 1 0 0.138022 0.000962325 0.109746 0.13802 0.0782296 13337
9.98439e+08 0.426614 0.554848 0.00662241 0 1 0 0.154348 0.00106395 0.126853 0.147171 0.0878623 12407
1.58398e+09 0.470455 0.630706 0.00729067 0 1 0 0.169347 0.00117832 0.143028 0.153897 0.0967192 11457
2.50954e+09 0.506614 0.695174 0.00787054 1 0 1 0.188749 0.00130105 0.161038 0.164047 0.105599 10734
3.97332e+09 0.5478 0.774441 0.0084619 1 1 1 0.211501 0.00143424 0.185908 0.172638 0.121756 10157
6.29501e+09 0.595043 0.870309 0.00899076 1 1 1 0.236137 0.00155859 0.209095 0.186771 0.128487 9885
1.00071e+10 0.632992 0.960719 0.00951097 1 1 1 0.268439 0.00169452 0.246159 0.196328 0.148367 9572
1.58347e+10 0.67188 1.04765 0.00972633 1 1 1 0.305522 0.00183734 0.282541 0.213478 0.162478 9591
2.50316e+10 0.708849 1.15437 0.0102962 1 1 1 0.354761 0.0019473 0.338562 0.222234 0.184433 9380
3.96038e+10 0.740907 1.21599 0.0108561 1 1 1 0.407738 0.00208792 0.402086 0.214393 0.201268 8468
6.20134e+10 0.733417 1.20151 0.0124616 1 1 1 0.459737 0.00245794 0.463244 0.211352 0.216871 6377
9.75602e+10 0.717113 1.14465 0.0161189 1 1 1 0.520787 0.00318403 0.534841 0.19066 0.224151 3588
1.51674e+11 0.626366 0.979508 0.0250069 1 1 1 0.600466 0.00475181 0.630357 0.157149 0.220856 1464
2.40775e+11 0.526205 0.784067 0.0408431 1 1 1 0.684366 0.00768975 0.725359 0.113062 0.203834 477
3.78116e+11 0.379032 0.540323 0.0718779 0 1 0 0.781708 0.00890817 0.794805 0.0757045 0.0936173 124
5.65224e+11 0.272727 0.363636 0.140276 0 1 0 0.812626 0.0221585 0.838556 0.0453554 0.0666534 22
