#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.15278e+09 0.000168944 6.91384e-06 6.2134e+06 43432.4 0 0 0 0.574955 7.40728e-05 0.570025 0.146287 0.124454 0.809896 4.71728e-05 0.820576 0.074365 0.0933797 0.966041 1.3461e-05 0.971613 0.0144124 0.0238576 3533715
1.56692e+10 0.000249051 1.27745e-05 8.55981e+06 72669.5 0 0 0 0.472965 9.97163e-05 0.475706 0.111489 0.119859 0.760501 6.5758e-05 0.768906 0.067774 0.0843264 0.95371 2.04305e-05 0.958381 0.0177198 0.0266757 1525789
2.47152e+10 0.000324525 1.75199e-05 1.32621e+07 110783 0 0 0 0.432647 0.000113721 0.438786 0.105043 0.124913 0.74769 7.27603e-05 0.754888 0.0641089 0.0784121 0.948957 2.38838e-05 0.952795 0.01894 0.0263966 1056929
3.91023e+10 0.000493571 2.64137e-05 2.19855e+07 178336 0 0 0 0.417797 0.000128991 0.424183 0.0979365 0.117552 0.738411 7.9929e-05 0.74292 0.0609027 0.0699249 0.944164 2.87414e-05 0.947296 0.0197234 0.025881 707092
6.2003e+10 0.000716177 3.92322e-05 3.87175e+07 300404 0 0 0 0.419179 0.000142381 0.424198 0.087292 0.101295 0.72869 9.22979e-05 0.731539 0.0588601 0.065267 0.939082 3.63347e-05 0.941781 0.0207378 0.0255095 464969
9.83296e+10 0.00111532 6.08116e-05 6.8334e+07 505140 0 0 0 0.42873 0.000155643 0.430909 0.0777988 0.0835667 0.720552 0.00011302 0.722475 0.0589075 0.0633583 0.933502 4.84343e-05 0.936224 0.0219387 0.0262239 301260
1.55869e+11 0.00184619 9.73482e-05 1.21691e+08 854291 0 0 0 0.440744 0.000174049 0.440235 0.0724208 0.0722279 0.711315 0.000143339 0.712371 0.0607827 0.0636548 0.924947 7.00127e-05 0.928352 0.0243734 0.0286558 194455
2.46915e+11 0.00309826 0.000157454 2.15066e+08 1.44917e+06 0 4.93943e+08 0 0.450513 0.000206547 0.448174 0.0710406 0.0668353 0.695893 0.000187134 0.695368 0.0652915 0.0648099 0.910488 0.000111341 0.915963 0.0288724 0.0360027 124586
3.90775e+11 0.00621721 0.000282894 3.62695e+08 2.39865e+06 0 8.36359e+08 0 0.454884 0.000255829 0.452294 0.0692069 0.0652402 0.670216 0.000257721 0.667459 0.0735453 0.0679415 0.8884 0.000187455 0.897744 0.0360662 0.0535867 77205
6.1892e+11 0.00903967 0.000432455 5.62838e+08 3.87798e+06 0 1.23255e+09 0 0.44704 0.000316673 0.444173 0.0682514 0.0627235 0.635252 0.000356687 0.630452 0.0825195 0.072172 0.862043 0.000303119 0.876218 0.0447451 0.076845 47900
9.80018e+11 0.0136653 0.000694397 8.21806e+08 6.1824e+06 4.93943e+08 1.17027e+09 4.93943e+08 0.424862 0.000400609 0.422102 0.0660985 0.0611939 0.593456 0.00049571 0.585951 0.0914316 0.0742134 0.833795 0.000493153 0.852283 0.0568532 0.102032 27954
1.54859e+12 0.0194339 0.00109127 1.14099e+09 9.95107e+06 7.51008e+08 1.45746e+09 7.51008e+08 0.395314 0.000516467 0.393244 0.0635322 0.0604338 0.548497 0.000683163 0.538393 0.0962453 0.0737191 0.805721 0.000789642 0.828518 0.0715064 0.130632 16003
2.44812e+12 0.0272293 0.00169523 1.45491e+09 1.52393e+07 1.02505e+09 1.77531e+09 1.02505e+09 0.363708 0.000652014 0.362208 0.0619764 0.0590563 0.506906 0.000900996 0.495689 0.09523 0.0723033 0.778396 0.00121242 0.801008 0.0939526 0.150661 9218
3.8954e+12 0.0335354 0.00255909 1.77896e+09 2.33184e+07 1.28215e+09 2.11187e+09 9.25879e+08 0.334413 0.000891855 0.333748 0.0608708 0.0615175 0.468769 0.00124146 0.459727 0.0911957 0.0748152 0.749316 0.00185779 0.769515 0.116957 0.164058 4950
6.12265e+12 0.0419772 0.00397279 2.09001e+09 3.61282e+07 1.58651e+09 2.46559e+09 1.12498e+09 0.307453 0.00114018 0.307441 0.0550508 0.0572139 0.436344 0.00165791 0.42495 0.0866997 0.0688258 0.72011 0.00284994 0.726104 0.157721 0.16909 2549
9.69157e+12 0.0665623 0.00697801 2.41115e+09 5.47684e+07 1.92456e+09 2.5799e+09 1.3219e+09 0.281799 0.00154405 0.279677 0.0556999 0.05425 0.403903 0.00223706 0.398009 0.0739815 0.0640632 0.682367 0.00421823 0.667203 0.201445 0.143183 1277
1.55222e+13 0.0765832 0.0102129 2.82612e+09 7.72403e+07 2.42592e+09 2.58621e+09 1.70896e+09 0.262362 0.00191073 0.260711 0.0516166 0.0472954 0.374326 0.00266042 0.371962 0.0603474 0.0625088 0.65178 0.00606125 0.620197 0.239297 0.12625 679
2.44109e+13 0.101639 0.0173308 2.82485e+09 1.09209e+08 2.56247e+09 2.31168e+09 1.83464e+09 0.243096 0.00247194 0.239613 0.0443993 0.0379378 0.355709 0.00384371 0.348294 0.0696867 0.0582086 0.620376 0.00850197 0.585693 0.209952 0.106349 305
3.92665e+13 0.1625 0.0292564 3.06781e+09 1.52535e+08 2.93672e+09 2.33141e+09 2.02044e+09 0.235708 0.00344356 0.230183 0.046104 0.0367822 0.341492 0.00489026 0.333797 0.0647481 0.0447538 0.581531 0.0107332 0.552111 0.161559 0.0913666 160
6.14256e+13 0.238636 0.0456988 3.65818e+09 1.89564e+08 3.90088e+09 1.49223e+09 2.23638e+09 0.213071 0.00388936 0.205803 0.0475027 0.0299775 0.31553 0.00533773 0.309853 0.0562621 0.0453857 0.536583 0.0131732 0.501175 0.142863 0.0595708 88
9.75428e+13 0.137255 0.0486654 3.06841e+09 2.29124e+08 3.2719e+09 1.47818e+09 1.98975e+09 0.215989 0.00811748 0.207864 0.0298709 0.0265328 0.324075 0.0141726 0.307639 0.0399067 0.0362572 0.520287 0.0131116 0.506019 0.0833509 0.0521526 51
1.62927e+14 0.272727 0.0971859 3.02302e+09 3.60298e+08 3.12367e+09 1.26147e+09 2.09477e+09 0.199956 0.0058504 0.198873 0.030754 0.0262153 0.302228 0.00782512 0.29442 0.0483622 0.0274078 0.522978 0.015046 0.520928 0.0627135 0.0580976 22
2.41226e+14 0.111111 0.111111 2.76942e+09 4.83346e+08 2.91986e+09 4.24206e+08 1.40861e+09 0.203366 0.00738614 0.203302 0.0274111 0.0155005 0.289612 0.0161584 0.293319 0.0349256 0.0529877 0.508767 0.0206561 0.494385 0.0841074 0.0290711 9
3.47126e+14 0.5 0.223607 2.36096e+09 6.76795e+08 3.66219e+09 3.48165e+08 3.16825e+09 0.187081 0.00844502 0.190434 0.0266589 0.0275315 0.290841 0.00601413 0.299132 0.00531116 0.0300581 0.512723 0.0175994 0.545981 0.00917953 0.0916924 6
