#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.03367e+07 0.9937 0.000441882 7.17022e+08 4.77277e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.352477 0.000678869 0.348006 0.117509 0.12334 0.656355 0.000505472 0.660796 0.0809954 0.0908648 0.881941 0.000441787 0.909763 0.0394694 0.110973 32063
1.58982e+08 0.994947 0.000531277 9.06345e+08 7.5311e+06 6.84684e+08 1.05732e+09 6.84684e+08 0.351221 0.000874287 0.346819 0.111469 0.11585 0.642092 0.000677439 0.644795 0.0844817 0.090195 0.862973 0.000658574 0.891216 0.0514104 0.12223 17812
2.52243e+08 0.99515 0.00049126 1.01427e+09 7.4572e+06 7.1696e+08 1.25748e+09 7.1696e+08 0.351537 0.000801449 0.347611 0.109254 0.111407 0.633698 0.00063206 0.63593 0.082461 0.0895104 0.852001 0.000648869 0.878083 0.0606579 0.126404 20000
3.98101e+08 0.99535 0.000466229 1.08439e+09 7.61882e+06 8.29125e+08 1.26213e+09 8.29125e+08 0.357871 0.000735619 0.355027 0.101637 0.106122 0.629507 0.000601634 0.632562 0.0816353 0.0888765 0.844188 0.000642219 0.867402 0.0669505 0.124187 21292
6.30546e+08 0.995192 0.000477289 1.17259e+09 8.11314e+06 8.29125e+08 1.37934e+09 8.29125e+08 0.365456 0.00071908 0.363465 0.098684 0.102523 0.626747 0.000600309 0.628876 0.0814831 0.0865455 0.833116 0.000662828 0.852993 0.0751904 0.122558 21006
9.97525e+08 0.995258 0.000485346 1.26652e+09 8.88731e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.37517 0.000714822 0.371871 0.0948972 0.094735 0.622573 0.000615004 0.62452 0.0803046 0.0856077 0.820332 0.000695108 0.836361 0.0839444 0.119257 20035
1.58104e+09 0.993692 0.000569325 1.35447e+09 9.48452e+06 9.41735e+08 1.62073e+09 9.41735e+08 0.383443 0.000691908 0.380918 0.0886154 0.0905842 0.618301 0.000613918 0.619657 0.0792124 0.0832723 0.807106 0.00071943 0.820278 0.0898248 0.118336 19340
2.50927e+09 0.994799 0.000526672 1.4923e+09 1.04705e+07 1.05478e+09 1.74558e+09 7.18279e+08 0.391512 0.000696034 0.387782 0.0891976 0.0873552 0.610725 0.000624839 0.612029 0.079057 0.0829557 0.789152 0.000756174 0.801673 0.0943586 0.120548 18652
3.98577e+09 0.995631 0.000484414 1.62101e+09 1.11956e+07 1.16825e+09 1.76847e+09 7.18705e+08 0.398194 0.000678227 0.395232 0.0871922 0.0848642 0.601055 0.000626291 0.601013 0.0805423 0.0791221 0.770544 0.000781556 0.780765 0.100581 0.11983 18539
6.31179e+09 0.994179 0.000561073 1.79662e+09 1.23926e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.401496 0.000665512 0.399101 0.085177 0.0837691 0.584652 0.000645391 0.584239 0.0820483 0.0801703 0.74767 0.000828701 0.757036 0.107516 0.125069 18383
