#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.38052e+07 0.998816 0.000529121 1.62071e+08 5.04639e+06 0 5.30876e+08 0 0.200659 0.000856805 0.191694 0.0616399 0.0432561 0.326564 0.000877555 0.330171 0.0522503 0.0626185 0.44007 0.000383263 0.44408 0.0187066 0.0263115 4224
1.59241e+08 0.999679 0.000321337 2.13075e+08 6.73814e+06 0 6.11817e+08 0 0.204333 0.0010082 0.195418 0.0612032 0.0434345 0.334592 0.00098097 0.339237 0.0477841 0.0574509 0.441334 0.000454424 0.446033 0.0180604 0.0268131 3112
2.53299e+08 1 0 2.41833e+08 6.5534e+06 0 6.92559e+08 0 0.209153 0.000922386 0.202124 0.0604015 0.0471956 0.339335 0.000855616 0.342998 0.0487513 0.0551961 0.442951 0.000407895 0.44791 0.017884 0.0283342 3728
4.00849e+08 0.999308 0.000399642 2.9777e+08 6.78612e+06 0 7.73094e+08 0 0.214072 0.000866745 0.205308 0.0668999 0.047148 0.344882 0.000780648 0.348395 0.0471824 0.0573277 0.443877 0.000395459 0.448898 0.0186932 0.0289736 4333
6.33004e+08 1 0 3.27163e+08 6.8043e+06 0 7.73094e+08 0 0.224703 0.000818264 0.217558 0.0654708 0.0498584 0.353833 0.000695828 0.356643 0.0456551 0.051547 0.446343 0.000379066 0.451915 0.0183086 0.0295486 4919
1.00101e+09 0.999103 0.000400944 3.91168e+08 7.11027e+06 0 9.3351e+08 0 0.230379 0.000779472 0.224213 0.0643215 0.0518858 0.358894 0.000652251 0.362551 0.0449632 0.0532193 0.447567 0.000377252 0.4539 0.0188631 0.032396 5575
1.59113e+09 0.999489 0.000294717 4.53672e+08 7.66208e+06 0 1.01337e+09 0 0.237535 0.000750793 0.230694 0.0647982 0.0496003 0.365269 0.000626074 0.370064 0.0436281 0.0527023 0.447958 0.000398107 0.455376 0.0193531 0.0347868 5876
2.51921e+09 0.9989 0.000415737 5.13485e+08 7.7328e+06 4.49746e+08 6.43252e+08 4.49746e+08 0.246807 0.000723946 0.24217 0.0627617 0.0536712 0.373176 0.000599816 0.378758 0.0419284 0.0546124 0.448504 0.00040504 0.456526 0.0199938 0.0356698 6361
3.99367e+09 0.999707 0.000207469 5.88639e+08 8.04872e+06 4.652e+08 7.8629e+08 4.652e+08 0.256551 0.000715617 0.253021 0.0633615 0.0572121 0.377594 0.000588985 0.383782 0.0415902 0.0548937 0.447047 0.000422696 0.456723 0.0204371 0.0416389 6816
6.35109e+09 0.999049 0.000359282 6.82259e+08 8.60672e+06 5.30876e+08 8.78042e+08 5.30876e+08 0.26489 0.000710129 0.260925 0.0664642 0.058216 0.380043 0.000581796 0.388304 0.0396295 0.0570747 0.443582 0.000451407 0.454787 0.0215922 0.0443028 7361
1.00628e+10 0.999656 0.000198584 7.71611e+08 8.56781e+06 6.11817e+08 9.53396e+08 6.11817e+08 0.269823 0.000656066 0.266434 0.0673337 0.0594157 0.377519 0.000559667 0.387266 0.0404393 0.0616581 0.43804 0.000462608 0.450761 0.0240246 0.0516827 8721
1.59315e+10 0.999297 0.000265638 8.29154e+08 8.00555e+06 6.92559e+08 9.50354e+08 6.92559e+08 0.271725 0.000604175 0.27055 0.0636441 0.0625428 0.370575 0.000541446 0.379805 0.0437778 0.0648511 0.430216 0.000465925 0.443626 0.0275022 0.0568936 9957
2.52352e+10 0.999467 0.000217471 8.98863e+08 7.77612e+06 7.73094e+08 9.47209e+08 7.73094e+08 0.269505 0.000572845 0.267615 0.0662253 0.061588 0.360457 0.000533451 0.370632 0.0452676 0.0701733 0.420772 0.000473549 0.433993 0.0328762 0.0627066 11261
3.98318e+10 0.998992 0.000290966 9.58005e+08 7.59478e+06 7.89499e+08 1.00788e+09 7.89499e+08 0.264655 0.000545716 0.263367 0.0646068 0.0615367 0.347737 0.000519503 0.355877 0.0489138 0.0685743 0.409266 0.000483073 0.421793 0.0384403 0.0678743 11900
6.26069e+10 0.99925 0.00026502 9.91378e+08 7.98903e+06 8.53413e+08 1.0207e+09 8.53413e+08 0.256352 0.000552999 0.254265 0.0623071 0.0580482 0.333843 0.000548392 0.339754 0.0527687 0.0672546 0.398046 0.000519642 0.40826 0.0436825 0.0672958 10669
9.78103e+10 0.999036 0.000364378 1.02082e+09 9.59957e+06 8.60745e+08 1.01337e+09 8.60745e+08 0.246362 0.000638402 0.243892 0.0594551 0.0540969 0.318257 0.000641072 0.321792 0.0533053 0.0616994 0.385561 0.000631603 0.393275 0.0479803 0.0647477 7258
1.52775e+11 0.997942 0.000777018 1.05505e+09 1.37348e+07 9.3351e+08 9.40609e+08 9.3351e+08 0.234011 0.000910781 0.230968 0.0593765 0.0530032 0.301236 0.000929786 0.303665 0.0541166 0.0619532 0.372438 0.000890723 0.376566 0.0507634 0.0603479 3402
2.37479e+11 0.995383 0.00206088 1.0437e+09 2.32498e+07 9.3351e+08 9.40609e+08 9.3351e+08 0.219555 0.00154782 0.210948 0.0645056 0.042747 0.284858 0.00158791 0.283955 0.0578579 0.0540136 0.361396 0.00152681 0.362312 0.0547958 0.0531792 1083
3.73137e+11 0.990521 0.00668646 9.39656e+08 4.6791e+07 8.53413e+08 7.89499e+08 8.53413e+08 0.207269 0.00339469 0.197868 0.0633629 0.0359854 0.270453 0.00354939 0.260405 0.065998 0.0399783 0.352755 0.00325342 0.355278 0.042717 0.0527293 211
5.6781e+11 1 0 9.15633e+08 1.82426e+08 6.11817e+08 1.10849e+09 6.11817e+08 0.186234 0.00919117 0.1781 0.0302823 0.0289456 0.251073 0.0101748 0.243054 0.0425506 0.0453952 0.343385 0.00907143 0.33649 0.0459479 0.0447433 21
8.38686e+11 1 0 6.84396e+08 4.03191e+08 1.17237e+09 3.9284e+08 1.17237e+09 0.165364 0.0118529 0.164376 0.0348142 0.0162928 0.221445 0.012909 0.229207 0.0232464 0.0377856 0.349389 0.0256946 0.385015 0.0082179 0.103408 4
