#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
50.055 0.993643 0.00200459 1.24169e+08 7.53056e+06 0 4.57264e+08 0 0.283893 0.00242852 0.270885 0.109173 0.0836002 0.417404 0.00242762 0.431327 0.0743167 0.106859 0.560802 0.00151269 0.572554 0.0341028 0.0507776 1573
63.9161 0.999055 0.000472422 1.81992e+08 5.49433e+06 0 5.40609e+08 0 0.246863 0.00128911 0.231527 0.0922948 0.0627698 0.41416 0.00128821 0.423906 0.067303 0.0905702 0.570895 0.000633926 0.578118 0.0297081 0.0440233 4232
81.6272 0.999388 0.000231393 3.49284e+08 4.63628e+06 0 8.74274e+08 0 0.240053 0.000774003 0.226001 0.0896592 0.0635245 0.431194 0.000675396 0.438284 0.0597045 0.0758252 0.574607 0.00037283 0.581465 0.0304267 0.0447423 11431
100.415 0.998788 0.000242213 5.64764e+08 4.45575e+06 4.57264e+08 7.50856e+08 4.57264e+08 0.260174 0.000557867 0.251227 0.0848066 0.0698838 0.448282 0.000454947 0.454746 0.0556454 0.0699507 0.575424 0.000308502 0.584533 0.0320837 0.0518419 20631
125.679 0.998781 0.000238936 8.7869e+08 5.51994e+06 7.07395e+08 1.00103e+09 7.07395e+08 0.298086 0.000546567 0.295359 0.0790161 0.0789291 0.469549 0.00042264 0.477521 0.0504265 0.0684862 0.570282 0.000335564 0.57938 0.0377184 0.0571149 21328
157.533 0.998837 0.000259879 1.33674e+09 7.76716e+06 1.12466e+09 1.24778e+09 6.67399e+08 0.318314 0.000554188 0.317898 0.0713655 0.0729809 0.451881 0.00044205 0.454955 0.0523441 0.0569468 0.536905 0.000439677 0.543101 0.052472 0.0648684 17199
197.563 0.999054 0.000284958 1.95288e+09 1.17982e+07 1.70842e+09 1.64612e+09 1.04238e+09 0.30234 0.000610377 0.301263 0.0650225 0.0650084 0.40534 0.000549471 0.404712 0.0569856 0.0551304 0.483882 0.000640214 0.482749 0.0750384 0.0690246 11634
248.095 0.998601 0.000466055 2.68477e+09 1.87597e+07 2.53753e+09 1.84812e+09 1.49633e+09 0.275151 0.000764866 0.272508 0.0599732 0.057881 0.360164 0.000818024 0.354778 0.0640654 0.055449 0.438213 0.00103957 0.427672 0.102493 0.0720102 6433
311.853 0.999082 0.000529841 3.59478e+09 2.9641e+07 3.75611e+09 1.6811e+09 2.13098e+09 0.249674 0.00101483 0.244461 0.0599196 0.0526396 0.327243 0.00131629 0.316216 0.0777228 0.0565122 0.407256 0.00173646 0.389553 0.130359 0.0824246 3268
392.272 0.998673 0.000938118 4.58126e+09 4.34043e+07 4.99534e+09 1.20889e+09 2.37544e+09 0.225829 0.00143275 0.217999 0.0593682 0.0441469 0.309357 0.00231276 0.286106 0.114632 0.0566715 0.398865 0.00295778 0.384342 0.149974 0.108505 1507
491.596 0.996289 0.00262133 5.21748e+09 6.60614e+07 5.65218e+09 8.79709e+08 2.05603e+09 0.213302 0.00233548 0.208137 0.0495697 0.0419634 0.310406 0.00445701 0.281154 0.146795 0.0649139 0.404433 0.00535861 0.401767 0.140901 0.137455 539
616.874 1 0 5.77839e+09 1.00028e+08 6.06928e+09 8.35998e+08 1.29997e+09 0.203622 0.0038995 0.195204 0.0531956 0.0365112 0.321098 0.00842526 0.291339 0.151776 0.0747716 0.424379 0.00927682 0.427909 0.132108 0.141946 172
779.947 1 0 5.98575e+09 2.18833e+08 6.4675e+09 6.74263e+08 2.39443e+09 0.196583 0.00804154 0.189724 0.0400184 0.043912 0.318812 0.0188199 0.272341 0.188198 0.0882112 0.409122 0.023112 0.402934 0.195782 0.166256 43
946.404 1 0 6.49155e+09 2.27989e+08 6.59567e+09 4.28904e+08 7.32719e+08 0.205278 0.0113414 0.195941 0.0521601 0.00968641 0.395678 0.0762504 0.310295 0.282061 0.0696178 0.522586 0.038006 0.52918 0.0670338 0.147683 5
1213.52 1 1 6.53189e+09 6.53189e+09 6.53189e+09 0 0 0.189517 0.189517 0.189517 0 0 0.260779 0.260779 0.260779 0 0 0.397101 0.397101 0.397101 0 0 1
