#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.62919e+09 0.000196167 5.63653e-06 24822.7 1594.99 0 0 0 0.232899 1.77186e-05 0.23302 0.049232 0.0483239 0.270052 1.64392e-05 0.277073 0.0363052 0.0536216 0.314272 7.82868e-06 0.320673 0.00970376 0.0233429 6173301
1.56287e+10 4.99114e-05 5.20349e-06 6361.6 1521.5 0 0 0 0.204819 3.17111e-05 0.199748 0.0521882 0.0383847 0.251726 3.10825e-05 0.254801 0.0427696 0.0492854 0.310713 1.37016e-05 0.315557 0.0116023 0.0214596 1843268
2.46762e+10 1.82459e-05 3.89e-06 3407.84 1586.98 0 0 0 0.189283 3.75383e-05 0.183368 0.0489367 0.0344918 0.244364 3.77976e-05 0.246001 0.0430378 0.0464604 0.310701 1.53307e-05 0.314635 0.0112717 0.0191649 1205753
3.90666e+10 4.36255e-05 7.48156e-06 0 0 0 0 0 0.178656 4.40325e-05 0.172961 0.0440232 0.031598 0.244 4.46517e-05 0.245498 0.0401951 0.0432588 0.31215 1.67784e-05 0.315388 0.0103676 0.0169468 779360
6.19366e+10 0.000188128 1.94021e-05 3359.17 1962.39 0 0 0 0.173758 5.25193e-05 0.168721 0.0411659 0.0305885 0.249355 5.23068e-05 0.250927 0.0374435 0.0401502 0.314668 1.8212e-05 0.31747 0.00907895 0.0147505 499660
9.82574e+10 0.000754784 4.8907e-05 21398.2 6165.26 0 0 0 0.174876 6.57093e-05 0.170234 0.040801 0.0310269 0.257 6.16452e-05 0.258933 0.0346524 0.0378976 0.317159 2.00044e-05 0.319637 0.00791872 0.012925 315322
1.55713e+11 0.00278702 0.000118458 133483 18832 0 0 0 0.180811 8.4715e-05 0.176337 0.0423408 0.032322 0.264485 7.25641e-05 0.266822 0.0315996 0.0357061 0.319167 2.25592e-05 0.321438 0.00697154 0.0115473 198061
2.46595e+11 0.00943154 0.000273847 700976 55216.6 0 0 0 0.188691 0.000108861 0.184603 0.0434867 0.0339784 0.271074 8.5054e-05 0.273729 0.0285996 0.0334181 0.320682 2.62677e-05 0.322875 0.00621492 0.0105215 124582
3.90622e+11 0.0271325 0.000584136 2.91995e+06 147585 0 0 0 0.197505 0.000139904 0.193737 0.0444479 0.035329 0.276815 0.000101368 0.279711 0.0263699 0.0318205 0.321778 3.32716e-05 0.324171 0.0054847 0.0100816 77361
6.1859e+11 0.0693078 0.00116589 1.1343e+07 379380 0 0 0 0.20658 0.000179531 0.204106 0.0439878 0.0377274 0.282221 0.000123712 0.285494 0.0244582 0.0308157 0.322634 4.69119e-05 0.325705 0.00466168 0.0102364 47455
9.80615e+11 0.147995 0.00211904 3.52059e+07 892807 0 0 0 0.216711 0.000238202 0.215096 0.0441065 0.039808 0.287405 0.000160763 0.292474 0.0219076 0.0324409 0.322585 7.40213e-05 0.326998 0.00397271 0.0124706 28082
1.55219e+12 0.270084 0.00345217 8.13755e+07 1.75102e+06 0 0 0 0.221899 0.000306134 0.221539 0.0426676 0.0410695 0.287186 0.000214822 0.292637 0.0217156 0.0337845 0.319627 0.000124394 0.326144 0.00471333 0.0197398 16543
2.45437e+12 0.42851 0.00512928 1.59795e+08 3.17806e+06 0 5.36715e+08 0 0.216002 0.000398346 0.214685 0.0424306 0.0390513 0.277864 0.000316388 0.28304 0.025625 0.037148 0.312061 0.000220683 0.320405 0.00911716 0.0290044 9309
3.89435e+12 0.603323 0.00676138 2.52287e+08 5.10339e+06 0 6.74785e+08 0 0.203817 0.000506072 0.202123 0.0408728 0.0360848 0.262349 0.00044636 0.265333 0.030688 0.0366761 0.299694 0.000367267 0.306288 0.0196911 0.0348745 5236
6.16909e+12 0.765021 0.00829592 3.64048e+08 8.03028e+06 3.60165e+08 4.50623e+08 3.60165e+08 0.187297 0.000631634 0.184412 0.0365391 0.0290379 0.242508 0.000631221 0.24279 0.034789 0.0343497 0.283138 0.000589758 0.285594 0.0302708 0.0346943 2613
9.74911e+12 0.849042 0.00991411 4.07232e+08 1.1822e+07 3.60165e+08 5.17828e+08 3.60165e+08 0.176942 0.000821165 0.175101 0.0317586 0.0282196 0.228106 0.000861781 0.228814 0.0315174 0.0330089 0.269514 0.000879188 0.27152 0.0320414 0.0350902 1305
1.53158e+13 0.914928 0.0111864 4.47017e+08 1.74317e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.163421 0.00104396 0.161768 0.0282666 0.0240282 0.210059 0.00113951 0.209332 0.0307268 0.0279843 0.25374 0.00123352 0.254232 0.0319127 0.0315141 623
2.4635e+13 0.958678 0.0128209 4.51872e+08 2.68283e+07 4.66944e+08 4.1105e+08 4.66944e+08 0.156649 0.00151534 0.156464 0.0256858 0.0231987 0.197228 0.00173905 0.197905 0.0271882 0.0285564 0.245311 0.00196684 0.246521 0.0332758 0.0327814 242
3.82826e+13 0.965517 0.0196758 4.7176e+08 4.6982e+07 4.66944e+08 4.1105e+08 4.66944e+08 0.144315 0.00272458 0.139892 0.0274657 0.0192882 0.182673 0.00252926 0.181789 0.0233186 0.0202382 0.233046 0.00318451 0.232942 0.0313224 0.0351097 87
5.80382e+13 0.954545 0.0454545 2.45768e+08 6.79841e+07 0 6.74785e+08 0 0.1441 0.0041208 0.143295 0.017882 0.0161634 0.181964 0.00461651 0.178092 0.0296975 0.0215324 0.232813 0.00654463 0.231764 0.0232956 0.0284002 22
9.46856e+13 1 0 4.30498e+08 1.96006e+08 4.66944e+08 5.43816e+08 4.66944e+08 0.142935 0.0106171 0.145964 0.0264451 0.0395943 0.166506 0.010511 0.165954 0.0274195 0.0330175 0.228785 0.0129718 0.220566 0.0422415 0.0212949 5
