#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.5273 0.000252824 7.07405e-06 9.21091e+06 41596.1 0 0 0 0.478001 6.08812e-05 0.479237 0.124473 0.133012 0.763052 4.06842e-05 0.771763 0.0766491 0.0936307 0.952209 1.46184e-05 0.959445 0.0200502 0.0336411 5050946
62.1526 0.000777878 2.31417e-05 3.61557e+07 162173 0 0 0 0.403542 9.75593e-05 0.407976 0.106703 0.127214 0.728393 6.17648e-05 0.732449 0.0670488 0.0759916 0.940133 2.65568e-05 0.945692 0.0233579 0.0343854 1451385
78.4761 0.00190763 5.26556e-05 1.14685e+08 450957 0 0 0 0.41002 0.000125574 0.412076 0.0921798 0.102912 0.705364 8.66066e-05 0.707358 0.0669484 0.0721462 0.927457 4.65431e-05 0.933728 0.0274177 0.037608 686715
98.474 0.0042023 0.000112518 2.94031e+08 1.07791e+06 0 7.07508e+08 0 0.426135 0.000163337 0.42384 0.0846486 0.0839199 0.680627 0.000129326 0.680466 0.0710173 0.0718921 0.90171 9.71491e-05 0.9124 0.0373397 0.0547162 330533
123.698 0.009068 0.000252901 6.1433e+08 2.40099e+06 3.3782e+08 9.72252e+08 3.3782e+08 0.434422 0.000226643 0.430916 0.0764675 0.073459 0.633999 0.000212236 0.62842 0.0804043 0.070434 0.847273 0.000225402 0.866143 0.0592124 0.105543 140494
155.729 0.0160988 0.000531998 1.10253e+09 5.15746e+06 7.24166e+08 1.38406e+09 7.24166e+08 0.410754 0.000331169 0.40568 0.0707549 0.0643626 0.568717 0.000382562 0.555627 0.096271 0.070593 0.782319 0.000498876 0.803282 0.0971659 0.156555 55967
195.901 0.0263832 0.00108378 1.76201e+09 1.10477e+07 1.22757e+09 2.05457e+09 8.13117e+08 0.369232 0.00052518 0.363558 0.0683818 0.0626217 0.510026 0.000725324 0.487157 0.119121 0.0707028 0.733354 0.00102457 0.753191 0.141592 0.19926 21870
246.435 0.0412903 0.00226019 2.65848e+09 2.51629e+07 1.9401e+09 3.06501e+09 1.26318e+09 0.329429 0.00089039 0.323355 0.068446 0.0640634 0.476503 0.00154491 0.439261 0.16953 0.080455 0.713118 0.00204208 0.737212 0.170101 0.24323 7750
309.64 0.0642971 0.00490269 3.84385e+09 5.82063e+07 3.14038e+09 4.25217e+09 2.31125e+09 0.300819 0.00159443 0.293796 0.0695683 0.0637913 0.474401 0.00325396 0.430863 0.218379 0.107438 0.725332 0.0038222 0.76993 0.151115 0.275741 2504
390.208 0.0901639 0.00980671 5.35108e+09 1.22601e+08 5.20437e+09 4.48257e+09 4.14957e+09 0.283151 0.0031301 0.267654 0.0750993 0.0563119 0.495515 0.00632156 0.473883 0.220139 0.172175 0.75011 0.00639153 0.794773 0.150722 0.254472 854
491.689 0.200772 0.0249389 6.58051e+09 2.33748e+08 7.22667e+09 3.25063e+09 5.83018e+09 0.26838 0.00449093 0.257028 0.0704792 0.0580532 0.528894 0.0112429 0.532092 0.185028 0.205478 0.793725 0.0103197 0.833402 0.112847 0.21613 259
622.033 0.168317 0.0374147 7.62319e+09 3.92348e+08 9.56187e+09 1.82798e+09 6.97263e+09 0.280219 0.0120122 0.247712 0.101922 0.0582774 0.580211 0.0184168 0.585258 0.177634 0.220894 0.831806 0.0136027 0.859009 0.101624 0.150225 101
776.131 0.184211 0.0637302 8.26508e+09 6.21701e+08 1.0106e+10 1.35052e+09 7.30563e+09 0.275091 0.0149424 0.236565 0.144023 0.0414109 0.611074 0.0312295 0.610619 0.210042 0.150672 0.840329 0.0217076 0.876402 0.0511592 0.112007 38
997.405 0.222222 0.146986 9.38914e+09 1.43509e+09 1.14339e+10 8.34894e+08 8.27402e+09 0.256915 0.0218981 0.257802 0.0934652 0.0613522 0.65463 0.0610337 0.659303 0.197498 0.188695 0.881821 0.0382605 0.876143 0.0905438 0.0365989 9
1220.97 0.25 0.25 9.93755e+09 1.90436e+09 1.16531e+10 7.31492e+08 7.39716e+09 0.383761 0.0663831 0.430738 0.117988 0.175315 0.699707 0.112178 0.882234 0.0215269 0.401597 0.883183 0.0598415 0.953739 0.00785637 0.246897 4
