#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
6.9868e+07 0.333333 0.166667 0 0 0 0 0 0.138971 0.0077894 0.147354 0.00716163 0.036528 0.150166 0.007636 0.155435 0.0101174 0.0396583 0.163782 0.00933943 0.171081 0.0191382 0.0488885 9
1.54722e+08 0.6 0.244949 0 0 0 0 0 0.113832 0.00604467 0.107424 0.0286719 0.00565613 0.143541 0.0103369 0.144955 0.0243329 0.0383859 0.163268 0.0146585 0.180792 0.00809515 0.06927 5
2.5449e+08 1 0 0 0 0 0 0 0.13075 0.0101818 0.142189 0.0106332 0.0333933 0.15695 0.00883183 0.169924 0.00870879 0.0480641 0.185979 0.00167901 0.187207 0.002718 0.00754054 8
3.97905e+08 0.9375 0.0625 0 0 0 0 0 0.12628 0.00507255 0.129981 0.0184569 0.0299918 0.155983 0.00379982 0.157764 0.0152921 0.0194648 0.180112 0.0015837 0.178437 0.0107993 0.00250316 16
6.27618e+08 1 0 0 0 0 0 0 0.133812 0.00370425 0.135836 0.0167115 0.0206972 0.162697 0.002968 0.164014 0.0113673 0.00972874 0.185377 0.00130717 0.18629 0.00588009 0.00895219 23
9.85202e+08 1 0 0 0 0 0 0 0.132108 0.00260042 0.13452 0.0125387 0.0216118 0.162685 0.00226023 0.166617 0.0100685 0.0239486 0.184373 0.00149009 0.186311 0.00688618 0.0131807 44
1.57654e+09 1 0 0 0 0 0 0 0.130626 0.00230507 0.129859 0.0211053 0.019314 0.162051 0.00169306 0.164118 0.0102775 0.0147243 0.183606 0.00106641 0.184724 0.00600566 0.00887211 65
2.4732e+09 0.975904 0.0169345 0 0 0 0 0 0.129436 0.00217947 0.130893 0.0175664 0.0224198 0.164348 0.00164124 0.165185 0.013146 0.0136333 0.18484 0.00104917 0.18689 0.00779998 0.0114329 83
4.00249e+09 0.991667 0.00833333 3.96719e+06 3.96719e+06 0 0 0 0.133997 0.00157612 0.136962 0.0134828 0.019655 0.163367 0.00110588 0.165586 0.00990225 0.0154547 0.184735 0.000777644 0.186262 0.00661556 0.00944854 120
6.2613e+09 0.981982 0.0126826 3.81409e+06 3.81409e+06 0 0 0 0.133821 0.00180205 0.134669 0.0207164 0.0217558 0.165088 0.00136874 0.167743 0.0107135 0.0162839 0.184772 0.000872756 0.185923 0.00763875 0.00746964 111
1.02101e+10 0.993377 0.00662252 1.55251e+07 6.29144e+06 0 0 0 0.135505 0.00134427 0.136118 0.0142393 0.0174461 0.166225 0.000991403 0.167334 0.0115138 0.0152915 0.184428 0.000807643 0.186275 0.00804199 0.0127167 151
1.56586e+10 0.98374 0.0114505 2.94588e+07 9.04127e+06 0 0 0 0.137725 0.00164787 0.137875 0.0187131 0.0209668 0.166063 0.00131699 0.168344 0.0106711 0.0181891 0.1846 0.000915467 0.187959 0.00617374 0.0127273 123
2.50036e+10 0.986928 0.00921277 2.95559e+07 8.32127e+06 0 0 0 0.13546 0.00136283 0.134977 0.0191293 0.0165952 0.164014 0.00113811 0.165255 0.0119122 0.0151687 0.183522 0.00086594 0.185869 0.00829709 0.0128651 153
3.94071e+10 1 0 2.994e+07 9.3372e+06 0 0 0 0.137373 0.00139642 0.139138 0.0160234 0.0203814 0.162781 0.00116969 0.166283 0.0087212 0.0215085 0.181752 0.000978422 0.184881 0.0079485 0.0142231 148
6.12645e+10 0.989247 0.0107527 3.01814e+07 1.02909e+07 0 0 0 0.135235 0.00186732 0.136372 0.0166821 0.0225891 0.161453 0.00150536 0.161692 0.0132281 0.0150211 0.181688 0.00116996 0.183916 0.00859295 0.0155362 93
9.86817e+10 1 0 5.25635e+07 2.97245e+07 0 0 0 0.134361 0.00297215 0.131273 0.0221437 0.0125255 0.158718 0.00327543 0.157619 0.0142455 0.0146533 0.177354 0.00252097 0.179349 0.0080865 0.0142817 23
1.41449e+11 1 0 0 0 0 0 0 0.146993 0.0149771 0.154572 0.0137282 0.0364658 0.172369 0.00315704 0.170624 0.00787237 0.00263813 0.183653 0.0020346 0.184048 0.00291565 0.00409921 3
