#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.5396e+07 0.0796813 0.0825033 0.00367491 0 0 0 0.0749436 0.00104368 0.04921 0.0884087 0.0336516 6024
1.59132e+08 0.0936911 0.0983022 0.00453915 0 0 0 0.0779031 0.00113335 0.057141 0.0838073 0.0414684 4771
2.51599e+08 0.113842 0.12031 0.00468554 0 0 0 0.0865848 0.0011172 0.0599408 0.100661 0.0442092 5411
3.99147e+08 0.139198 0.147677 0.0050358 0 0 0 0.0955649 0.00115746 0.0691147 0.106005 0.0532612 5661
6.3109e+08 0.161096 0.171089 0.00529165 0 1 0 0.107583 0.00123009 0.0797922 0.116309 0.0542913 5804
9.98655e+08 0.18339 0.20411 0.00592898 0 1 0 0.120118 0.00134956 0.0900038 0.129911 0.0641692 5840
1.5788e+09 0.212893 0.233926 0.00617069 0 1 0 0.134798 0.00146384 0.106989 0.137254 0.0800953 5848
2.51202e+09 0.254433 0.283353 0.00675084 0 1 0 0.152192 0.0015988 0.122315 0.151981 0.086241 5809
3.9907e+09 0.284874 0.32437 0.00712309 0 1 0 0.169036 0.0017014 0.13747 0.162885 0.0918141 5950
6.31656e+09 0.330803 0.380904 0.00757093 0 1 0 0.193533 0.00188385 0.16157 0.182038 0.114043 5928
9.99461e+09 0.348302 0.411139 0.00775442 0 1 0 0.218823 0.00195848 0.188644 0.194136 0.124203 6302
1.58489e+10 0.379046 0.451148 0.00769274 0 1 0 0.245918 0.00198835 0.219822 0.201782 0.143167 6796
2.51416e+10 0.397961 0.468489 0.00753488 0 1 0 0.268154 0.00198808 0.245157 0.200834 0.150567 7061
3.973e+10 0.397565 0.472387 0.00779822 0 1 0 0.296448 0.00208842 0.281249 0.200795 0.166941 6736
6.21002e+10 0.378861 0.448417 0.0087741 0 1 0 0.315619 0.00233256 0.305381 0.187721 0.169732 5147
9.70831e+10 0.352838 0.405046 0.0110697 0 1 0 0.339597 0.00307273 0.331504 0.182352 0.164859 2854
1.50738e+11 0.291052 0.327434 0.0170384 0 1 0 0.35106 0.00495133 0.34831 0.176668 0.171779 1017
2.35491e+11 0.294118 0.329412 0.0415305 0 1 0 0.339441 0.0108897 0.324919 0.166161 0.131461 170
3.6295e+11 0.321429 0.357143 0.105588 0 1 0 0.318088 0.0173899 0.314847 0.105898 0.0897968 28
5.44715e+11 0.142857 0.142857 0.142857 0 0 0 0.264767 0.0349745 0.255337 0.0442296 0.0509824 7
