#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.0828 0.00045752 2.48068e-05 1.54082e+07 144106 0 0 0 0.447187 0.000150405 0.451023 0.115315 0.134205 0.756964 0.000100389 0.766484 0.069901 0.088811 0.95784 2.64395e-05 0.961864 0.0160158 0.0234206 743137
62.4157 0.00135031 6.2848e-05 6.15689e+07 449821 0 0 0 0.387446 0.000191822 0.390396 0.100889 0.119296 0.726704 0.000122553 0.731096 0.0635907 0.073153 0.948846 4.09012e-05 0.952412 0.01768 0.0240644 341402
78.9414 0.00352893 0.000133816 1.99585e+08 1.14589e+06 0 4.59857e+08 0 0.388967 0.000229506 0.38962 0.0861267 0.0976938 0.701933 0.000157797 0.704398 0.0639016 0.0702966 0.937909 7.1677e-05 0.943268 0.0205562 0.0282741 196377
98.2505 0.00695327 0.00026078 4.59693e+08 2.51118e+06 0 1.05478e+09 0 0.406226 0.000315769 0.401515 0.0815283 0.0836682 0.678094 0.000235772 0.678284 0.0686526 0.0717002 0.918094 0.000148355 0.928289 0.0274233 0.0423444 101535
123.451 0.0133937 0.000579524 8.38863e+08 5.59186e+06 4.72759e+08 1.2769e+09 4.72759e+08 0.422215 0.000495248 0.415376 0.075274 0.0757078 0.635491 0.000417125 0.628944 0.0775732 0.0689456 0.873999 0.000365755 0.891441 0.0458211 0.0863342 39347
155.239 0.0230366 0.00129748 1.3707e+09 1.28308e+07 8.56633e+08 1.94373e+09 8.56633e+08 0.403894 0.000833735 0.394069 0.069418 0.0661591 0.567596 0.000822749 0.552892 0.0891913 0.0674711 0.810513 0.000915762 0.834323 0.0777245 0.142413 13370
195.198 0.0339426 0.00279016 1.97923e+09 2.94352e+07 1.31007e+09 2.60851e+09 9.5493e+08 0.368525 0.00165715 0.35175 0.0752342 0.0637653 0.507786 0.00178923 0.480706 0.111478 0.0638255 0.757875 0.00211835 0.774676 0.126411 0.177982 4213
245.449 0.0558751 0.00658654 2.67556e+09 6.47542e+07 1.97124e+09 3.13086e+09 1.3832e+09 0.33054 0.00331845 0.309062 0.0748748 0.060939 0.453838 0.00377226 0.422191 0.120821 0.0689261 0.712026 0.00478308 0.719241 0.178711 0.188372 1217
309.299 0.103679 0.0176591 3.35679e+09 1.50543e+08 2.80036e+09 3.25953e+09 2.1007e+09 0.309734 0.00764244 0.279492 0.0885155 0.0629633 0.431908 0.00908826 0.392002 0.159466 0.0911722 0.674786 0.0114377 0.654997 0.265165 0.20365 299
388.417 0.141304 0.0365155 4.4929e+09 3.31146e+08 4.13302e+09 4.40715e+09 3.08542e+09 0.282456 0.0144136 0.240666 0.098662 0.0426176 0.398305 0.0175605 0.357073 0.136048 0.0831963 0.611374 0.0233791 0.56202 0.383164 0.174361 92
485.533 0.192308 0.0788227 4.64056e+09 5.12196e+08 4.01036e+09 2.80039e+09 1.44789e+09 0.232766 0.00759579 0.22317 0.0519956 0.0208604 0.338246 0.0214148 0.327263 0.0396426 0.0476158 0.548697 0.0363083 0.511141 0.166704 0.134201 26
633.371 0.25 0.25 3.35176e+09 1.224e+09 3.276e+09 3.20119e+09 2.78206e+09 0.226804 0.0339323 0.280163 0.0081751 0.127875 0.430805 0.116356 0.393157 0.376549 0.133172 0.622249 0.11568 0.645292 0.295604 0.202241 4
729.837 0 0 3.90276e+09 3.90276e+09 7.80552e+09 0 7.80552e+09 0.30875 0.157441 0.466191 0 0.314882 0.575861 0.374401 0.950262 0 0.748802 0.635944 0.349312 0.985256 0 0.698624 2
