#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM    Stats: 5.036760e+10 (median) + 3.691180e+10  / - 2.027940e+10
#SM    Stats: 1.511070e+08 (median) + 2.480570e+08  / - 8.151421e+07
#ObsSM Stats: 1.535180e+08 (median) + 2.536970e+08  / - 8.398330e+07
#VMP   Stats: 7.047000e+01 (median) + 1.160000e+01  / - 7.210003e+00
#ICL   Stats: 1.752230e+05 (median) + 2.366957e+06  / - 1.752230e+05
#SSFR  Stats: 1.889940e-10 (median) + 2.285457e-10  / - 1.044929e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 402679
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 402679
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 402679
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 402679
sfh 0.066873 0 0 0 #avg: 7.78849e-10; avg_err: 7.78849e-10; sd: 4.94233e-07; counts: 402679
sfh 0.069123 0 0 0 #avg: 6.94278e-08; avg_err: 6.83233e-08; sd: 4.33559e-05; counts: 402679
sfh 0.071373 0 0 0 #avg: 6.96094e-07; avg_err: 3.32957e-07; sd: 0.000211284; counts: 402679
sfh 0.073623 0 0 0 #avg: 2.15616e-06; avg_err: 8.38293e-07; sd: 0.000531955; counts: 402679
sfh 0.075873 0 0 0 #avg: 6.36522e-06; avg_err: 2.46667e-06; sd: 0.00156527; counts: 402679
sfh 0.078123 0 0 0 #avg: 9.1552e-06; avg_err: 1.7401e-06; sd: 0.00110421; counts: 402679
sfh 0.080373 0 0 0 #avg: 1.87218e-05; avg_err: 2.19918e-06; sd: 0.00139553; counts: 402679
sfh 0.082623 0 0 0 #avg: 4.03882e-05; avg_err: 3.92063e-06; sd: 0.00248791; counts: 402679
sfh 0.085998 0 0 0 #avg: 8.72112e-05; avg_err: 5.36098e-06; sd: 0.00340192; counts: 402679
sfh 0.089373 0 0 0 #avg: 0.000186939; avg_err: 8.91085e-06; sd: 0.00565455; counts: 402679
sfh 0.092748 0 0 0 #avg: 0.000321967; avg_err: 1.02727e-05; sd: 0.00651874; counts: 402679
