#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#obs_sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.49797e+07 6.57233e+08 6.33774e+06 5.65077e+08 4.33725e+08 2.31337e+08 1.3262e+09 1.31573e+07 1.12466e+09 9.16383e+08 5.00674e+08 3437
1.59122e+08 6.76532e+08 7.35124e+06 5.81306e+08 4.18949e+08 2.47562e+08 1.3466e+09 1.56151e+07 1.12466e+09 9.99364e+08 5.00674e+08 2709
2.51687e+08 6.92155e+08 7.60094e+06 5.8017e+08 4.84648e+08 2.4643e+08 1.4187e+09 1.53337e+07 1.20812e+09 1.08161e+09 5.84132e+08 3006
3.97238e+08 7.31501e+08 7.54869e+06 5.83933e+08 5.00112e+08 2.50131e+08 1.45659e+09 1.51857e+07 1.20812e+09 1.16432e+09 5.84132e+08 3401
6.34109e+08 7.55639e+08 7.99246e+06 5.84132e+08 5.80937e+08 2.50331e+08 1.47806e+09 1.53237e+07 1.20812e+09 1.24692e+09 5.84132e+08 3458
1.00057e+09 7.89858e+08 8.64185e+06 6.51045e+08 5.81519e+08 3.17209e+08 1.50276e+09 1.5835e+07 1.29157e+09 1.16347e+09 6.67579e+08 3420
1.59199e+09 8.27251e+08 9.30428e+06 6.64603e+08 6.48902e+08 3.30765e+08 1.58528e+09 1.65817e+07 1.375e+09 1.2449e+09 7.51009e+08 3468
2.51404e+09 8.38703e+08 9.68748e+06 6.65142e+08 6.63189e+08 2.84879e+08 1.63946e+09 1.77662e+07 1.375e+09 1.32714e+09 7.51009e+08 3340
3.976e+09 9.00715e+08 1.08063e+07 7.01746e+08 7.15861e+08 2.98078e+08 1.65963e+09 1.80302e+07 1.375e+09 1.40925e+09 7.51009e+08 3310
6.28172e+09 9.69686e+08 1.16684e+07 7.50856e+08 8.1202e+08 3.40364e+08 1.69561e+09 1.8204e+07 1.41178e+09 1.45443e+09 7.04382e+08 3391
9.97818e+09 9.68741e+08 1.21817e+07 7.48519e+08 8.22898e+08 3.38026e+08 1.78497e+09 1.92318e+07 1.54178e+09 1.40624e+09 8.34385e+08 3200
1.57585e+10 1.04363e+09 1.34907e+07 8.23996e+08 8.84428e+08 4.11021e+08 1.78189e+09 2.0124e+07 1.54178e+09 1.4879e+09 8.80686e+08 3059
2.48198e+10 1.0924e+09 1.58177e+07 8.34303e+08 9.15355e+08 4.19054e+08 1.85893e+09 2.33891e+07 1.54178e+09 1.6507e+09 8.34385e+08 2519
3.92826e+10 1.16333e+09 1.9246e+07 8.74274e+08 1.03255e+09 4.57265e+08 1.81214e+09 2.65248e+07 1.51509e+09 1.59607e+09 8.91103e+08 2024
6.1307e+10 1.16113e+09 2.47797e+07 9.04243e+08 1.0474e+09 4.8712e+08 1.89016e+09 3.73754e+07 1.50044e+09 1.85411e+09 8.76448e+08 1178
9.59762e+10 1.37125e+09 4.5745e+07 1.06482e+09 1.30762e+09 6.05437e+08 1.72634e+09 5.66948e+07 1.29157e+09 1.79319e+09 6.67579e+08 478
1.46822e+11 1.51429e+09 1.05075e+08 1.08444e+09 1.69981e+09 5.83762e+08 1.49429e+09 9.34501e+07 1.20812e+09 1.32941e+09 5.84132e+08 131
2.32989e+11 1.71696e+09 3.49137e+08 1.25116e+09 1.4794e+09 4.28406e+08 1.23439e+09 3.05336e+08 1.0412e+09 1.16573e+09 5.00587e+08 10
3.60489e+11 7.46473e+08 3.2935e+08 1.07582e+09 0 6.58699e+08 1.12452e+09 5.83908e+08 1.70842e+09 0 1.16782e+09 2
