#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.85381e+07 0.0214628 0.0221806 0.000356213 0 0 0 0.00659836 6.47278e-05 0 0 0 182502
1.58165e+08 0.036756 0.0383251 0.000684939 0 0 0 0.0110223 0.000119511 0 0.0106802 0 85401
2.49433e+08 0.0474944 0.0497934 0.000831853 0 0 0 0.0142725 0.000147532 0 0.0209909 0 75251
3.94671e+08 0.0665736 0.0707635 0.0010933 0 0 0 0.0200955 0.000200037 0 0.0374816 0 62292
6.25581e+08 0.0875574 0.0933344 0.00139129 0 0 0 0.0271215 0.000268128 0 0.0569967 0 49853
9.919e+08 0.112471 0.122385 0.00179781 0 0 0 0.0356114 0.000351808 0 0.080813 0 39539
1.5717e+09 0.147293 0.161251 0.00227183 0 0 0 0.0471501 0.000460082 0 0.108141 0 31882
2.49436e+09 0.17945 0.201018 0.00280111 0 1 0 0.0599185 0.000585792 0.0104507 0.127597 0.0104507 26336
3.95719e+09 0.218837 0.245972 0.00330309 0 1 0 0.0756735 0.000732823 0.025501 0.146047 0.025501 22222
6.26992e+09 0.271953 0.3132 0.00395287 0 1 0 0.0979706 0.000904561 0.045948 0.171511 0.045948 19371
9.96626e+09 0.307817 0.36208 0.00449624 0 1 0 0.121711 0.00108746 0.0694356 0.193802 0.0694356 17231
1.57733e+10 0.352202 0.420144 0.00501797 0 1 0 0.150852 0.00125627 0.102414 0.212078 0.102414 15528
2.49015e+10 0.379523 0.453823 0.00550142 0 1 0 0.182703 0.00146857 0.138517 0.229697 0.128412 13459
3.94388e+10 0.40641 0.488952 0.00626578 0 1 0 0.219439 0.00169943 0.18925 0.224805 0.159941 10952
6.18711e+10 0.395314 0.470612 0.00745719 0 1 0 0.249753 0.00212337 0.227176 0.218506 0.177633 7384
9.67797e+10 0.384735 0.444444 0.00983587 0 1 0 0.287325 0.00287989 0.280059 0.200191 0.194742 3852
1.5027e+11 0.330882 0.380882 0.0158224 0 1 0 0.308392 0.00468569 0.300291 0.196572 0.181935 1360
2.34446e+11 0.335484 0.393548 0.034192 0 1 0 0.346605 0.00850946 0.344016 0.159051 0.159737 310
3.77291e+11 0.263158 0.315789 0.0757498 0 1 0 0.310838 0.0165602 0.299567 0.142319 0.119272 57
5.24263e+11 0.2 0.2 0.2 0 1 0 0.284114 0.0565263 0.255337 0.178498 0.12114 5
