#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.86228e+07 0.00404115 0.00408497 0.000142249 0 0 0 0.0025199 3.31658e-05 0 0 0 205387
1.57295e+08 0.00772006 0.00781626 0.000309145 0 0 0 0.0046165 7.3829e-05 0 0 0 83160
2.49013e+08 0.0128377 0.0129567 0.00044021 0 0 0 0.00717045 0.000105928 0 0 0 67224
3.93896e+08 0.0195167 0.0198757 0.000617757 0 0 0 0.0108194 0.000150532 0 0.0144901 0 52929
6.24448e+08 0.0281918 0.0287484 0.000838235 0 0 0 0.0155766 0.000213298 0 0.0251025 0 41324
9.89998e+08 0.040848 0.0418397 0.00114192 0 0 0 0.022644 0.000303778 0 0.0447667 0 32266
1.57183e+09 0.05749 0.0590781 0.00152852 0 0 0 0.0320597 0.000427739 0 0.0701015 0 25187
2.49084e+09 0.0757771 0.0779549 0.00194252 0 0 0 0.0429287 0.00056344 0 0.099515 0 20204
3.95352e+09 0.104049 0.108204 0.00254934 0 0 0 0.0585571 0.000752201 0.00840115 0.129984 0.00840115 16127
6.28088e+09 0.134336 0.140442 0.00314811 0 0 0 0.0763456 0.000972084 0.0226435 0.152123 0.0226435 13429
9.96429e+09 0.164707 0.171897 0.00364336 0 1 0 0.101728 0.00120911 0.0448838 0.184853 0.0448838 11821
1.57525e+10 0.191894 0.202455 0.00417023 0 1 0 0.121574 0.00139265 0.0675508 0.201412 0.0675508 10511
2.49511e+10 0.214457 0.228085 0.00471101 0 1 0 0.146615 0.00161026 0.0990313 0.209802 0.0990313 9172
3.94792e+10 0.215539 0.229605 0.00524437 0 1 0 0.171364 0.00187297 0.131021 0.220231 0.131021 7465
6.2012e+10 0.215659 0.231516 0.00645284 0 1 0 0.190485 0.00230998 0.158439 0.20922 0.143885 5045
9.69922e+10 0.197476 0.206756 0.00823367 0 1 0 0.202706 0.00320696 0.173772 0.214609 0.157662 2694
1.51368e+11 0.156436 0.160396 0.0118877 0 0 0 0.210417 0.00512569 0.1907 0.196877 0.162357 1010
2.35873e+11 0.112245 0.112245 0.0226054 0 0 0 0.204558 0.0111847 0.175329 0.21139 0.137801 196
3.70311e+11 0.105263 0.105263 0.0723352 0 0 0 0.220166 0.0391615 0.210047 0.195603 0.186824 19
5.70092e+11 0 0 0 0 0 0 0.214139 0.214139 0.428279 0 0.428279 2
