#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72418e+07 0.00861973 0.00884664 0.000115559 0 0 0 0.00193621 1.5153e-05 0 0 0 691901
1.5741e+08 0.0169948 0.0175446 0.000263791 0 0 0 0.00362271 3.43214e-05 0 0 0 263728
2.49059e+08 0.0242904 0.0253035 0.000351858 0 0 0 0.00505834 4.58917e-05 0 0 0 216176
3.94389e+08 0.0347862 0.0364928 0.000473106 0 0 0 0.0071523 6.35334e-05 0 0 0 172856
6.25334e+08 0.0478092 0.0505891 0.000628469 0 0 0 0.00971855 8.60254e-05 0 0.0104571 0 135978
9.91902e+08 0.0646887 0.0692086 0.000830045 0 0 0 0.0130731 0.000114725 0 0.0206246 0 107082
1.57143e+09 0.087757 0.0944671 0.00107838 0 0 0 0.0174135 0.000152008 0 0.0312961 0 85543
2.49197e+09 0.114519 0.125903 0.00138933 0 0 0 0.0228113 0.000197958 0 0.0440434 0 69482
3.95573e+09 0.149123 0.165137 0.00172012 0 0 0 0.0298477 0.000255821 0 0.0625082 0 58073
6.26738e+09 0.194612 0.220964 0.00215055 0 1 0 0.0397432 0.000328223 0 0.0892163 0 49293
9.94388e+09 0.246622 0.287957 0.00263165 0 1 0 0.0520401 0.000414697 0.0103102 0.105502 0.0103102 42482
1.57465e+10 0.309803 0.371436 0.00317544 0 1 0 0.0687118 0.00052656 0.0208968 0.133104 0.0208968 36620
2.48673e+10 0.376698 0.466707 0.00386824 0 1 0 0.0888811 0.000676372 0.0409308 0.154843 0.0409308 29886
3.92367e+10 0.443199 0.564272 0.00482479 0 1 0 0.113253 0.000890682 0.0634054 0.177241 0.0634054 22218
6.16424e+10 0.500924 0.651342 0.00645943 1 0 1 0.140146 0.0012826 0.0906719 0.202229 0.0906719 13529
9.61421e+10 0.557031 0.731363 0.00987277 1 0 1 0.172295 0.00216343 0.124031 0.222617 0.113802 6023
1.50177e+11 0.598973 0.794638 0.0185082 1 1 1 0.225111 0.00471362 0.169662 0.276143 0.148898 1753
2.3253e+11 0.608571 0.808571 0.0428397 1 1 1 0.297386 0.0125384 0.269183 0.292807 0.238228 350
3.77986e+11 0.666667 1 0.159364 1 1 1 0.485442 0.0400076 0.48212 0.284647 0.292404 36
5.70869e+11 0.333333 0.666667 0.666667 0 2 0 0.695607 0.0911447 0.698772 0.153095 0.162591 3
8.50007e+11 0 0 0 0 0 0 0.828653 0.0271779 0.855831 0 0.0543558 2
