#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.8617e+09 1.17385e-05 1.17385e-05 3.53928e-06 0 0 0 4.03453e-05 2.19405e-06 0 0 0 937086
1.57942e+10 0 0 0 0 0 0 1.48987e-05 1.51326e-06 0 0 0 397888
2.49538e+10 0 0 0 0 0 0 2.22935e-05 1.743e-06 0 0 0 349020
3.92272e+10 7.12868e-06 7.12868e-06 5.04073e-06 0 0 0 8.27722e-05 4.51123e-06 0 0 0 280557
6.17408e+10 7.25155e-05 7.25155e-05 2.01115e-05 0 0 0 0.000300407 1.07065e-05 0 0 0 179272
9.78955e+10 0.000281822 0.000281822 5.23258e-05 0 0 0 0.00100342 2.79092e-05 0 0 0 102902
1.54957e+11 0.00127133 0.00127133 0.000148705 0 0 0 0.00272847 6.6769e-05 0 0 0 57420
2.45092e+11 0.00348691 0.00348691 0.000334948 0 0 0 0.00675506 0.000149079 0 0 0 30973
3.8845e+11 0.00722426 0.00722426 0.00066835 0 0 0 0.0141922 0.000321591 0 0.0246038 0 16057
6.14061e+11 0.0152997 0.0152997 0.00137462 0 0 0 0.0250901 0.000611672 0 0.0504769 0 7974
9.68351e+11 0.0341623 0.0341623 0.00300334 0 0 0 0.0403658 0.00118262 0 0.0967677 0 3659
1.52898e+12 0.0405132 0.0405132 0.00512492 0 0 0 0.0609388 0.00221234 0.0237756 0.12268 0.0237756 1481
2.39223e+12 0.0443262 0.0443262 0.00867423 0 0 0 0.0792699 0.00429667 0.0357617 0.147937 0.0357617 564
3.79084e+12 0.0284091 0.0284091 0.0125589 0 0 0 0.0948734 0.00878212 0.0487075 0.166482 0.0487075 176
6.04382e+12 0 0 0 0 0 0 0.140711 0.0183399 0.118862 0.172577 0.118862 60
1.00248e+13 0.0625 0.0625 0.0625 0 0 0 0.167182 0.0280796 0.13266 0.191777 0.0962165 16
1.4871e+13 0 0 0 0 0 0 0.182756 0.0728426 0.263834 0.0660162 0.263834 4
3.66618e+13 0 0 0 0 0 0 0.16662 0.16662 0.16662 0 0 1
