#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
6.45408e+07 3.27656e+08 3.27656e+08 3.27656e+08 0 0 8.77994e+08 8.77994e+08 8.77994e+08 0 0 1
1.67112e+08 3.5943e+08 2.34542e+07 3.82884e+08 0 4.69084e+07 5.17475e+08 1.5731e+08 6.74785e+08 0 3.1462e+08 2
2.69239e+08 4.66723e+08 5.14613e+07 4.50623e+08 8.02408e+07 6.77396e+07 4.8474e+08 6.98326e+07 3.60165e+08 3.1462e+08 0 7
3.8531e+08 4.13371e+08 3.99787e+07 3.82884e+08 1.4798e+08 6.40108e+07 6.46463e+08 8.8251e+07 6.06006e+08 4.70296e+08 2.45841e+08 10
6.75469e+08 4.20304e+08 2.35683e+07 3.82884e+08 1.52378e+08 4.16057e+07 5.22191e+08 4.91425e+07 5.36715e+08 6.92907e+07 1.7655e+08 14
1.03027e+09 3.95835e+08 1.60815e+07 3.82884e+08 9.1161e+07 4.16057e+07 5.41695e+08 6.01391e+07 4.66944e+08 6.97716e+07 1.06779e+08 19
1.60498e+09 4.21399e+08 1.28097e+07 4.07939e+08 1.09242e+08 6.92907e+07 5.68301e+08 3.11212e+07 5.36715e+08 2.06334e+08 1.7655e+08 38
2.46742e+09 4.19735e+08 1.76039e+07 3.82884e+08 9.48266e+07 4.42358e+07 5.40488e+08 2.53324e+07 4.66944e+08 2.76105e+08 1.06779e+08 39
3.95758e+09 4.39536e+08 2.0427e+07 3.98219e+08 1.19609e+08 5.6941e+07 6.01791e+08 3.23841e+07 5.36715e+08 2.74073e+08 1.7655e+08 57
6.4315e+09 4.72622e+08 1.64255e+07 4.50623e+08 1.58734e+08 1.11975e+08 5.60544e+08 2.01591e+07 5.36715e+08 1.38069e+08 1.7655e+08 78
1.01592e+10 4.46719e+08 1.23368e+07 4.1105e+08 1.73439e+08 7.24017e+07 5.4221e+08 1.70027e+07 5.36715e+08 2.06334e+08 1.7655e+08 88
1.61024e+10 4.95235e+08 1.6826e+07 4.50623e+08 1.99972e+08 1.11975e+08 6.11684e+08 2.3758e+07 6.06006e+08 2.71987e+08 2.45841e+08 96
2.46087e+10 5.09916e+08 1.55639e+07 4.50623e+08 2.82095e+08 1.11975e+08 5.8507e+08 1.99146e+07 5.36715e+08 2.74073e+08 1.7655e+08 138
3.9782e+10 4.71284e+08 1.27482e+07 4.07939e+08 2.01419e+08 6.92907e+07 5.947e+08 1.64915e+07 5.36715e+08 2.74073e+08 1.7655e+08 148
6.19319e+10 5.20438e+08 1.83986e+07 4.70295e+08 1.8183e+08 1.29017e+08 6.42609e+08 1.97442e+07 6.06006e+08 2.71987e+08 2.45841e+08 119
9.75998e+10 4.818e+08 2.28143e+07 4.1105e+08 2.46778e+08 7.77971e+07 7.10125e+08 3.04535e+07 6.74785e+08 3.35975e+08 2.07841e+08 57
1.4503e+11 4.73448e+08 2.56551e+07 4.7771e+08 1.06676e+08 9.48266e+07 7.31457e+08 9.50657e+07 6.06006e+08 4.70296e+08 2.45841e+08 11
2.4987e+11 3.58754e+08 4.60002e+07 4.04754e+08 0 9.20005e+07 9.05828e+08 2.99821e+08 1.20565e+09 0 5.99643e+08 2
