#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.2933 2.77701e-07 1.96364e-07 47.2788 47.2788 0 0 0 0.169917 6.88515e-06 0.172661 0.0163153 0.0219946 0.183374 5.36337e-06 0.187309 0.00933799 0.0181318 0.196301 2.80045e-06 0.199278 0.00204894 0.00822455 7201988
62.3522 0 0 0 0 0 0 0 0.152257 1.1182e-05 0.153054 0.0206101 0.0221546 0.171832 9.9366e-06 0.174228 0.016294 0.0210608 0.191488 5.74867e-06 0.194903 0.00533469 0.0129766 3215495
78.0986 0 0 0 0 0 0 0 0.143218 1.92114e-05 0.142086 0.0263352 0.0229457 0.167612 1.65835e-05 0.169212 0.0197915 0.0222529 0.191784 8.24437e-06 0.19482 0.00515905 0.0115494 1392829
98.3246 1.78212e-06 1.78212e-06 0 0 0 0 0 0.135913 2.99747e-05 0.134436 0.0251838 0.0217353 0.167161 2.49551e-05 0.168993 0.0179822 0.0213502 0.192782 1.11723e-05 0.195363 0.00438832 0.00972182 561130
123.752 2.60451e-05 1.06327e-05 0 0 0 0 0 0.134389 4.49723e-05 0.13354 0.0236573 0.021352 0.169432 3.58365e-05 0.171572 0.0158283 0.0200742 0.193939 1.52483e-05 0.196244 0.00367275 0.00856242 230370
155.663 0.000525199 7.57864e-05 0 0 0 0 0 0.136733 6.96009e-05 0.136302 0.022386 0.0211453 0.172329 5.28474e-05 0.174698 0.0139132 0.0189361 0.195148 2.0958e-05 0.197149 0.00298966 0.00702056 91394
195.676 0.00444887 0.000360052 0 0 0 0 0 0.140177 0.000110038 0.140132 0.0216468 0.020962 0.175174 7.96182e-05 0.17776 0.0121426 0.0177558 0.196067 3.01575e-05 0.197866 0.00249408 0.00615123 34166
245.707 0.028063 0.00152769 36222.1 36222.1 0 0 0 0.144011 0.000182209 0.144221 0.0201038 0.0203958 0.177799 0.000124942 0.180314 0.0108263 0.0163677 0.196628 4.94686e-05 0.198469 0.00207239 0.00576454 11688
309.286 0.0981527 0.00494087 1.37803e+06 386414 0 0 0 0.147717 0.000315116 0.148277 0.0197718 0.020331 0.179668 0.000217345 0.182645 0.00978373 0.0163232 0.196524 0.000105791 0.198861 0.00183801 0.00647676 3627
387.709 0.261728 0.0154547 8.89735e+06 2.04063e+06 0 0 0 0.146717 0.000656572 0.147212 0.019493 0.0199395 0.175778 0.000509839 0.178574 0.0120223 0.0177821 0.193868 0.00031296 0.197499 0.00283054 0.0114077 810
486.756 0.513228 0.0364535 3.74856e+07 8.52998e+06 0 0 0 0.136894 0.00132241 0.135868 0.0207522 0.018684 0.164979 0.0011976 0.165294 0.018922 0.0177415 0.18472 0.00104031 0.190173 0.0082031 0.0213892 189
607.234 0.740741 0.0859436 7.67334e+07 3.76059e+07 0 0 0 0.129429 0.00354678 0.127754 0.0212246 0.0171513 0.157572 0.00314346 0.162034 0.0110569 0.0200535 0.178723 0.00255784 0.180826 0.0101297 0.0193972 27
735.39 1 1 5.27958e+08 5.27958e+08 5.27958e+08 0 0 0.135465 0.135465 0.135465 0 0 0.1976 0.1976 0.1976 0 0 0.201468 0.201468 0.201468 0 0 1
