#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.92102e+09 0.000418152 0.000424004 9.06753e-06 0 0 0 0.0001391 1.80029e-06 0 0 0 5297115
1.56336e+10 0.000301378 0.000306703 1.29973e-05 0 0 0 9.66176e-05 2.0239e-06 0 0 0 1878041
2.46846e+10 0.000139394 0.000140195 1.06574e-05 0 0 0 6.66657e-05 1.92143e-06 0 0 0 1248259
3.90833e+10 0.000116724 0.000116724 1.1975e-05 0 0 0 9.04525e-05 2.69097e-06 0 0 0 813884
6.19743e+10 0.000403793 0.000403793 2.75972e-05 0 0 0 0.000239424 5.17533e-06 0 0 0 529974
9.8369e+10 0.00140294 0.00140876 6.42539e-05 0 0 0 0.000695755 1.11397e-05 0 0 0 343564
1.55848e+11 0.00515585 0.00518284 0.0001531 0 0 0 0.00206961 2.58327e-05 0 0 0 222272
2.46789e+11 0.0152414 0.0154027 0.000329598 0 0 0 0.00529771 5.47445e-05 0 0 0 142572
3.90827e+11 0.0396701 0.0401513 0.000664864 0 0 0 0.0125159 0.000113268 0 0.016241 0 89362
6.17875e+11 0.0895712 0.0925743 0.00129656 0 0 0 0.0267088 0.000225479 0 0.0603955 0 53611
9.77829e+11 0.171829 0.179518 0.00228501 0 1 0 0.0509843 0.000423946 0.0149617 0.103794 0.0149617 31217
1.54658e+12 0.281483 0.300024 0.00383227 0 1 0 0.0879407 0.000779283 0.0542053 0.135311 0.0542053 16882
2.44003e+12 0.396779 0.438673 0.00634951 0 1 0 0.139294 0.00138221 0.11066 0.162681 0.0985979 8259
3.8565e+12 0.487458 0.549004 0.00981256 0 1 0 0.203544 0.00241372 0.185363 0.187201 0.145497 3867
6.09754e+12 0.56625 0.64875 0.0157494 1 0 1 0.276269 0.00405683 0.272476 0.178425 0.179896 1600
9.6767e+12 0.557666 0.649932 0.0239709 1 0 1 0.348958 0.00630322 0.358875 0.170348 0.201203 737
1.53676e+13 0.542857 0.625 0.0378007 1 0 1 0.433551 0.00993146 0.457582 0.147861 0.209627 280
2.41512e+13 0.37069 0.422414 0.0549647 0 1 0 0.501545 0.0150365 0.529289 0.132346 0.211328 116
3.7513e+13 0.349206 0.380952 0.0730737 0 1 0 0.548331 0.0183006 0.56084 0.131478 0.161419 63
6.12928e+13 0.26087 0.26087 0.0936183 0 1 0 0.622972 0.0207787 0.633797 0.0784256 0.0999435 23
9.36709e+13 0.3125 0.375 0.154785 0 1 0 0.696666 0.0251748 0.719834 0.0733125 0.127946 16
1.36788e+14 0.5 0.5 0.288675 1 0 1 0.686056 0.068029 0.76027 0.0193524 0.274719 4
