#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 7.75 - 8.25
#HM    Stats: 3.419120e+10 (median) + 2.825000e+10  / - 1.436770e+10
#SM    Stats: 6.845580e+07 (median) + 7.128321e+07  / - 3.316670e+07
#ObsSM Stats: 8.928240e+07 (median) + 4.770960e+07  / - 2.496420e+07
#VMP   Stats: 9.592000e+01 (median) + 1.755000e+01  / - 1.259000e+01
#ICL   Stats: 0.000000e+00 (median) + 3.398890e+06  / - 0.000000e+00
#SSFR  Stats: 6.430557e-10 (median) + 1.302510e-09  / - 4.134977e-10
sfh 0.055623 0 0 0 #avg: 1.21302e-12; avg_err: 1.21302e-12; sd: 4.39307e-10; counts: 131160
sfh 0.060123 0 0 0 #avg: 5.78014e-06; avg_err: 1.99464e-06; sd: 0.000722377; counts: 131160
sfh 0.062373 0 0 0 #avg: 3.73479e-05; avg_err: 7.26322e-06; sd: 0.00263044; counts: 131160
sfh 0.064623 0 0 0 #avg: 0.000128516; avg_err: 1.86091e-05; sd: 0.00673946; counts: 131160
sfh 0.066873 0 0 0 #avg: 0.000329541; avg_err: 4.16246e-05; sd: 0.0150747; counts: 131160
sfh 0.069123 0 0 0 #avg: 0.000665763; avg_err: 5.82575e-05; sd: 0.0210985; counts: 131160
sfh 0.071373 0 0 0 #avg: 0.00123808; avg_err: 8.22244e-05; sd: 0.0297783; counts: 131160
sfh 0.073623 0 0 0 #avg: 0.00208561; avg_err: 0.000100762; sd: 0.0364918; counts: 131160
sfh 0.075873 0 0 0 #avg: 0.00331843; avg_err: 0.000123311; sd: 0.044658; counts: 131160
sfh 0.078123 0 0 0 #avg: 0.00492494; avg_err: 0.00014152; sd: 0.0512527; counts: 131160
sfh 0.080373 0 0 0 #avg: 0.00698931; avg_err: 0.000154646; sd: 0.0560063; counts: 131160
sfh 0.082623 0 0 0 #avg: 0.00965117; avg_err: 0.000170186; sd: 0.0616344; counts: 131160
sfh 0.085998 0 0.00570666 0 #avg: 0.0156442; avg_err: 0.000220337; sd: 0.079797; counts: 131160
