#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.32981e+07 1 0 3.6104e+08 5.2926e+06 0 8.74274e+08 0 0.247418 0.000840859 0.232277 0.0984393 0.0668018 0.436264 0.000735155 0.443165 0.0615724 0.0764787 0.575192 0.000410259 0.582811 0.0296559 0.045459 10301
1.59623e+08 1 0 4.24108e+08 6.81609e+06 0 9.57732e+08 0 0.249018 0.000950757 0.237025 0.0918469 0.0680327 0.441542 0.000802716 0.447457 0.0574743 0.0715294 0.575928 0.000484291 0.583922 0.030804 0.0477238 7355
2.52028e+08 1 0 4.70358e+08 6.80753e+06 0 1.0412e+09 0 0.259622 0.000914775 0.249137 0.09107 0.071276 0.448079 0.000726474 0.45369 0.0563974 0.0682529 0.576798 0.000462816 0.585067 0.030205 0.0482867 8278
3.98172e+08 1 0 5.42379e+08 7.14495e+06 4.57264e+08 6.67399e+08 4.57264e+08 0.267589 0.000876328 0.258905 0.0913159 0.075684 0.453578 0.000700644 0.458692 0.0583955 0.0687795 0.576905 0.00046941 0.585337 0.0323437 0.0492499 8973
6.30753e+08 1 0 6.18839e+08 7.57411e+06 4.57264e+08 8.34304e+08 4.57264e+08 0.278699 0.000845593 0.271392 0.0880203 0.0760422 0.46136 0.00065617 0.46551 0.0567372 0.0652701 0.577181 0.000469894 0.587484 0.0312545 0.0531647 9467
1.00123e+09 1 0 6.83974e+08 8.0995e+06 5.40609e+08 8.34388e+08 5.40609e+08 0.289178 0.000827806 0.284052 0.0850497 0.0784951 0.468628 0.000647681 0.475087 0.0546249 0.0690752 0.577963 0.000487024 0.588429 0.0330519 0.0549049 9703
1.58469e+09 1 0 7.66103e+08 8.51819e+06 5.84172e+08 9.57608e+08 5.84172e+08 0.300201 0.000814326 0.295905 0.0849484 0.0779593 0.474528 0.000626971 0.480807 0.0534119 0.0661944 0.577008 0.000494638 0.588354 0.0324544 0.0560537 9896
2.51868e+09 1 0 8.5501e+08 9.1843e+06 6.23988e+08 1.08444e+09 6.23988e+08 0.312713 0.000788799 0.309183 0.0816609 0.0771299 0.478026 0.000618027 0.48582 0.0523486 0.0698763 0.57359 0.000517363 0.586192 0.0343268 0.0611783 10375
3.99638e+09 1 0 9.54e+08 9.57609e+06 7.07395e+08 1.08428e+09 7.07395e+08 0.323472 0.000755362 0.321116 0.0791933 0.0769383 0.480761 0.000597495 0.488008 0.0526341 0.0668116 0.5696 0.000527723 0.582811 0.0360706 0.0646103 10927
6.3312e+09 1 0 1.0998e+09 1.02528e+07 7.90825e+08 1.25022e+09 7.90825e+08 0.331837 0.000724007 0.33025 0.079159 0.0775641 0.476026 0.000601463 0.483971 0.053715 0.0692367 0.559791 0.00056249 0.574057 0.0404222 0.0708287 11793
1.00706e+10 1 0 1.26463e+09 1.06221e+07 9.57732e+08 1.41471e+09 9.57732e+08 0.334984 0.000668869 0.33504 0.0758271 0.0795979 0.465383 0.000584125 0.473962 0.0552219 0.0729055 0.547088 0.000583989 0.56241 0.0462847 0.079471 13370
1.5975e+10 1 0 1.45086e+09 1.09095e+07 1.0412e+09 1.66094e+09 7.28625e+08 0.332253 0.000615079 0.332256 0.076332 0.0784231 0.449806 0.000578625 0.457874 0.0604291 0.0760924 0.532581 0.000596979 0.547073 0.0551921 0.0863838 15379
2.52026e+10 1 0 1.66145e+09 1.09904e+07 1.20812e+09 1.90304e+09 7.50856e+08 0.324652 0.000557738 0.325645 0.0731225 0.0777569 0.430735 0.000556053 0.437992 0.0635751 0.0801518 0.516261 0.000599702 0.530098 0.0636026 0.0937837 17536
3.97551e+10 1 0 1.90148e+09 1.14889e+07 1.4584e+09 2.05742e+09 9.17794e+08 0.31145 0.000524581 0.31218 0.0712817 0.0747623 0.410174 0.000558334 0.414245 0.0680771 0.0794311 0.498764 0.000633052 0.508802 0.0757234 0.0985729 17956
6.25211e+10 1 0 2.23996e+09 1.35086e+07 1.79167e+09 2.35998e+09 1.16768e+09 0.297491 0.000541617 0.297234 0.0696496 0.0710866 0.391967 0.000633429 0.392569 0.0736027 0.0794641 0.487031 0.000736281 0.493082 0.0899839 0.102911 15660
9.80784e+10 1 0 2.66253e+09 1.77326e+07 2.28973e+09 2.5553e+09 1.49891e+09 0.282031 0.000616282 0.281891 0.0647531 0.0669785 0.379906 0.000838695 0.372957 0.0884801 0.0769485 0.484687 0.000967491 0.487087 0.108663 0.109257 10776
1.52965e+11 1 0 3.24436e+09 2.64046e+07 3.11116e+09 2.4698e+09 2.06997e+09 0.26922 0.00083108 0.265681 0.0639701 0.0585018 0.384643 0.00133878 0.369851 0.116057 0.081084 0.502642 0.00142829 0.511176 0.108326 0.127243 5431
2.39455e+11 1 0 4.15765e+09 4.4781e+07 4.46304e+09 1.80785e+09 2.80495e+09 0.252842 0.00138212 0.247714 0.0631072 0.0558973 0.406666 0.00250204 0.393181 0.141051 0.103677 0.53625 0.00230517 0.560578 0.0796022 0.141006 2002
3.75739e+11 1 0 5.11454e+09 7.643e+07 5.79318e+09 9.28231e+08 2.92697e+09 0.240612 0.0026199 0.232926 0.0586458 0.0497644 0.444711 0.00452122 0.459935 0.0964449 0.138672 0.572586 0.00339872 0.598716 0.0429879 0.0971269 575
5.87588e+11 1 0 5.73504e+09 1.67031e+08 6.337e+09 7.46203e+08 2.18535e+09 0.244152 0.00765373 0.22226 0.0850331 0.0423412 0.483787 0.00947392 0.499279 0.0863354 0.113189 0.604192 0.00502047 0.611488 0.0426541 0.0555838 104
9.78141e+11 1 0 6.59116e+09 2.68545e+08 6.96527e+09 2.90238e+08 1.24235e+09 0.277489 0.0361473 0.261651 0.100114 0.0965242 0.500003 0.0330701 0.516689 0.0808237 0.118581 0.610827 0.0166828 0.622763 0.0345852 0.0576291 8
1.32315e+12 1 0 6.78302e+09 6.16141e+07 6.84464e+09 0 1.23228e+08 0.260813 0.0616444 0.322457 0 0.123289 0.514849 0.0239906 0.538839 0 0.0479813 0.639998 0.0211945 0.661193 0 0.0423889 2
