#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
3.77301e+08 3.41278e+08 3.41278e+08 3.41278e+08 0 0 5.36715e+08 5.36715e+08 5.36715e+08 0 0 1
9.24595e+08 3.3048e+08 3.3048e+08 3.3048e+08 0 0 8.10788e+08 8.10788e+08 8.10788e+08 0 0 1
1.6437e+09 4.39614e+08 3.80968e+07 4.7771e+08 0 7.61936e+07 5.70864e+08 1.03921e+08 6.74785e+08 0 2.07841e+08 2
2.24884e+09 4.63206e+08 9.63361e+07 4.01517e+08 2.50609e+08 6.55414e+07 6.9754e+08 2.27547e+07 6.74785e+08 6.82641e+07 0 3
4.17261e+09 4.57746e+08 5.82334e+07 4.7771e+08 1.31647e+08 1.41735e+08 5.36347e+08 4.89888e+07 5.36715e+08 1.38069e+08 6.97716e+07 4
6.8722e+09 4.18315e+08 9.58239e+07 3.35975e+08 2.73382e+08 2.63627e+07 8.03721e+08 2.40462e+08 6.74785e+08 5.94649e+08 2.07841e+08 3
9.50555e+09 5.95379e+08 7.35545e+07 6.68934e+08 0 1.47109e+08 6.73752e+08 1.37037e+08 8.10788e+08 0 2.74073e+08 2
1.5184e+10 6.29215e+08 1.69449e+08 8.77994e+08 8.62511e+07 5.42018e+08 5.70808e+08 8.26561e+07 6.74785e+08 0 3.47129e+08 4
2.31333e+10 5.03491e+08 9.15072e+07 5.89564e+08 1.30826e+08 2.45719e+08 6.00652e+08 6.48782e+07 6.74785e+08 6.82641e+07 2.07841e+08 4
4.04777e+10 4.6542e+08 5.48557e+07 5.02745e+08 1.03261e+08 1.69493e+08 6.71654e+08 1.11255e+08 5.36715e+08 5.39586e+08 6.97716e+07 5
6.31328e+10 5.23216e+08 7.86134e+07 5.36715e+08 1.1541e+08 1.55909e+08 8.71749e+08 1.03408e+08 7.95898e+08 2.80404e+08 5.28486e+07 3
1.41414e+11 3.4378e+08 1.55215e+07 3.58422e+08 1.74288e+06 4.56686e+07 1.23259e+09 1.22592e+08 1.20565e+09 2.51459e+08 1.70639e+08 3
