#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.202435 (z=3.939857) stellar mass
#vmpeak range: 1.61667 - 1.78333
#HM    Stats: 5.469120e+09 (median) + 2.735290e+09  / - 1.367650e+09
#SM    Stats: 6.872300e+05 (median) + 1.956860e+06  / - 5.178090e+05
#ObsSM Stats: 6.575190e+05 (median) + 2.253481e+06  / - 5.199970e+05
#VMP   Stats: 5.003000e+01 (median) + 7.139999e+00  / - 6.059998e+00
#ICL   Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR  Stats: 2.706053e-09 (median) + 7.852072e-09  / - 2.041306e-09
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 7091254
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 7091254
sfh 0.062373 0 0 0 #avg: 6.42536e-16; avg_err: 6.42536e-16; sd: 1.71104e-12; counts: 7091254
sfh 0.064623 0 0 0 #avg: 4.69094e-16; avg_err: 4.69094e-16; sd: 1.24917e-12; counts: 7091254
sfh 0.066873 0 0 0 #avg: 2.80746e-16; avg_err: 2.28334e-16; sd: 6.08041e-13; counts: 7091254
sfh 0.069123 0 0 0 #avg: 9.95449e-16; avg_err: 5.10294e-16; sd: 1.35888e-12; counts: 7091254
sfh 0.071373 0 0 0 #avg: 4.8964e-15; avg_err: 2.16711e-15; sd: 5.77089e-12; counts: 7091254
sfh 0.073623 0 0 0 #avg: 8.73004e-15; avg_err: 2.63253e-15; sd: 7.01027e-12; counts: 7091254
sfh 0.075873 0 0 0 #avg: 1.65206e-14; avg_err: 3.3261e-15; sd: 8.8572e-12; counts: 7091254
sfh 0.078123 0 0 0 #avg: 2.99854e-14; avg_err: 3.54629e-15; sd: 9.44356e-12; counts: 7091254
sfh 0.080373 0 0 0 #avg: 6.17733e-14; avg_err: 5.15729e-15; sd: 1.37336e-11; counts: 7091254
sfh 0.082623 0 0 0 #avg: 1.30159e-13; avg_err: 7.87913e-15; sd: 2.09817e-11; counts: 7091254
sfh 0.085998 0 0 0 #avg: 3.09203e-13; avg_err: 1.26817e-14; sd: 3.37706e-11; counts: 7091254
sfh 0.089373 0 0 0 #avg: 7.10619e-13; avg_err: 1.81067e-14; sd: 4.82172e-11; counts: 7091254
sfh 0.092748 0 0 0 #avg: 1.63596e-12; avg_err: 2.87535e-14; sd: 7.65689e-11; counts: 7091254
sfh 0.096123 0 0 0 #avg: 3.33983e-12; avg_err: 4.06101e-14; sd: 1.08142e-10; counts: 7091254
sfh 0.099498 0 0 0 #avg: 6.67374e-12; avg_err: 5.88173e-14; sd: 1.56627e-10; counts: 7091254
sfh 0.102873 0 0 0 #avg: 1.25567e-11; avg_err: 8.26032e-14; sd: 2.19967e-10; counts: 7091254
sfh 0.106248 0 0 0 #avg: 2.27838e-11; avg_err: 1.13018e-13; sd: 3.0096e-10; counts: 7091254
sfh 0.109623 0 0 0 #avg: 3.75499e-11; avg_err: 1.48647e-13; sd: 3.95839e-10; counts: 7091254
sfh 0.112998 0 0 0 #avg: 5.79578e-11; avg_err: 1.83561e-13; sd: 4.88812e-10; counts: 7091254
sfh 0.116373 0 0 0 #avg: 8.27453e-11; avg_err: 2.11935e-13; sd: 5.6437e-10; counts: 7091254
sfh 0.119748 0 0 0 #avg: 1.13894e-10; avg_err: 2.39459e-13; sd: 6.37665e-10; counts: 7091254
sfh 0.123123 0 0 0 #avg: 1.49392e-10; avg_err: 2.65496e-13; sd: 7.07001e-10; counts: 7091254
sfh 0.126498 0 0 0 #avg: 1.90496e-10; avg_err: 2.91355e-13; sd: 7.75861e-10; counts: 7091254
sfh 0.129873 0 0 0 #avg: 2.42546e-10; avg_err: 3.23448e-13; sd: 8.61322e-10; counts: 7091254
sfh 0.133248 0 2.6352e-10 0 #avg: 3.0612e-10; avg_err: 3.58287e-13; sd: 9.54098e-10; counts: 7091254
