#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.93681e+07 0.160221 0.177828 0.003394 0 1 0 0.058208 0.000474147 0.0393373 0.0687216 0.0266276 15903
1.58325e+08 0.188602 0.217548 0.00546932 0 1 0 0.0664387 0.00074496 0.0467217 0.0786551 0.0339633 7773
2.50826e+08 0.226418 0.257774 0.00582337 0 1 0 0.0716311 0.00080797 0.0483405 0.0857478 0.0355322 7654
3.977e+08 0.247291 0.293086 0.00629644 0 1 0 0.0788248 0.000858113 0.0558509 0.090593 0.0428868 7752
6.32045e+08 0.280803 0.336656 0.00668738 0 1 0 0.0879718 0.000918881 0.0640701 0.0979637 0.0455178 7824
1.00017e+09 0.310297 0.380171 0.00706327 0 1 0 0.0955141 0.000975638 0.0714755 0.10322 0.0504683 7857
1.58403e+09 0.358696 0.454148 0.00764128 0 1 0 0.104809 0.00102292 0.0802709 0.108545 0.0590097 8004
2.51582e+09 0.401989 0.524739 0.00822236 0 1 0 0.117398 0.00109926 0.091765 0.119339 0.0664966 7943
3.98855e+09 0.449437 0.614426 0.00870793 0 1 0 0.134544 0.00118364 0.108849 0.129756 0.0782498 8346
6.31162e+09 0.508863 0.720534 0.00914616 1 1 1 0.154932 0.00130109 0.126914 0.145613 0.0878863 8688
1.00408e+10 0.568813 0.857851 0.00958566 1 1 1 0.184096 0.00142128 0.154949 0.165957 0.104498 9286
1.59057e+10 0.645575 1.00822 0.00956349 1 1 1 0.22086 0.0015298 0.191328 0.18437 0.122063 10225
2.52543e+10 0.714374 1.19603 0.00966495 1 1 1 0.267157 0.00163041 0.237977 0.211119 0.146514 11340
3.98052e+10 0.769414 1.33591 0.00962778 1 1 1 0.323125 0.00174043 0.299606 0.229158 0.17218 11783
6.27787e+10 0.808378 1.43888 0.0100489 1 1 1 0.385287 0.00187298 0.372663 0.225088 0.197 10766
9.8461e+10 0.801749 1.41016 0.0112759 1 1 1 0.460397 0.00219436 0.465552 0.21135 0.230236 8348
1.54514e+11 0.742478 1.2652 0.0151073 1 1 1 0.555512 0.00279568 0.577024 0.184592 0.233499 4819
2.44167e+11 0.655833 1.04292 0.0201796 1 1 1 0.660837 0.00340075 0.698442 0.122355 0.211822 2400
3.81302e+11 0.486098 0.705657 0.0275458 0 2 0 0.753561 0.00379289 0.780431 0.0829855 0.140459 1043
6.07049e+11 0.382609 0.510145 0.0404531 0 1 0 0.813994 0.00473015 0.835401 0.0553675 0.0944463 345
9.55367e+11 0.218391 0.252874 0.054761 0 1 0 0.855553 0.00587713 0.867613 0.0342771 0.0548856 87
1.453e+12 0.2 0.3 0.213437 0 1 0 0.883393 0.010978 0.893158 0.0266307 0.0599023 10
