#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.719 1.1042e-05 1.1042e-05 3.18752e-06 0 0 0 3.98843e-05 2.0232e-06 0 0 0 1086764
62.7167 0 0 0 0 0 0 7.4468e-06 8.80074e-07 0 0 0 603777
79.6192 0 0 0 0 0 0 2.86416e-05 1.97229e-06 0 0 0 437395
98.3207 1.99162e-05 1.99162e-05 8.90672e-06 0 0 0 0.000254281 7.76554e-06 0 0 0 251052
123.7 0.000543869 0.000543869 7.26581e-05 0 0 0 0.00200885 3.96967e-05 0 0 0 102966
155.294 0.00470434 0.00470434 0.000350795 0 0 0 0.0099455 0.000158156 0 0 0 38050
195.153 0.0211126 0.0211126 0.0012881 0 0 0 0.0315224 0.000535751 0 0.0741748 0 12457
244.56 0.0632375 0.0632375 0.0042343 0 0 0 0.0726991 0.00163577 0.0262083 0.143426 0.0262083 3305
305.217 0.103293 0.103293 0.0117842 0 0 0 0.124878 0.00481554 0.0944673 0.167992 0.0944673 668
383.55 0.0789474 0.0789474 0.0253672 0 0 0 0.202869 0.0155374 0.172609 0.219339 0.149715 114
481.13 0 0 0 0 0 0 0.295815 0.0406613 0.321527 0.163577 0.189737 16
586.75 0 0 0 0 0 0 0.265137 0.265137 0.265137 0 0 1
719.45 0 0 0 0 0 0 0.498117 0.498117 0.498117 0 0 1
