#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.6149 7.3421e-06 7.3421e-06 9.9913e-07 0 0 0 2.77401e-05 6.49469e-07 0 0 0 7354839
62.4124 5.24827e-06 5.24827e-06 1.40265e-06 0 0 0 1.10232e-05 6.01386e-07 0 0 0 2667548
78.0867 0 0 0 0 0 0 7.29575e-06 5.64427e-07 0 0 0 1168020
98.5778 9.7317e-06 9.7317e-06 4.35213e-06 0 0 0 7.72119e-05 2.97303e-06 0 0 0 513785
124.117 9.45133e-05 9.45133e-05 1.97065e-05 0 0 0 0.000650948 1.35668e-05 0 0 0 243352
156.117 0.00136992 0.00136992 0.00010996 0 0 0 0.00379289 5.30969e-05 0 0 0 113145
196.017 0.00929341 0.00929341 0.000435576 0 0 0 0.0157848 0.000184914 0 0.0259035 0 48529
245.897 0.0337755 0.0339427 0.0013588 0 0 0 0.0447932 0.000545195 0 0.107553 0 17942
308.588 0.0822399 0.0822399 0.00373514 0 0 0 0.0971774 0.00148744 0.0578935 0.156172 0.0578935 5411
387.635 0.1336 0.1336 0.00962678 0 0 0 0.181685 0.0041629 0.16217 0.180106 0.13917 1250
487.615 0.118971 0.122186 0.0191503 0 0 0 0.290349 0.00947817 0.297651 0.173265 0.196122 311
619.506 0.169811 0.169811 0.0520679 0 1 0 0.373933 0.0212456 0.372555 0.160251 0.152532 53
767.236 0.125 0.125 0.125 0 0 0 0.467262 0.03847 0.454287 0.0454769 0.0529323 8
999.365 0 0 0 0 0 0 0.479799 0.0400383 0.516527 0.006531 0.116716 3
