#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
9.32098e+07 7.44807e+08 1.31037e+08 5.69081e+08 5.98394e+08 2.3552e+08 1.47839e+09 3.11611e+08 1.12466e+09 1.74155e+09 5.00674e+08 13
1.74559e+08 7.18995e+08 8.7965e+07 7.50476e+08 3.22676e+08 3.39307e+08 1.38837e+09 2.0227e+08 1.54178e+09 6.65142e+08 1.20794e+09 12
2.56477e+08 6.16341e+08 6.01327e+07 5.8017e+08 2.53503e+08 2.46324e+08 1.17759e+09 1.61566e+08 1.0412e+09 1.08283e+09 5.00587e+08 18
3.92758e+08 7.15214e+08 7.74186e+07 6.67602e+08 2.9013e+08 2.10338e+08 1.26168e+09 1.54712e+08 1.20812e+09 7.49868e+08 5.00725e+08 16
6.52538e+08 9.27297e+08 1.10488e+08 7.07395e+08 1.00103e+09 2.90385e+08 1.04769e+09 1.38252e+08 7.50958e+08 9.05497e+08 2.93695e+08 23
1.02703e+09 9.58249e+08 1.18111e+08 7.38727e+08 1.08629e+09 3.2252e+08 1.24845e+09 1.80924e+08 9.1326e+08 9.6161e+08 3.72651e+08 29
1.59203e+09 9.89177e+08 1.31146e+08 7.90825e+08 7.92956e+08 3.74908e+08 1.34879e+09 1.6846e+08 9.97441e+08 1.29229e+09 4.56831e+08 33
2.51358e+09 1.02999e+09 9.83275e+07 1.06482e+09 3.93584e+08 6.07555e+08 1.41677e+09 1.92605e+08 1.12466e+09 1.49524e+09 5.84053e+08 30
4.06889e+09 1.0599e+09 1.3519e+08 8.74274e+08 5.84129e+08 4.57067e+08 1.48102e+09 1.62378e+08 1.12466e+09 1.33038e+09 4.65375e+08 37
6.19106e+09 1.20088e+09 1.17938e+08 1.08444e+09 9.56609e+08 6.87604e+08 1.52617e+09 1.63478e+08 1.12466e+09 1.38039e+09 5.84053e+08 46
1.04541e+10 1.06969e+09 1.30169e+08 7.06929e+08 1.08474e+09 3.0765e+08 1.37874e+09 1.32433e+08 1.0412e+09 1.43343e+09 4.58951e+08 49
1.61332e+10 1.36572e+09 1.21513e+08 1.07701e+09 1.16362e+09 4.9284e+08 1.55794e+09 1.29989e+08 1.12505e+09 1.49485e+09 5.01063e+08 65
2.46256e+10 1.2248e+09 1.15087e+08 7.90825e+08 1.74671e+09 3.33561e+08 1.29714e+09 1.02219e+08 1.0412e+09 9.99849e+08 5.00587e+08 76
4.02279e+10 1.48321e+09 1.11742e+08 1.29157e+09 9.45324e+08 6.26426e+08 1.50078e+09 1.12547e+08 1.375e+09 9.97441e+08 7.26874e+08 66
6.29685e+10 1.62137e+09 1.41863e+08 1.41663e+09 1.1209e+09 7.53264e+08 1.36121e+09 1.21023e+08 1.12466e+09 9.99364e+08 5.00674e+08 50
1.00151e+11 1.45159e+09 2.6061e+08 1.12466e+09 1.02177e+09 5.84053e+08 1.27113e+09 2.25905e+08 9.57732e+08 7.04433e+08 3.53716e+08 19
1.53289e+11 5.4869e+08 7.82969e+07 5.40609e+08 2.10346e+08 2.07048e+08 1.40914e+09 4.2958e+08 1.08331e+09 7.0836e+08 2.92488e+08 8
2.38276e+11 3.75611e+09 3.75611e+09 3.75611e+09 0 0 7.84001e+08 7.84001e+08 7.84001e+08 0 0 1
