#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
6.9868e+07 0 0 0 0 0 0 0.0115905 0.00604766 0 0.0287824 0 9
1.54722e+08 0 0 0 0 0 0 0.015879 0.00648947 0.0254412 0.00186773 0.0254412 5
2.5449e+08 0 0 0 0 0 0 0.0602671 0.0260598 0.0314328 0.0424667 0.00540951 8
3.97905e+08 0 0 0 0 0 0 0.050635 0.00866797 0.0287824 0.0526587 0.00275908 16
6.27618e+08 0 0 0 0 0 0 0.046879 0.00705486 0.0287824 0.0506778 0.00334116 23
9.85202e+08 0 0 0 0 0 0 0.0572623 0.00693845 0.0287824 0.0672308 0.00414723 44
1.57654e+09 0 0 0 0 0 0 0.0519509 0.00446539 0.0296012 0.0462699 0.00530058 65
2.4732e+09 0 0 0 0 0 0 0.0713832 0.00587256 0.0696917 0.0497538 0.0450566 83
4.00249e+09 0 0 0 0 0 0 0.0765181 0.00601219 0.0691442 0.0730434 0.0451644 120
6.2613e+09 0 0 0 0 0 0 0.0695983 0.00529178 0.0683048 0.0471761 0.044633 111
1.02101e+10 0 0 0 0 0 0 0.0829832 0.00628495 0.0683048 0.0904146 0.0440042 151
1.56586e+10 0 0 0 0 0 0 0.0906392 0.00692139 0.0705944 0.102309 0.0469226 123
2.50036e+10 0 0 0 0 0 0 0.103769 0.00776651 0.0705944 0.145729 0.0469226 153
3.94071e+10 0 0 0 0 0 0 0.115601 0.00780162 0.077607 0.138717 0.0536272 148
6.12645e+10 0 0 0 0 0 0 0.106082 0.0086286 0.0858352 0.108044 0.0612 93
9.86817e+10 0 0 0 0 0 0 0.132371 0.0224414 0.0858352 0.153967 0.0209137 23
1.41449e+11 0 0 0 0 0 0 0.0341802 0.0106285 0.0243006 0.0311193 0.00148062 3
