#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
42.0111 1 0 7.71701e+07 5.23714e+06 0 0 0 0.154648 0.000738607 0.154274 0.0243933 0.0295579 0.175386 0.000765366 0.173215 0.0287946 0.0279224 0.235187 0.000815362 0.233807 0.0365919 0.0318507 1642
62.4886 1 0 5.26413e+07 2.80656e+07 0 0 0 0.168635 0.00600732 0.163143 0.0443908 0.041133 0.195021 0.00608256 0.192449 0.0363304 0.0428376 0.245717 0.00545973 0.246706 0.0401861 0.0441774 47
83.3629 1 0 8.20759e+06 4.74599e+06 0 0 0 0.159736 0.00235405 0.155326 0.0321824 0.0288374 0.212108 0.00239762 0.210886 0.0367834 0.0356756 0.278467 0.00149669 0.285024 0.0148053 0.0305966 213
102.791 1 0 1.365e+07 2.4545e+06 0 0 0 0.157644 0.00101569 0.154073 0.0349637 0.0278574 0.220353 0.00103723 0.220924 0.034606 0.0363998 0.287291 0.000521408 0.289199 0.0148108 0.0175679 1059
128.581 1 0 3.59479e+07 2.33234e+06 0 0 0 0.166611 0.000614944 0.163031 0.0373252 0.0299135 0.233992 0.000599838 0.234627 0.0349176 0.0357664 0.294752 0.000282372 0.297183 0.012574 0.0178495 3147
159.988 1 0 7.8826e+07 2.46216e+06 0 0 0 0.177435 0.00042157 0.174278 0.0390132 0.0320901 0.24531 0.000376397 0.247514 0.0310851 0.033641 0.299207 0.000194435 0.30235 0.0115332 0.0185766 6781
200.165 1 0 1.57674e+08 2.91902e+06 0 4.66944e+08 0 0.190627 0.000363539 0.187736 0.0403535 0.0335082 0.25648 0.000299116 0.259212 0.0280521 0.0333048 0.301934 0.000185018 0.306023 0.0125686 0.0211778 9705
250.066 1 0 2.62367e+08 3.71295e+06 0 6.74785e+08 0 0.201066 0.000376681 0.199519 0.0409479 0.0362042 0.262543 0.000305325 0.266587 0.025585 0.0354748 0.300101 0.000220816 0.30504 0.0153244 0.0259088 9478
313.433 1 0 3.85065e+08 5.226e+06 3.60165e+08 4.50623e+08 3.60165e+08 0.19568 0.000430427 0.19406 0.0378641 0.0341572 0.252803 0.000387554 0.255645 0.0297504 0.0359724 0.288961 0.000323536 0.294067 0.0206503 0.0323948 6593
391.145 1 0 4.80111e+08 7.82529e+06 4.66944e+08 4.7771e+08 4.66944e+08 0.182516 0.000535872 0.180162 0.0343971 0.0281295 0.235173 0.000541479 0.236081 0.0318514 0.0335044 0.273342 0.000508581 0.276073 0.0280344 0.033498 3289
491.125 1 0 4.94187e+08 1.2688e+07 4.66944e+08 4.7771e+08 4.66944e+08 0.168368 0.000780359 0.167159 0.0287575 0.0265367 0.216387 0.000850345 0.215098 0.0319213 0.0300826 0.255894 0.000864257 0.256373 0.0319668 0.0321167 1272
617.046 1 0 5.12748e+08 2.46159e+07 5.36715e+08 4.74045e+08 5.36715e+08 0.156457 0.00133772 0.156858 0.0255889 0.024979 0.197398 0.00152203 0.19746 0.0284983 0.0290901 0.243303 0.00158274 0.244108 0.0311886 0.0303747 338
767.684 1 0 4.55571e+08 5.52581e+07 4.66944e+08 4.1105e+08 4.66944e+08 0.142164 0.00265518 0.137447 0.0237293 0.015716 0.180947 0.00252025 0.178092 0.0236041 0.0165413 0.229687 0.00351306 0.229634 0.0289149 0.0319209 71
973.363 1 0 3.88888e+08 1.33299e+08 4.66944e+08 3.43845e+08 4.66944e+08 0.152656 0.0073438 0.150464 0.0219449 0.00945511 0.183383 0.00913761 0.188877 0.0261164 0.0316719 0.232497 0.00760196 0.231764 0.0239988 0.0262472 9
