#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.32722e+09 0.00151645 4.69876e-05 1.58063e+06 52453.7 0 0 0 0.366451 0.000133432 0.363232 0.114181 0.1162 0.512621 0.000104536 0.526627 0.0649198 0.0904405 0.634148 3.46479e-05 0.641255 0.0141231 0.0260922 685810
1.57978e+10 0.00447491 0.00010861 2.68437e+06 79998.3 0 0 0 0.304076 0.000162911 0.294156 0.10628 0.0924456 0.487805 0.000135598 0.499233 0.0652663 0.0882396 0.63011 4.09699e-05 0.6359 0.0152072 0.0263141 377661
2.48843e+10 0.0100911 0.000175763 7.66957e+06 151998 0 0 0 0.28211 0.000171085 0.267674 0.108131 0.081607 0.486717 0.000138975 0.495907 0.0650463 0.0840879 0.630731 4.08852e-05 0.635826 0.0149533 0.0248155 323355
3.92666e+10 0.023025 0.00029909 2.09355e+07 293945 0 0 0 0.272527 0.000181077 0.259263 0.0987848 0.0751246 0.494703 0.000138412 0.501472 0.0589014 0.0725685 0.631815 4.37603e-05 0.636663 0.01388 0.0231656 251466
6.23334e+10 0.0495923 0.000500074 5.27173e+07 556477 0 0 0 0.275337 0.000193648 0.265433 0.0883496 0.0722086 0.500625 0.000140341 0.505486 0.0533543 0.0634483 0.631184 5.31232e-05 0.636606 0.0135317 0.023475 188477
9.8456e+10 0.0874929 0.000772383 1.05393e+08 953683 0 0 0 0.291316 0.000222581 0.284238 0.0818995 0.0726455 0.506544 0.000155537 0.510838 0.0508109 0.0597844 0.629969 7.09839e-05 0.636791 0.0135826 0.0260155 133828
1.55667e+11 0.145484 0.00120053 2.01696e+08 1.68174e+06 0 4.99873e+08 0 0.313251 0.000271439 0.307475 0.0777711 0.071794 0.513675 0.000189794 0.518655 0.0484538 0.0592424 0.627811 0.000104229 0.636966 0.0139498 0.03162 86257
2.46794e+11 0.226616 0.00180298 3.60687e+08 2.89064e+06 0 8.74274e+08 0 0.336385 0.000331504 0.333287 0.0730448 0.0716353 0.517742 0.000241851 0.523439 0.04728 0.0593232 0.621955 0.00016296 0.634488 0.0160001 0.042976 53915
3.91121e+11 0.330411 0.00253853 5.95589e+08 4.67669e+06 0 1.375e+09 0 0.350571 0.000406856 0.349293 0.0709237 0.0725387 0.507272 0.000320507 0.512893 0.0507661 0.0630341 0.607237 0.000259179 0.622836 0.0243353 0.0598066 34333
6.19505e+11 0.443273 0.00338544 9.05882e+08 7.29281e+06 6.17669e+08 1.34032e+09 6.17669e+08 0.351215 0.000509073 0.350513 0.069522 0.072614 0.482405 0.00043983 0.48583 0.0586394 0.0658172 0.582853 0.000411932 0.598271 0.0405166 0.0760164 21533
9.83648e+11 0.563735 0.00424236 1.28237e+09 1.07258e+07 9.57732e+08 1.58238e+09 9.57732e+08 0.337247 0.00062677 0.335407 0.0699964 0.0693174 0.450221 0.000580483 0.450529 0.0649951 0.064763 0.552236 0.000610425 0.564353 0.0606954 0.0883978 13666
1.5545e+12 0.671153 0.0051274 1.68565e+09 1.51862e+07 1.375e+09 1.81748e+09 1.04116e+09 0.315077 0.000770332 0.312609 0.0659485 0.0664919 0.416626 0.000767358 0.415171 0.0677143 0.066549 0.521434 0.000872072 0.528343 0.0785285 0.0911363 8396
2.46285e+12 0.780502 0.00579755 2.174e+09 2.10106e+07 1.95799e+09 1.87774e+09 1.334e+09 0.289901 0.000923395 0.285676 0.0632918 0.0593266 0.384304 0.000976044 0.379125 0.0714194 0.0604015 0.487841 0.00122433 0.487697 0.0956696 0.0894721 5098
3.91568e+12 0.853777 0.00634907 2.54443e+09 2.88395e+07 2.37244e+09 1.93551e+09 1.49816e+09 0.266448 0.00115412 0.26005 0.0638826 0.0549299 0.355746 0.00127794 0.349948 0.0708534 0.0627028 0.459721 0.00167314 0.457709 0.106246 0.0940644 3098
6.16887e+12 0.899468 0.00693716 2.83967e+09 3.68888e+07 2.70214e+09 1.99112e+09 1.66094e+09 0.247629 0.00140699 0.24271 0.0582975 0.0536916 0.329661 0.00161899 0.323244 0.0679722 0.0585881 0.433361 0.00221926 0.424873 0.110243 0.0919825 1880
9.79671e+12 0.931979 0.00748676 3.17404e+09 4.7867e+07 3.19248e+09 1.80286e+09 1.81748e+09 0.22599 0.00164075 0.220047 0.053815 0.0460888 0.30439 0.00198508 0.297707 0.061276 0.0556651 0.403841 0.00276308 0.394009 0.102776 0.0827698 1132
1.5767e+13 0.946117 0.00899553 3.03688e+09 6.01011e+07 2.94802e+09 1.74524e+09 1.57303e+09 0.215157 0.00237224 0.202981 0.0544672 0.0341 0.291234 0.00284727 0.281596 0.0625621 0.0530682 0.395136 0.00367339 0.38957 0.0952497 0.0845735 631
2.46847e+13 0.96519 0.0103277 3.22715e+09 8.21431e+07 3.19248e+09 1.57684e+09 1.48405e+09 0.201904 0.00258953 0.195439 0.0382179 0.0334216 0.273873 0.00318581 0.266121 0.0502724 0.0397376 0.372529 0.00441114 0.370391 0.0725192 0.0762583 316
3.84577e+13 0.951389 0.0179837 3.0891e+09 1.27289e+08 3.19248e+09 1.50078e+09 1.90091e+09 0.198559 0.00393418 0.195331 0.0393891 0.0386661 0.269749 0.00503782 0.260421 0.0635853 0.0447582 0.367951 0.00637443 0.364642 0.082654 0.0721839 144
6.01255e+13 0.987805 0.0121951 3.11309e+09 1.45083e+08 3.19248e+09 1.34763e+09 1.6507e+09 0.191593 0.00575181 0.180038 0.0450463 0.0289537 0.263741 0.0068897 0.257491 0.0497785 0.0437498 0.360531 0.00805248 0.359215 0.0784154 0.0750591 82
9.45505e+13 1 0 3.05906e+09 3.20479e+08 3.35455e+09 1.41477e+09 1.97955e+09 0.191322 0.0135312 0.183922 0.0142127 0.0276896 0.261349 0.0159184 0.25373 0.0280478 0.0191304 0.366873 0.0182381 0.348239 0.102807 0.0423493 22
1.58301e+14 1 0 3.17773e+09 3.88831e+08 2.94802e+09 1.28192e+09 9.06978e+08 0.164453 0.00562102 0.16486 0.0243023 0.0165632 0.233286 0.00748384 0.23946 0.0194043 0.0338191 0.347476 0.0129123 0.348969 0.0451332 0.0202556 13
2.50147e+14 1 1 1.0412e+09 1.0412e+09 1.0412e+09 0 0 0.209827 0.209827 0.209827 0 0 0.307869 0.307869 0.307869 0 0 0.415367 0.415367 0.415367 0 0 1
3.68824e+14 1 1 2.28973e+09 2.28973e+09 2.28973e+09 0 0 0.182252 0.182252 0.182252 0 0 0.220929 0.220929 0.220929 0 0 0.325986 0.325986 0.325986 0 0 1
