#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.09909e+09 5.64233e+08 5.68366e+06 4.7054e+08 3.26561e+08 1.5256e+08 1.16343e+09 1.02301e+07 1.093e+09 6.27305e+08 4.81181e+08 2780
1.53407e+10 5.00978e+08 8.98125e+06 4.22929e+08 2.67497e+08 1.10357e+08 1.49898e+09 2.49001e+07 1.48721e+09 6.15082e+08 7.14118e+08 691
2.52727e+10 4.80318e+08 1.19726e+07 4.01557e+08 2.23445e+08 8.67178e+07 1.29506e+09 3.61977e+07 1.17237e+09 7.78153e+08 5.60556e+08 372
4.13519e+10 4.91174e+08 9.0255e+06 4.00439e+08 3.03938e+08 8.24583e+07 9.7839e+08 1.94601e+07 8.53413e+08 6.33798e+08 3.22537e+08 592
6.45037e+10 4.93635e+08 6.08378e+06 4.02633e+08 2.84762e+08 8.36737e+07 9.82121e+08 1.36804e+07 8.53413e+08 6.33798e+08 3.22537e+08 1259
1.02315e+11 5.16281e+08 5.2036e+06 4.48964e+08 2.69561e+08 1.30005e+08 1.011e+09 1.08186e+07 8.53413e+08 7.11799e+08 3.22537e+08 2067
1.60802e+11 5.45342e+08 4.75061e+06 4.68813e+08 3.15188e+08 1.49854e+08 1.02736e+09 8.93608e+06 9.3351e+08 6.31703e+08 4.02633e+08 3345
2.54225e+11 5.82074e+08 4.45601e+06 4.79814e+08 3.77714e+08 1.5991e+08 1.06131e+09 7.86629e+06 9.3351e+08 7.09403e+08 4.02633e+08 4665
4.0153e+11 6.04069e+08 4.07673e+06 4.83764e+08 3.96832e+08 1.62949e+08 1.11027e+09 7.17298e+06 1.01337e+09 7.06929e+08 4.82497e+08 6171
6.31432e+11 6.54822e+08 4.24228e+06 5.55505e+08 4.03668e+08 2.32968e+08 1.13971e+09 7.05546e+06 1.01337e+09 7.84001e+08 4.82497e+08 7035
9.94219e+11 7.10348e+08 4.67882e+06 6.11817e+08 4.77103e+08 2.46627e+08 1.18161e+09 7.44133e+06 1.01337e+09 7.84001e+08 4.82497e+08 6892
1.56566e+12 8.07495e+08 6.17186e+06 6.92559e+08 5.60514e+08 3.05652e+08 1.1759e+09 8.33091e+06 1.01337e+09 8.60745e+08 4.82497e+08 5708
2.45856e+12 9.03844e+08 8.61138e+06 7.73094e+08 6.46555e+08 3.75017e+08 1.17309e+09 1.05547e+07 1.01337e+09 8.60745e+08 4.82497e+08 3741
3.86422e+12 1.04881e+09 1.33688e+07 9.06034e+08 7.96424e+08 4.4272e+08 1.12806e+09 1.37085e+07 9.47209e+08 8.50165e+08 4.16333e+08 2104
6.07511e+12 1.23609e+09 2.27995e+07 1.093e+09 9.17108e+08 5.88365e+08 1.06375e+09 1.96677e+07 8.53413e+08 7.96428e+08 3.22537e+08 993
9.68065e+12 1.4083e+09 3.6914e+07 1.25988e+09 9.84844e+08 6.48063e+08 9.82498e+08 2.66846e+07 7.89499e+08 7.75713e+08 3.39754e+08 443
1.51888e+13 1.63181e+09 7.34055e+07 1.48721e+09 1.25255e+09 8.51387e+08 9.0294e+08 4.2025e+07 7.73094e+08 5.50287e+08 3.23348e+08 162
2.33341e+13 1.5597e+09 1.19686e+08 1.56005e+09 9.88898e+08 9.48232e+08 8.41805e+08 6.68901e+07 7.09342e+08 6.21e+08 3.55704e+08 50
3.71166e+13 2.30797e+09 1.87985e+08 2.56573e+09 4.96974e+08 1.52785e+09 8.56554e+08 1.35651e+08 6.92559e+08 3.20815e+08 2.66809e+08 22
6.31485e+13 2.16112e+09 4.42626e+08 2.16359e+09 9.65336e+08 1.47103e+09 5.17499e+08 1.02348e+08 4.79814e+08 5.10626e+07 1.58999e+08 7
8.70751e+13 2.16685e+09 6.23433e+08 2.17764e+09 1.64678e+09 1.72789e+09 7.4072e+08 1.69921e+08 8.01745e+08 4.82115e+08 4.86906e+08 5
1.40656e+14 3.313e+09 8.058e+08 4.1188e+09 0 1.6116e+09 9.29332e+08 4.79586e+08 1.40892e+09 0 9.59173e+08 2
