#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.59798e+07 2.46251e-05 1.42172e-05 0 0 0 0 0 0.123895 5.74367e-05 0.121997 0.0221631 0.01812 0.151979 5.82007e-05 0.152425 0.0211324 0.0217342 0.184183 3.73832e-05 0.187356 0.00867723 0.0155619 121827
1.56284e+08 0.000247879 8.26173e-05 0 0 0 0 0 0.123245 0.00010694 0.121586 0.0223816 0.0186199 0.15276 0.000107272 0.153283 0.0210871 0.0218167 0.184708 6.78796e-05 0.18799 0.00839768 0.015571 36308
2.47359e+08 0.000284068 0.000107354 0 0 0 0 0 0.12367 0.000132275 0.121952 0.0229315 0.0190351 0.153778 0.000130491 0.154417 0.0210457 0.0219286 0.185321 7.96488e-05 0.188428 0.00813515 0.014662 24642
3.92286e+08 0.00074001 0.00021355 0 0 0 0 0 0.125046 0.000163486 0.123684 0.0226703 0.0197398 0.155661 0.000157935 0.156749 0.0201558 0.0221084 0.186367 9.38615e-05 0.189537 0.00738625 0.0141092 16216
6.19961e+08 0.00184091 0.000421965 0 0 0 0 0 0.126354 0.000209549 0.125283 0.0226964 0.0204896 0.157087 0.000194474 0.15795 0.0199036 0.0213324 0.187011 0.000114042 0.190112 0.00713551 0.0135724 10321
9.82459e+08 0.0040095 0.000770138 50564.5 50564.5 0 0 0 0.127902 0.000254948 0.127203 0.0218618 0.0205424 0.158153 0.000231762 0.15929 0.0188828 0.0209166 0.1877 0.00013333 0.190753 0.00660346 0.0133556 6734
1.55499e+09 0.00660533 0.00124431 0 0 0 0 0 0.129419 0.000324619 0.128504 0.022875 0.0203648 0.159688 0.000295264 0.16115 0.0185162 0.0215594 0.188419 0.000166251 0.19131 0.00634809 0.0120109 4239
2.46162e+09 0.0156951 0.00240317 158208 158208 0 0 0 0.130992 0.000403102 0.130301 0.0224741 0.0208834 0.160828 0.000369362 0.161996 0.0186227 0.0211373 0.188739 0.000206954 0.191632 0.00632195 0.0122488 2676
3.90645e+09 0.0211706 0.00359321 212018 212018 0 0 0 0.133562 0.000516198 0.133175 0.0217777 0.0208386 0.16287 0.000451143 0.164191 0.017833 0.0192736 0.189506 0.000241938 0.192068 0.00591844 0.0114048 1606
6.18969e+09 0.0361944 0.00600934 352121 352121 0 0 0 0.135094 0.000692595 0.134417 0.0231528 0.0207198 0.164056 0.0005896 0.165676 0.017197 0.0202642 0.190228 0.000314651 0.192896 0.0055688 0.0110012 967
9.76241e+09 0.0552764 0.0093605 570354 570354 0 0 0 0.138036 0.000892137 0.137906 0.024297 0.0222629 0.16667 0.000745742 0.168461 0.0159849 0.0209556 0.190932 0.000377772 0.193444 0.0057738 0.0109745 597
1.55932e+10 0.0744986 0.0140758 1.9513e+06 1.37779e+06 0 0 0 0.139635 0.00109035 0.138452 0.0219095 0.0193822 0.167962 0.000903367 0.16953 0.0163887 0.0175455 0.191236 0.000504407 0.194234 0.00518608 0.0121523 349
2.4575e+10 0.101796 0.0234693 5.38579e+06 3.80343e+06 0 0 0 0.142826 0.00152813 0.144813 0.0176057 0.0224578 0.169566 0.00123937 0.171919 0.013906 0.0179619 0.191649 0.000740848 0.194797 0.00448324 0.0105531 167
3.96098e+10 0.12 0.0326599 6.81003e+06 4.79104e+06 0 0 0 0.143566 0.00199784 0.144421 0.0217325 0.0209389 0.169583 0.001686 0.1715 0.0136706 0.0184963 0.19216 0.00087895 0.195624 0.00334913 0.0118947 100
6.21555e+10 0.153846 0.0505223 1.11353e+07 1.11353e+07 0 0 0 0.143837 0.00237974 0.142982 0.0165288 0.0127784 0.167195 0.00210203 0.17038 0.0120134 0.019376 0.190736 0.00144904 0.194268 0.00383013 0.0119349 52
9.02256e+10 0.103448 0.0575533 0 0 0 0 0 0.139656 0.00398656 0.135136 0.0242453 0.0157126 0.166347 0.00353843 0.167017 0.0188332 0.0215856 0.190443 0.00191788 0.193864 0.00441246 0.00899196 29
1.57779e+11 0.571429 0.202031 0 0 0 0 0 0.145034 0.00924944 0.148815 0.00808808 0.0312252 0.17477 0.00531853 0.175728 0.0110468 0.00823839 0.192399 0.00352838 0.194383 0.00472547 0.00324993 7
2.14328e+11 0.142857 0.142857 0 0 0 0 0 0.153005 0.00629791 0.150429 0.0148248 0.0112859 0.176196 0.00370849 0.175497 0.00995074 0.00979625 0.193466 0.00175115 0.19316 0.00466508 0.00270692 7
3.82641e+11 0 0 0 0 0 0 0 0.144188 0.0154597 0.159648 0 0.0309193 0.172862 0.013525 0.186387 0 0.0270501 0.197026 0.00297548 0.200001 0 0.00595096 2
