#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
43.1557 0.91961 0.00949501 3.12254e+08 2.07559e+07 0 6.92559e+08 0 0.211829 0.00248482 0.193819 0.0853441 0.0426451 0.260481 0.00302395 0.245532 0.11556 0.0742025 0.348284 0.00324841 0.374261 0.0665047 0.145601 821
64.6396 1 0 4.36804e+07 5.09854e+06 0 0 0 0.219529 0.00187525 0.206992 0.0798596 0.050038 0.306912 0.00197926 0.309173 0.0690379 0.0782251 0.415476 0.00120105 0.424898 0.0256125 0.0439667 1208
81.8831 0.999324 0.000390189 9.59584e+07 3.63199e+06 0 0 0 0.199025 0.000916786 0.185942 0.0730778 0.0437997 0.311506 0.000983934 0.315146 0.0637187 0.0734483 0.425911 0.000496386 0.431815 0.0236447 0.035316 4438
101.372 0.999486 0.00020969 1.86977e+08 3.14313e+06 0 5.30876e+08 0 0.210128 0.000575008 0.200319 0.0725515 0.050607 0.331986 0.000534942 0.336275 0.0529952 0.0621031 0.433887 0.000279043 0.439756 0.0213609 0.0338683 11679
126.854 0.999179 0.000205102 3.18909e+08 3.18513e+06 0 7.73094e+08 0 0.238352 0.000460768 0.230809 0.0736109 0.0567768 0.359741 0.000376532 0.365235 0.0473145 0.0577072 0.443225 0.000222236 0.4501 0.0212525 0.0357142 19495
158.749 0.999223 0.0001783 5.40968e+08 3.70449e+06 4.49746e+08 6.43252e+08 4.49746e+08 0.271555 0.000413817 0.269309 0.070369 0.0649297 0.382239 0.000308921 0.39048 0.0379433 0.0556934 0.444043 0.000217087 0.452286 0.0222957 0.039812 24438
198.94 0.999134 0.00019357 8.63809e+08 4.71149e+06 7.73094e+08 7.92119e+08 7.73094e+08 0.281677 0.000387133 0.281993 0.0604955 0.0618027 0.372272 0.000301855 0.37707 0.040178 0.0489796 0.426167 0.000263405 0.433398 0.0313882 0.0471418 23094
249.325 0.999358 0.000193638 1.29914e+09 6.58309e+06 1.17237e+09 1.08023e+09 7.22627e+08 0.263925 0.00040644 0.263186 0.0555491 0.0542768 0.341897 0.000377885 0.343475 0.047647 0.0510676 0.398242 0.000389014 0.402082 0.0494461 0.0570332 17123
312.54 0.999514 0.00021722 1.83988e+09 9.73399e+06 1.79737e+09 1.11207e+09 1.02428e+09 0.240541 0.000483545 0.238382 0.051709 0.048046 0.313549 0.000558033 0.310226 0.0570095 0.051821 0.37728 0.000641719 0.377319 0.0729175 0.0699682 10292
392.661 0.999423 0.000333279 2.4381e+09 1.43723e+07 2.54895e+09 9.79211e+08 1.33229e+09 0.219906 0.000644586 0.215858 0.0517932 0.0423512 0.295856 0.000949536 0.285069 0.0759761 0.0544534 0.372047 0.00109152 0.373996 0.0896978 0.0917518 5196
492.84 0.99812 0.000939187 2.98081e+09 2.07315e+07 3.18951e+09 7.26607e+08 1.23898e+09 0.205382 0.000924069 0.201253 0.0437962 0.0368976 0.296341 0.00173961 0.278232 0.117266 0.0597301 0.386794 0.00183914 0.405875 0.0699942 0.12086 2128
617.705 1 0 3.35734e+09 3.24953e+07 3.59426e+09 6.28269e+08 1.11871e+09 0.194396 0.00138686 0.190739 0.0390508 0.0325278 0.305137 0.00311978 0.285771 0.124768 0.0687981 0.411362 0.00271372 0.429896 0.0540349 0.0994305 782
779.445 0.995816 0.0041841 3.6262e+09 5.43869e+07 3.78915e+09 5.51314e+08 8.79709e+08 0.18851 0.00257337 0.18532 0.0361736 0.0347384 0.330674 0.00581241 0.342289 0.0920863 0.11981 0.427803 0.00453897 0.452096 0.0354384 0.09215 239
958.953 1 0 3.95338e+09 1.26283e+08 4.22253e+09 2.90238e+08 6.28269e+08 0.189961 0.00869658 0.174078 0.043239 0.0185067 0.376466 0.0127561 0.399642 0.0561205 0.0889308 0.454948 0.00561989 0.463684 0.0246643 0.0446841 40
1159.53 1 0 4.05562e+09 1.80212e+08 3.97868e+09 4.20356e+08 1.89526e+08 0.168239 0.0109039 0.161438 0.0281453 0.00774354 0.271519 0.0287877 0.261122 0.064638 0.0334459 0.434165 0.0317714 0.407758 0.089663 0.0104422 3
1455.08 1 0 4.07061e+09 9.19363e+07 4.16255e+09 0 1.83873e+08 0.259179 0.0901482 0.349327 0 0.180296 0.439949 0.00501454 0.444964 0 0.0100291 0.480541 0.0104277 0.490969 0 0.0208555 2
