#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72731e+07 0.00176369 0.00178062 5.27976e-05 0 0 0 0.000883705 1.02046e-05 0 0 0 649775
1.57219e+08 0.00409925 0.00412838 0.000131729 0 0 0 0.00174047 2.40837e-05 0 0 0 240288
2.49022e+08 0.00658272 0.00664521 0.000187159 0 0 0 0.00267982 3.4679e-05 0 0 0 192018
3.94093e+08 0.0108106 0.0109689 0.000271374 0 0 0 0.0040672 4.96645e-05 0 0 0 151611
6.24786e+08 0.015748 0.0159428 0.000368957 0 0 0 0.00587167 6.92709e-05 0 0 0 118110
9.90164e+08 0.0236034 0.024126 0.000517407 0 0 0 0.00831809 9.65108e-05 0 0 0 91851
1.5699e+09 0.0332989 0.0339127 0.000688603 0 0 0 0.0117003 0.000135561 0 0.0151017 0 71684
2.48928e+09 0.046589 0.0476572 0.000919798 0 0 0 0.0162392 0.0001886 0 0.0290668 0 56172
3.95099e+09 0.0670217 0.069241 0.00123644 0 0 0 0.0221923 0.000251397 0 0.0444526 0 45060
6.2713e+09 0.0931279 0.0971957 0.00160855 0 0 0 0.0302767 0.000340156 0 0.06228 0 37121
9.95548e+09 0.126391 0.132126 0.00197849 0 0 0 0.0414299 0.000439634 0 0.0912457 0 32257
1.57629e+10 0.167041 0.17783 0.00244798 0 1 0 0.054493 0.000557151 0.00792209 0.115896 0.00792209 28083
2.49142e+10 0.212602 0.229042 0.00296353 0 1 0 0.0704605 0.00069056 0.0154646 0.14515 0.0154646 23965
3.92708e+10 0.245996 0.265099 0.00353185 0 1 0 0.0826148 0.000836873 0.0304192 0.153902 0.0304192 18793
6.17613e+10 0.274416 0.303915 0.00466089 0 1 0 0.0951111 0.0011177 0.0440257 0.164022 0.0440257 12543
9.65986e+10 0.276923 0.305101 0.00660097 0 1 0 0.106025 0.00174388 0.0527063 0.173331 0.0527063 6175
1.51127e+11 0.291139 0.308666 0.0110007 0 1 0 0.12347 0.00332117 0.0700247 0.196854 0.0700247 2054
2.35091e+11 0.26764 0.291971 0.0249578 0 1 0 0.129 0.00819489 0.0599917 0.206566 0.0599917 411
3.67569e+11 0.333333 0.357143 0.0822268 0 1 0 0.155556 0.0305128 0.0764688 0.288073 0.0764688 42
5.75947e+11 0 0 0 0 0 0 0.239593 0.239593 0 0.71878 0 3
