#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.5979e+07 8.2089e-06 8.2089e-06 0 0 0 0 0 0.123895 5.74378e-05 0.121997 0.0221631 0.0181199 0.151979 5.82028e-05 0.152425 0.0211324 0.0217342 0.184183 3.73833e-05 0.187359 0.00867447 0.0155635 121819
1.56283e+08 2.75505e-05 2.75505e-05 0 0 0 0 0 0.123248 0.000106947 0.121587 0.0223809 0.0186188 0.152764 0.000107261 0.153285 0.0210853 0.0218068 0.184715 6.78347e-05 0.187995 0.00839433 0.0155654 36297
2.47353e+08 4.05943e-05 4.05943e-05 0 0 0 0 0 0.123671 0.000132306 0.121952 0.0229388 0.0190351 0.153782 0.000130503 0.154418 0.0210483 0.021923 0.185326 7.96318e-05 0.188432 0.00813207 0.0146521 24634
3.9226e+08 6.17093e-05 6.17093e-05 0 0 0 0 0 0.125038 0.000163528 0.123682 0.0226449 0.0197429 0.155655 0.000158013 0.15674 0.0201646 0.0221157 0.186369 9.39143e-05 0.189545 0.00737891 0.0141132 16205
6.19955e+08 0.000194099 0.000137242 0 0 0 0 0 0.12635 0.000209795 0.125268 0.022724 0.0204774 0.15709 0.000194745 0.157961 0.0199034 0.0213655 0.187027 0.000114125 0.190136 0.00711508 0.0135659 10304
9.82587e+08 0.000298196 0.000210841 0 0 0 0 0 0.12794 0.000255581 0.127243 0.0218629 0.0205794 0.158201 0.000232219 0.159308 0.0189335 0.0208948 0.187757 0.000133123 0.190795 0.00656652 0.013202 6707
1.55416e+09 0 0 0 0 0 0 0 0.129454 0.000326023 0.128553 0.0228521 0.0204071 0.159732 0.000296467 0.161245 0.018511 0.0216385 0.188502 0.00016598 0.191404 0.00628084 0.0119897 4210
2.45972e+09 0.00189466 0.000846674 0 0 0 0 0 0.131038 0.000405284 0.130336 0.0224139 0.020837 0.160914 0.000372013 0.162038 0.0186808 0.0210703 0.188908 0.000206123 0.191716 0.00625816 0.011868 2639
3.90476e+09 0.000636132 0.000636132 0 0 0 0 0 0.133602 0.000523973 0.13314 0.0221166 0.0208314 0.16291 0.000458864 0.164449 0.0177661 0.0195741 0.18972 0.00024209 0.192258 0.00577217 0.0109629 1572
6.18723e+09 0.00214133 0.00151334 0 0 0 0 0 0.135459 0.000704128 0.134546 0.0233998 0.0206007 0.164451 0.000599738 0.16649 0.0167235 0.0207051 0.190652 0.000310878 0.193289 0.00526457 0.010545 934
9.75664e+09 0.00529101 0.00304936 0 0 0 0 0 0.13823 0.000917196 0.138463 0.0239886 0.023153 0.166982 0.000769558 0.168666 0.016261 0.0209861 0.191468 0.000375453 0.193966 0.00537983 0.0097636 567
1.56377e+10 0 0 0 0 0 0 0 0.140139 0.00114908 0.138798 0.0221616 0.0197273 0.168547 0.000945147 0.169898 0.0161455 0.0173032 0.191994 0.000501895 0.194656 0.00480469 0.0101929 323
2.46755e+10 0.00666667 0.00666667 2.82242e+06 2.82242e+06 0 0 0 0.14398 0.00161492 0.147165 0.0160554 0.0248107 0.170915 0.00126268 0.173743 0.0132819 0.0185476 0.19328 0.000615813 0.195567 0.00377308 0.00743164 150
3.95035e+10 0 0 0 0 0 0 0 0.143495 0.00210235 0.14336 0.0226166 0.0197774 0.169793 0.00186472 0.17208 0.0144594 0.019076 0.193706 0.000760393 0.19616 0.00315438 0.00932324 88
6.20411e+10 0 0 0 0 0 0 0 0.144464 0.0026625 0.143016 0.0210017 0.0153338 0.168626 0.00219677 0.170714 0.0143291 0.0180799 0.193679 0.000901157 0.194774 0.00360017 0.00325939 44
9.0566e+10 0 0 0 0 0 0 0 0.13994 0.00441678 0.135136 0.0242453 0.0157126 0.167066 0.00379908 0.16791 0.0179401 0.0217357 0.192219 0.00157874 0.194805 0.0034721 0.00828978 26
1.58725e+11 0 0 0 0 0 0 0 0.153516 0.0198367 0.156903 0.029152 0.0393133 0.183338 0.007842 0.186775 0.00809801 0.0184074 0.19836 0.00174712 0.199109 0.00183173 0.00407967 3
2.15575e+11 0 0 0 0 0 0 0 0.15143 0.00721492 0.150429 0.0268822 0.0222026 0.176312 0.00438578 0.180216 0.00890869 0.0180606 0.193773 0.00203993 0.197367 0.000759348 0.0116658 6
3.82641e+11 0 0 0 0 0 0 0 0.144188 0.0154597 0.159648 0 0.0309193 0.172862 0.013525 0.186387 0 0.0270501 0.197026 0.00297548 0.200001 0 0.00595096 2
