#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.7186 1.10411e-05 1.10411e-05 3.18726e-06 0 0 0 4.55964e-05 2.1906e-06 0 0 0 1086853
62.7167 0 0 0 0 0 0 7.59981e-06 8.77428e-07 0 0 0 603785
79.6205 0 0 0 0 0 0 3.87401e-05 2.28951e-06 0 0 0 437537
98.3316 1.9866e-05 1.9866e-05 8.88429e-06 0 0 0 0.000353685 9.5145e-06 0 0 0 251686
123.77 0.000525923 0.000525923 7.08972e-05 0 0 0 0.00275977 4.69294e-05 0 0 0 104578
155.58 0.00450472 0.00450472 0.000330451 0 0 0 0.0147165 0.000193583 0 0.0252446 0 41068
196.016 0.0173469 0.0173469 0.00103698 0 0 0 0.0490497 0.000605556 0 0.116639 0 15853
246.116 0.0404893 0.0404893 0.00258743 0 0 0 0.11162 0.0014874 0.0827792 0.150793 0.0827792 5804
309.269 0.0454783 0.0454783 0.00476487 0 0 0 0.191327 0.00329574 0.175734 0.176166 0.145245 1913
387.076 0.0284192 0.0284192 0.00700934 0 0 0 0.260678 0.0062799 0.257862 0.153243 0.149648 563
486.724 0 0 0 0 0 0 0.287512 0.0127086 0.267401 0.200824 0.135745 141
619.452 0 0 0 0 0 0 0.332887 0.0266746 0.294423 0.181609 0.0466309 19
804.549 0 0 0 0 0 0 0.418391 0.0881375 0.504469 0.0626981 0.337849 4
