#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
1.15431e+08 5.51829e+08 2.29292e+08 7.81121e+08 0 4.58584e+08 8.11937e+08 2.81061e+08 1.093e+09 0 5.62121e+08 2
1.63609e+08 6.40787e+08 1.20681e+08 5.60556e+08 3.17486e+08 7.67917e+07 5.30813e+08 4.6786e+07 5.30876e+08 8.09404e+07 8.1131e+07 3
2.57182e+08 6.32641e+08 7.23193e+07 6.99035e+08 7.40582e+07 2.16538e+08 7.73733e+08 1.13943e+08 6.92559e+08 3.20815e+08 1.61682e+08 7
4.00807e+08 7.04333e+08 1.54508e+08 6.11817e+08 2.68779e+08 2.29826e+08 1.0401e+09 9.19099e+07 9.3351e+08 4.81261e+08 1.60416e+08 14
6.43262e+08 6.03464e+08 8.60568e+07 6.22628e+08 1.79116e+08 3.01813e+08 8.45795e+08 1.30953e+08 8.53413e+08 3.98077e+08 4.03668e+08 9
1.00059e+09 5.43491e+08 4.5344e+07 4.79814e+08 2.9328e+08 1.61833e+08 8.10862e+08 8.85016e+07 6.11817e+08 7.97101e+08 1.62071e+08 23
1.59824e+09 4.5445e+08 5.12868e+07 4.49746e+08 8.25587e+07 1.26397e+08 7.90208e+08 1.31628e+08 5.30876e+08 1.03434e+09 8.1131e+07 15
2.59072e+09 7.43827e+08 7.24843e+07 6.92559e+08 5.00609e+08 3.01136e+08 8.42423e+08 7.91899e+07 6.92559e+08 7.94653e+08 2.42813e+08 30
4.01477e+09 9.35853e+08 9.9222e+07 8.53413e+08 5.55505e+08 3.75017e+08 9.69205e+08 1.09642e+08 7.73094e+08 8.69819e+08 2.42217e+08 26
6.32412e+09 7.43737e+08 4.82206e+07 7.73094e+08 2.54651e+08 3.75017e+08 9.86741e+08 8.40549e+07 7.73094e+08 1.02428e+09 2.42217e+08 40
9.77665e+09 8.90719e+08 8.89191e+07 6.41496e+08 6.88846e+08 1.91751e+08 9.26813e+08 6.21267e+07 8.53413e+08 4.76928e+08 3.22537e+08 54
1.58742e+10 8.8372e+08 6.93698e+07 6.92559e+08 7.9252e+08 2.9212e+08 1.1425e+09 8.24698e+07 9.88339e+08 8.85779e+08 4.57463e+08 56
2.52952e+10 9.81866e+08 6.62433e+07 8.80596e+08 6.06616e+08 4.30851e+08 1.01464e+09 7.32478e+07 9.83734e+08 5.03478e+08 5.11519e+08 57
3.89624e+10 1.03666e+09 5.86989e+07 8.69819e+08 7.52318e+08 3.87322e+08 1.07088e+09 6.16688e+07 9.3351e+08 7.09403e+08 3.69881e+08 85
6.33213e+10 1.06009e+09 9.52434e+07 8.20351e+08 9.75968e+08 4.21072e+08 1.10929e+09 9.79782e+07 9.3351e+08 7.54904e+08 4.02633e+08 51
9.55028e+10 9.03925e+08 1.25075e+08 6.11817e+08 1.2587e+09 2.46627e+08 1.15587e+09 1.33861e+08 8.87711e+08 1.26705e+09 3.34009e+08 25
1.46687e+11 9.79728e+08 1.66329e+08 9.10338e+08 6.54874e+08 2.1778e+08 1.06795e+09 1.77975e+08 1.20137e+09 3.63844e+08 7.21554e+08 8
2.22589e+11 1.21446e+09 7.36065e+08 1.95053e+09 0 1.47213e+09 5.74882e+08 1.98212e+08 7.73094e+08 0 3.96424e+08 2
