#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.87534e+07 0.00347365 0.00351235 0.000131558 0 0 0 0.00172315 2.58106e-05 0 0 0 206699
1.57136e+08 0.00738901 0.00744958 0.000301718 0 0 0 0.00296732 5.31747e-05 0 0 0 82555
2.48747e+08 0.011533 0.0116261 0.000425744 0 0 0 0.00459429 7.88967e-05 0 0 0 64424
3.94159e+08 0.0188844 0.0192415 0.000623308 0 0 0 0.00704556 0.000115067 0 0 0 50412
6.24633e+08 0.0265942 0.0270122 0.000841702 0 0 0 0.0100439 0.000162883 0 0.014729 0 38279
9.88178e+08 0.0375017 0.0382316 0.00115272 0 0 0 0.0135604 0.000221945 0 0.0164136 0 28772
1.56704e+09 0.0527114 0.0544118 0.00158773 0 0 0 0.0187018 0.00031786 0 0.031663 0 21760
2.48311e+09 0.0712879 0.07295 0.00209002 0 0 0 0.0249582 0.000436952 0 0.0496463 0 16244
3.95259e+09 0.100323 0.103554 0.00279745 0 0 0 0.0335764 0.000594003 0 0.0740706 0 12689
6.25095e+09 0.12867 0.1354 0.0036482 0 0 0 0.0434079 0.000778823 0 0.100446 0 9808
9.93661e+09 0.171901 0.18199 0.00462457 0 1 0 0.0567154 0.00101952 0.0144474 0.117023 0.0144474 7929
1.56774e+10 0.205666 0.218377 0.00548913 0 1 0 0.0681981 0.00124448 0.0159237 0.139828 0.0159237 6530
2.48816e+10 0.244763 0.265322 0.00677233 0 1 0 0.0845289 0.00159261 0.0317703 0.155684 0.0317703 5156
3.90883e+10 0.277309 0.302098 0.00844999 0 1 0 0.0945683 0.00196323 0.0454759 0.163078 0.0454759 3671
6.14582e+10 0.272476 0.304749 0.0113667 0 1 0 0.106876 0.00276371 0.058638 0.175224 0.058638 2169
9.6252e+10 0.298343 0.330387 0.0178343 0 1 0 0.114792 0.00455022 0.0674373 0.174058 0.0674373 905
1.49887e+11 0.256757 0.261261 0.0302338 0 1 0 0.126317 0.0103418 0.0588096 0.213964 0.0588096 222
2.22509e+11 0.52381 0.52381 0.111677 1 0 1 0.124508 0.0271172 0.100588 0.13601 0.100588 21
3.51645e+11 0 0 0 0 0 0 0.00632458 0.00632458 0.0126492 0 0.0126492 2
