#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#obs_sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.38558e+07 6.17835e+08 4.52291e+06 5.00468e+08 4.1667e+08 1.66808e+08 1.32826e+09 1.03989e+07 1.12466e+09 9.99364e+08 5.00674e+08 5757
1.5923e+08 6.50111e+08 5.54177e+06 5.00742e+08 4.86396e+08 1.67002e+08 1.34702e+09 1.22505e+07 1.12466e+09 9.99364e+08 5.00674e+08 4301
2.52353e+08 6.61054e+08 5.53522e+06 5.00725e+08 4.98639e+08 1.6706e+08 1.4013e+09 1.19764e+07 1.20812e+09 1.08161e+09 5.84132e+08 4984
3.97913e+08 6.88033e+08 5.3791e+06 5.8017e+08 4.20969e+08 2.46426e+08 1.44548e+09 1.15816e+07 1.20812e+09 1.16432e+09 5.84132e+08 5641
6.32346e+08 7.06434e+08 5.44107e+06 5.82246e+08 5.00014e+08 2.48502e+08 1.46421e+09 1.13766e+07 1.20812e+09 1.16432e+09 5.84132e+08 6066
1.0032e+09 7.3779e+08 5.80916e+06 5.84049e+08 5.5216e+08 2.50248e+08 1.49833e+09 1.14711e+07 1.29157e+09 1.16347e+09 6.67579e+08 6358
1.59012e+09 7.66455e+08 5.99008e+06 5.84172e+08 5.82599e+08 2.50372e+08 1.54046e+09 1.12903e+07 1.29157e+09 1.1975e+09 6.67579e+08 6813
2.51725e+09 7.81199e+08 6.0052e+06 6.23988e+08 5.91845e+08 2.90153e+08 1.58292e+09 1.14962e+07 1.32584e+09 1.29405e+09 7.01856e+08 7176
3.98866e+09 8.27958e+08 6.38661e+06 6.6266e+08 6.48605e+08 3.28814e+08 1.59355e+09 1.10644e+07 1.375e+09 1.2449e+09 7.51009e+08 7616
6.30556e+09 8.77753e+08 6.59597e+06 6.67579e+08 7.3116e+08 2.74739e+08 1.62249e+09 1.09461e+07 1.375e+09 1.32714e+09 7.08577e+08 8262
1.00114e+10 8.94397e+08 6.48364e+06 7.07395e+08 7.07311e+08 3.03727e+08 1.67e+09 1.07126e+07 1.4584e+09 1.32584e+09 7.90896e+08 8834
1.58599e+10 9.42186e+08 6.63983e+06 7.49867e+08 7.47441e+08 3.38698e+08 1.66469e+09 1.04787e+07 1.4584e+09 1.32584e+09 7.90824e+08 9292
2.5002e+10 9.8499e+08 7.2313e+06 7.51009e+08 8.28789e+08 3.37505e+08 1.70663e+09 1.12616e+07 1.4584e+09 1.40781e+09 8.34415e+08 8869
3.94297e+10 1.03484e+09 8.25533e+06 8.23996e+08 8.41046e+08 4.08395e+08 1.68186e+09 1.22506e+07 1.375e+09 1.49121e+09 7.51009e+08 7599
6.19083e+10 1.07518e+09 1.03423e+07 8.34388e+08 9.14062e+08 4.1727e+08 1.64023e+09 1.51818e+07 1.29157e+09 1.49268e+09 6.67579e+08 5057
9.6154e+10 1.1151e+09 1.54811e+07 8.91995e+08 9.40472e+08 4.74728e+08 1.57475e+09 2.11089e+07 1.29157e+09 1.41057e+09 6.67579e+08 2440
1.50028e+11 1.16048e+09 2.98367e+07 8.95929e+08 9.97582e+08 4.7872e+08 1.48063e+09 3.71183e+07 1.16716e+09 1.28788e+09 5.83114e+08 748
2.31863e+11 1.27829e+09 7.71539e+07 1.00114e+09 1.15912e+09 5.43877e+08 1.27247e+09 6.79465e+07 1.0412e+09 9.16791e+08 4.57435e+08 148
3.73239e+11 1.20318e+09 1.77668e+08 1.16786e+09 6.63964e+08 6.6756e+08 1.03843e+09 1.48343e+08 6.23988e+08 1.25088e+09 8.33789e+07 18
5.96638e+11 1.26826e+09 7.2765e+08 1.99591e+09 0 1.4553e+09 1.02068e+09 3.96695e+08 1.41738e+09 0 7.9339e+08 2
