#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.87494e+07 0.00341323 0.00345197 0.000130499 0 0 0 0.00165746 2.49519e-05 0 0 0 206549
1.57129e+08 0.00722915 0.0072898 0.000298746 0 0 0 0.00284946 5.17346e-05 0 0 0 82444
2.48748e+08 0.0111538 0.0112471 0.000419406 0 0 0 0.00438697 7.63871e-05 0 0 0 64283
3.94146e+08 0.0182263 0.0185845 0.000614147 0 0 0 0.0066636 0.000110477 0 0 0 50257
6.24655e+08 0.0258032 0.0262232 0.000832083 0 0 0 0.00945819 0.00015681 0 0.0143164 0 38096
9.88113e+08 0.0356768 0.0363064 0.001126 0 0 0 0.012713 0.000213471 0 0.0155374 0 28590
1.56682e+09 0.0502177 0.0518855 0.00155999 0 0 0 0.0173228 0.000302876 0 0.0303898 0 21586
2.48233e+09 0.0661723 0.0676055 0.00202645 0 0 0 0.0228221 0.000414038 0 0.0451556 0 16049
3.95243e+09 0.0944014 0.0971168 0.00272716 0 0 0 0.0304709 0.000555176 0 0.0682097 0 12521
6.24962e+09 0.119319 0.12513 0.00354781 0 0 0 0.0388733 0.000727952 0 0.0892106 0 9638
9.93624e+09 0.159499 0.167248 0.00447864 0 1 0 0.0497029 0.00093319 0.0125632 0.103718 0.0125632 7743
1.56707e+10 0.189006 0.198614 0.00530099 0 1 0 0.0595043 0.00114554 0.0147557 0.122538 0.0147557 6349
2.48709e+10 0.214012 0.231173 0.00654385 0 1 0 0.068353 0.00137595 0.0273293 0.128196 0.0273293 4953
3.91151e+10 0.228005 0.242381 0.00781554 0 1 0 0.0725714 0.0016703 0.0296886 0.133367 0.0296886 3478
6.13607e+10 0.218949 0.237604 0.0103817 0 1 0 0.0806563 0.00234228 0.03944 0.142428 0.03944 2037
9.61439e+10 0.227437 0.243081 0.0161051 0 1 0 0.0794918 0.00356261 0.0412047 0.133703 0.0412047 831
1.49264e+11 0.168317 0.168317 0.0263903 0 1 0 0.0816415 0.00786297 0.0306057 0.142464 0.0306057 202
2.22501e+11 0.368421 0.368421 0.113697 0 1 0 0.0734425 0.0168585 0.0593898 0.084227 0.0593898 19
3.51645e+11 0 0 0 0 0 0 0 0 0 0 0 2
