#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.6484e+07 2.49709e-05 2.49709e-05 6.24266e-06 0 0 0 0.000141611 4.06521e-06 0 0 0 640745
1.56895e+08 6.94444e-05 6.94444e-05 1.79299e-05 0 0 0 0.000353376 1.12909e-05 0 0 0 216000
2.48587e+08 0.000193251 0.000193251 3.4159e-05 0 0 0 0.000692502 1.90759e-05 0 0 0 165588
3.94133e+08 0.000317811 0.000317811 5.02425e-05 0 0 0 0.00118777 2.85045e-05 0 0 0 125861
6.24643e+08 0.000569052 0.000569052 7.67095e-05 0 0 0 0.00205678 4.47935e-05 0 0 0 96652
9.88386e+08 0.00133486 0.00133486 0.000134752 0 0 0 0.00334592 6.87858e-05 0 0 0 73416
1.5684e+09 0.00208387 0.00208387 0.00019497 0 0 0 0.00538151 0.000104187 0 0 0 54706
2.4858e+09 0.00376579 0.00376579 0.000301909 0 0 0 0.00809824 0.000151415 0 0 0 41160
3.9363e+09 0.0060441 0.0060441 0.00044667 0 0 0 0.0123534 0.000230274 0 0.0125876 0 30112
6.2397e+09 0.00973247 0.00973247 0.000654466 0 0 0 0.0173098 0.000321718 0 0.0254722 0 22502
9.88975e+09 0.0142499 0.0142499 0.000915188 0 0 0 0.0253401 0.000476628 0 0.0491683 0 16772
1.57054e+10 0.0256267 0.0257067 0.00142083 0 0 0 0.0364513 0.000676947 0 0.0767204 0 12487
2.48406e+10 0.0376026 0.0377065 0.00194706 0 0 0 0.0463022 0.000881745 0 0.105464 0 9627
3.92802e+10 0.0467667 0.0470554 0.00256061 0 0 0 0.0516423 0.00109302 0 0.122475 0 6928
6.18686e+10 0.0540201 0.0540201 0.00327139 0 0 0 0.056501 0.00132761 0 0.130216 0 4776
9.73654e+10 0.0651591 0.0651591 0.00483284 0 0 0 0.0572425 0.00180835 0 0.135987 0 2609
1.52749e+11 0.0654378 0.0654378 0.0075111 0 0 0 0.0527288 0.00260408 0 0.130378 0 1085
2.40412e+11 0.0457143 0.0457143 0.0111803 0 0 0 0.0385406 0.0036351 0 0.0925584 0 350
3.81324e+11 0.0285714 0.0285714 0.0200561 0 0 0 0.03087 0.00674783 0 0.0660541 0 70
5.84863e+11 0 0 0 0 0 0 0.0198627 0.0091436 0 0.0684071 0 12
