#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.136 0.000184012 5.50282e-06 313929 6773.62 0 0 0 0.30529 3.25658e-05 0.305385 0.0890021 0.0906168 0.392235 2.6876e-05 0.403713 0.0536417 0.0760473 0.474891 9.27887e-06 0.480878 0.0123914 0.0232931 6075694
61.9832 0.000338484 1.33984e-05 86917.8 5827.99 0 0 0 0.241485 4.89073e-05 0.231815 0.0795232 0.0582522 0.365956 4.59046e-05 0.373978 0.0533318 0.0713321 0.473426 1.36985e-05 0.477794 0.0120249 0.0206473 1884876
78.3113 0.00200433 4.9086e-05 520597 20421.2 0 0 0 0.224613 6.65882e-05 0.215669 0.0699556 0.0505631 0.378537 5.93291e-05 0.384416 0.0466901 0.058873 0.477546 1.60504e-05 0.480649 0.0100632 0.0162322 830201
98.6256 0.0110238 0.000166506 4.66651e+06 91435.2 0 0 0 0.242118 9.93206e-05 0.235086 0.0701135 0.0551261 0.396854 7.0498e-05 0.400233 0.0405155 0.0465884 0.480297 2.07928e-05 0.4831 0.00874126 0.0142066 393240
124.243 0.0460614 0.00047666 2.78761e+07 331360 0 0 0 0.276746 0.000146469 0.27266 0.0699924 0.0616281 0.415923 8.931e-05 0.419726 0.0357087 0.0426977 0.483659 3.06519e-05 0.487229 0.00689873 0.0132543 193394
156.424 0.137592 0.00110972 1.16469e+08 997858 0 0 0 0.313417 0.000196906 0.31314 0.063405 0.0624735 0.428854 0.00011374 0.433428 0.0295863 0.0380063 0.482273 5.80121e-05 0.488167 0.00671679 0.0178332 96357
196.897 0.302839 0.00209493 3.28089e+08 2.34675e+06 0 8.53413e+08 0 0.310934 0.000254674 0.311814 0.0554685 0.0578467 0.407627 0.000183835 0.410877 0.0373006 0.0431116 0.466188 0.000133856 0.475897 0.0152348 0.0377483 48108
247.717 0.528483 0.00326581 6.60331e+08 4.59342e+06 5.30876e+08 8.78042e+08 5.30876e+08 0.276484 0.00034288 0.275362 0.054354 0.052461 0.364923 0.000305912 0.365747 0.0467526 0.0472665 0.434745 0.000285837 0.442432 0.0371052 0.0537812 23365
311.524 0.731943 0.00424637 9.69257e+08 7.71113e+06 8.53413e+08 9.43961e+08 8.53413e+08 0.241649 0.000456006 0.238537 0.0507909 0.0447309 0.32216 0.000472491 0.321343 0.0499249 0.0484613 0.39877 0.000521556 0.400713 0.0588277 0.0602282 10882
392.074 0.863036 0.00486561 1.09669e+09 1.15063e+07 1.01337e+09 9.37152e+08 1.01337e+09 0.213251 0.000587685 0.20891 0.0473473 0.0370192 0.286569 0.000671421 0.285269 0.0486208 0.0476095 0.367933 0.000798804 0.367646 0.0591162 0.0588894 4994
492.881 0.935371 0.00550472 1.10974e+09 1.69138e+07 1.01337e+09 9.37152e+08 5.63628e+08 0.193347 0.000761555 0.19052 0.035137 0.0310069 0.26199 0.000941241 0.258726 0.0435516 0.0381811 0.348325 0.00118218 0.3474 0.0542237 0.0511929 1996
617.368 0.96164 0.0069899 1.02125e+09 2.5479e+07 9.3351e+08 8.63865e+08 9.3351e+08 0.178552 0.00109482 0.175244 0.0336589 0.0253865 0.243584 0.0014261 0.24143 0.0408233 0.0373511 0.339527 0.00175012 0.340218 0.0463591 0.0518516 756
781.606 0.958848 0.0127692 9.79722e+08 4.90568e+07 8.53413e+08 1.0207e+09 8.53413e+08 0.168819 0.00173943 0.167155 0.0265836 0.0254491 0.232089 0.0022005 0.230767 0.0338057 0.0361047 0.330427 0.00275415 0.331546 0.0437853 0.0464139 243
960.333 0.930233 0.0393095 7.13356e+08 8.26033e+07 6.92559e+08 5.58931e+08 6.92559e+08 0.158603 0.00317857 0.161341 0.0198951 0.0262419 0.221242 0.00383294 0.22339 0.020032 0.0311928 0.336046 0.00689584 0.331909 0.057237 0.0418025 43
1164.59 1 0 4.36327e+08 4.36327e+08 8.72654e+08 0 8.72654e+08 0.150913 0.00954268 0.160456 0 0.0190854 0.217418 0.0121961 0.229614 0 0.0243923 0.333784 0.0203157 0.3541 0 0.0406314 2
1455.08 1 0 7.43606e+08 7.43606e+08 1.48721e+09 0 1.48721e+09 0.154946 0.00686219 0.161808 0 0.0137244 0.217644 0.0115638 0.229207 0 0.0231276 0.35925 0.0339832 0.393233 0 0.0679663 2
