#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.5979e+07 0 0 0 0 0 0 4.05444e-06 1.54802e-06 0 0 0 121819
1.56283e+08 0 0 0 0 0 0 1.03172e-05 4.04941e-06 0 0 0 36297
2.47353e+08 0 0 0 0 0 0 2.51176e-05 7.06209e-06 0 0 0 24634
3.9226e+08 0 0 0 0 0 0 4.5909e-05 1.23396e-05 0 0 0 16205
6.19955e+08 0 0 0 0 0 0 0.000145733 2.81856e-05 0 0 0 10304
9.82587e+08 0 0 0 0 0 0 0.000235591 5.49633e-05 0 0 0 6707
1.55416e+09 0 0 0 0 0 0 0.000476811 9.79197e-05 0 0 0 4210
2.45972e+09 0 0 0 0 0 0 0.000764323 0.000155319 0 0 0 2639
3.90476e+09 0 0 0 0 0 0 0.00131065 0.000258683 0 0 0 1572
6.18723e+09 0 0 0 0 0 0 0.00210384 0.000501299 0 0 0 934
9.75664e+09 0 0 0 0 0 0 0.00225338 0.000621438 0 0 0 567
1.56377e+10 0 0 0 0 0 0 0.00398895 0.00116015 0 0 0 323
2.46755e+10 0 0 0 0 0 0 0.00445132 0.00216242 0 0 0 150
3.95035e+10 0 0 0 0 0 0 0.0065107 0.00231217 0 0 0 88
6.20411e+10 0 0 0 0 0 0 0.00400505 0.00314406 0 0 0 44
9.0566e+10 0 0 0 0 0 0 0.0017603 0.0017603 0 0 0 26
1.58725e+11 0 0 0 0 0 0 0 0 0 0 0 3
2.15575e+11 0 0 0 0 0 0 0 0 0 0 0 6
3.82641e+11 0 0 0 0 0 0 0.0209379 0.0209379 0.0418758 0 0.0418758 2
