#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
46.0828 0.0170547 0.0179173 0.000161491 0 0 0 0.00194414 1.32136e-05 0 0 0 743137
62.4157 0.0617542 0.0674044 0.000468042 0 0 0 0.00703653 3.97906e-05 0 0.00882665 0 341402
78.9414 0.17667 0.205915 0.0010767 0 1 0 0.0217565 0.000102856 0 0.0459376 0 196377
98.2505 0.353317 0.45279 0.00216956 0 1 0 0.0507843 0.000233262 0.0175826 0.0978934 0.0175826 101535
123.451 0.552113 0.789971 0.00436242 1 1 1 0.0961932 0.000529225 0.0619865 0.138256 0.0619865 39347
155.239 0.735527 1.20052 0.00847468 1 1 1 0.163356 0.00116078 0.136716 0.170634 0.112705 13370
195.198 0.818182 1.47709 0.0160708 1 2 1 0.237159 0.00245189 0.221414 0.186142 0.160329 4213
245.449 0.871816 1.60723 0.0297327 1 2 0 0.308621 0.00482385 0.302899 0.185203 0.180408 1217
309.299 0.792642 1.33779 0.0600108 1 1 1 0.350993 0.0104211 0.348803 0.179366 0.197897 299
388.417 0.717391 1.13043 0.100426 1 1 1 0.405575 0.0211094 0.417637 0.21821 0.247007 92
485.533 0.730769 1.19231 0.228838 1 1 1 0.396417 0.0316717 0.396946 0.149142 0.175754 26
633.371 0.75 0.75 0.25 1 0 1 0.309471 0.0372947 0.339557 0.0611653 0.0977363 4
729.837 0.5 0.5 0.5 1 0 1 0.346022 0.336803 0.682825 0 0.673607 2
