#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.6149 7.20614e-06 7.20614e-06 9.89836e-07 0 0 0 2.74287e-05 6.34072e-07 0 0 0 7354839
62.4124 4.87339e-06 4.87339e-06 1.35163e-06 0 0 0 1.07528e-05 5.89708e-07 0 0 0 2667548
78.0867 0 0 0 0 0 0 6.73237e-06 5.39131e-07 0 0 0 1168020
98.5778 3.89268e-06 3.89268e-06 2.75254e-06 0 0 0 6.85696e-05 2.68695e-06 0 0 0 513785
124.117 6.57484e-05 6.57484e-05 1.64366e-05 0 0 0 0.000553613 1.21397e-05 0 0 0 243352
156.117 0.000795439 0.000795439 8.38137e-05 0 0 0 0.00299272 4.49414e-05 0 0 0 113145
196.017 0.00517217 0.00517217 0.000325622 0 0 0 0.0114353 0.000148628 0 0.0237355 0 48529
245.897 0.0167205 0.0167205 0.000957283 0 0 0 0.0300998 0.000424612 0 0.0723074 0 17942
308.588 0.0352985 0.0352985 0.00250886 0 0 0 0.0573656 0.00107098 0.0239324 0.112902 0.0239324 5411
387.635 0.048 0.048 0.00604864 0 0 0 0.0935406 0.00278001 0.0664234 0.13331 0.0664234 1250
487.615 0.0418006 0.0418006 0.0113668 0 0 0 0.131405 0.00606224 0.107781 0.138766 0.0840407 311
619.506 0.0188679 0.0188679 0.0188679 0 0 0 0.152911 0.0148139 0.133359 0.132516 0.0969159 53
767.236 0 0 0 0 0 0 0.145609 0.0496595 0.129132 0.218556 0.11721 8
999.365 0 0 0 0 0 0 0.0123585 8.09605e-05 0.012312 0.000204071 6.45705e-05 3
