#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.668185 (z=0.496592) stellar mass
#obs_sm range: 10.75 - 11.25
#HM    Stats: 2.127940e+12 (median) + 2.505880e+12  / - 9.650000e+11
#SM    Stats: 7.205250e+10 (median) + 3.111050e+10  / - 1.920020e+10
#ObsSM Stats: 7.617150e+10 (median) + 3.399750e+10  / - 1.492860e+10
#VMP   Stats: 2.178900e+02 (median) + 5.793001e+01  / - 3.425000e+01
#ICL   Stats: 3.602800e+08 (median) + 1.535440e+09  / - 2.663067e+08
#SSFR  Stats: 1.129247e-10 (median) + 1.325509e-10  / - 6.549718e-11
sfh 0.055623 0 0 0 #avg: 5.44996e-21; avg_err: 3.81908e-21; sd: 4.88006e-19; counts: 16329
sfh 0.060123 0 0 0 #avg: 1.91233e-15; avg_err: 4.32492e-16; sd: 5.52643e-14; counts: 16329
sfh 0.062373 0 0 0 #avg: 9.68384e-15; avg_err: 1.66586e-15; sd: 2.12865e-13; counts: 16329
sfh 0.064623 0 0 0 #avg: 2.93718e-14; avg_err: 3.53582e-15; sd: 4.5181e-13; counts: 16329
sfh 0.066873 0 0 0 #avg: 7.80501e-14; avg_err: 6.65324e-15; sd: 8.50158e-13; counts: 16329
sfh 0.069123 0 0 0 #avg: 1.67643e-13; avg_err: 1.27335e-14; sd: 1.6271e-12; counts: 16329
sfh 0.071373 0 0 0 #avg: 2.71394e-13; avg_err: 1.67928e-14; sd: 2.1458e-12; counts: 16329
sfh 0.073623 0 0 0 #avg: 4.16732e-13; avg_err: 2.21543e-14; sd: 2.8309e-12; counts: 16329
sfh 0.075873 0 1.38903e-13 0 #avg: 6.14931e-13; avg_err: 3.08192e-14; sd: 3.9381e-12; counts: 16329
sfh 0.078123 0 4.793e-13 0 #avg: 8.14472e-13; avg_err: 4.19653e-14; sd: 5.36237e-12; counts: 16329
sfh 0.080373 0 9.68115e-13 0 #avg: 1.03772e-12; avg_err: 3.63083e-14; sd: 4.63951e-12; counts: 16329
sfh 0.082623 0 1.6023e-12 0 #avg: 1.23881e-12; avg_err: 3.64202e-14; sd: 4.65381e-12; counts: 16329
sfh 0.085998 7.1565e-14 2.69894e-12 7.1565e-14 #avg: 1.82188e-12; avg_err: 4.77921e-14; sd: 6.10692e-12; counts: 16329
sfh 0.089373 3.28413e-13 3.57917e-12 3.28413e-13 #avg: 2.46627e-12; avg_err: 5.83977e-14; sd: 7.46212e-12; counts: 16329
sfh 0.092748 7.34923e-13 4.4515e-12 7.34923e-13 #avg: 3.18042e-12; avg_err: 6.66291e-14; sd: 8.51393e-12; counts: 16329
sfh 0.096123 1.20979e-12 5.46045e-12 1.20814e-12 #avg: 4.03835e-12; avg_err: 7.82054e-14; sd: 9.99317e-12; counts: 16329
sfh 0.099498 1.77199e-12 6.33133e-12 1.66939e-12 #avg: 5.00616e-12; avg_err: 9.92044e-14; sd: 1.26764e-11; counts: 16329
sfh 0.102873 2.35167e-12 7.35173e-12 2.08407e-12 #avg: 6.12156e-12; avg_err: 1.14069e-13; sd: 1.45759e-11; counts: 16329
sfh 0.106248 2.95128e-12 8.6908e-12 2.47339e-12 #avg: 7.35962e-12; avg_err: 1.4134e-13; sd: 1.80605e-11; counts: 16329
sfh 0.109623 3.57123e-12 9.78899e-12 2.86118e-12 #avg: 8.61773e-12; avg_err: 1.63471e-13; sd: 2.08885e-11; counts: 16329
sfh 0.112998 4.23349e-12 1.10657e-11 3.28021e-12 #avg: 9.96442e-12; avg_err: 1.80094e-13; sd: 2.30126e-11; counts: 16329
sfh 0.116373 4.78438e-12 1.25177e-11 3.60225e-12 #avg: 1.12163e-11; avg_err: 2.03009e-13; sd: 2.59407e-11; counts: 16329
sfh 0.119748 5.38339e-12 1.39484e-11 3.97139e-12 #avg: 1.27302e-11; avg_err: 2.42941e-13; sd: 3.10432e-11; counts: 16329
sfh 0.123123 6.02235e-12 1.4942e-11 4.41379e-12 #avg: 1.4049e-11; avg_err: 2.6486e-13; sd: 3.38441e-11; counts: 16329
sfh 0.126498 6.66214e-12 1.66107e-11 4.8008e-12 #avg: 1.53685e-11; avg_err: 2.68997e-13; sd: 3.43727e-11; counts: 16329
sfh 0.129873 7.44779e-12 1.73796e-11 5.34331e-12 #avg: 1.64951e-11; avg_err: 2.71985e-13; sd: 3.47546e-11; counts: 16329
sfh 0.133248 8.08402e-12 1.93579e-11 5.71646e-12 #avg: 1.7917e-11; avg_err: 2.88491e-13; sd: 3.68637e-11; counts: 16329
sfh 0.136623 8.7011e-12 2.11802e-11 6.07628e-12 #avg: 1.95516e-11; avg_err: 3.21784e-13; sd: 4.11179e-11; counts: 16329
sfh 0.141685 9.70268e-12 2.34049e-11 6.70517e-12 #avg: 2.19272e-11; avg_err: 3.67631e-13; sd: 4.69763e-11; counts: 16329
sfh 0.146748 1.06154e-11 2.62556e-11 7.24442e-12 #avg: 2.45952e-11; avg_err: 4.84186e-13; sd: 6.18698e-11; counts: 16329
sfh 0.15181 1.14862e-11 2.82381e-11 7.78019e-12 #avg: 2.68132e-11; avg_err: 5.23404e-13; sd: 6.68811e-11; counts: 16329
sfh 0.156873 1.26687e-11 3.07136e-11 8.70947e-12 #avg: 2.94826e-11; avg_err: 5.59176e-13; sd: 7.14522e-11; counts: 16329
sfh 0.161935 1.35981e-11 3.37588e-11 9.31065e-12 #avg: 3.19718e-11; avg_err: 5.81635e-13; sd: 7.4322e-11; counts: 16329
sfh 0.166998 1.45768e-11 3.62232e-11 9.98054e-12 #avg: 3.4726e-11; avg_err: 5.98774e-13; sd: 7.65119e-11; counts: 16329
sfh 0.17206 1.55337e-11 3.90627e-11 1.06491e-11 #avg: 3.7955e-11; avg_err: 7.08144e-13; sd: 9.04874e-11; counts: 16329
sfh 0.177123 1.62691e-11 4.30388e-11 1.11248e-11 #avg: 4.10018e-11; avg_err: 7.79743e-13; sd: 9.96364e-11; counts: 16329
sfh 0.182185 1.73956e-11 4.61177e-11 1.19544e-11 #avg: 4.39511e-11; avg_err: 8.32869e-13; sd: 1.06425e-10; counts: 16329
sfh 0.187248 1.85432e-11 5.06393e-11 1.28767e-11 #avg: 4.69506e-11; avg_err: 8.21693e-13; sd: 1.04997e-10; counts: 16329
