#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.46417e+09 6.5285e+08 5.93337e+06 5.00584e+08 4.55751e+08 1.67157e+08 2.16106e+09 1.67082e+07 2.04105e+09 1.5551e+09 1.25022e+09 5298
1.57413e+10 5.62673e+08 6.88607e+06 4.57334e+08 3.08062e+08 1.24713e+08 2.2923e+09 2.84233e+07 1.95799e+09 2.11509e+09 1.20812e+09 2507
2.55299e+10 5.74038e+08 6.32785e+06 4.79814e+08 3.53511e+08 1.46253e+08 1.64183e+09 2.31315e+07 1.20812e+09 1.57613e+09 5.84132e+08 2660
4.04578e+10 6.10894e+08 5.18316e+06 5.00305e+08 4.15602e+08 1.66644e+08 1.41177e+09 1.36879e+07 1.20812e+09 9.98802e+08 5.84132e+08 4254
6.40093e+10 6.51053e+08 4.44872e+06 5.00725e+08 4.86414e+08 1.6706e+08 1.41338e+09 1.02324e+07 1.20812e+09 1.08161e+09 5.84132e+08 7202
1.01073e+11 6.68402e+08 3.99623e+06 5.4793e+08 4.51433e+08 2.1419e+08 1.47258e+09 8.91622e+06 1.20812e+09 1.16432e+09 5.84132e+08 9902
1.59261e+11 7.05327e+08 3.90141e+06 5.8017e+08 5.00064e+08 2.46426e+08 1.52615e+09 8.43342e+06 1.29157e+09 1.24596e+09 6.67579e+08 12544
2.52237e+11 7.45689e+08 3.96185e+06 5.84053e+08 5.6738e+08 2.50253e+08 1.6014e+09 8.19205e+06 1.375e+09 1.2449e+09 7.51009e+08 14301
3.98066e+11 7.96006e+08 4.19566e+06 6.52409e+08 5.92491e+08 3.18572e+08 1.62221e+09 8.19127e+06 1.375e+09 1.32714e+09 7.51009e+08 15129
6.27623e+11 8.58874e+08 4.72273e+06 6.67511e+08 6.66489e+08 2.65954e+08 1.65872e+09 8.53894e+06 1.375e+09 1.40925e+09 7.35324e+08 14223
9.866e+11 9.51371e+08 5.85036e+06 7.50856e+08 7.4805e+08 3.36861e+08 1.64746e+09 9.34428e+06 1.375e+09 1.32714e+09 7.10395e+08 11595
1.56024e+12 1.06038e+09 7.90944e+06 8.34303e+08 8.86973e+08 4.17185e+08 1.58755e+09 1.11518e+07 1.29157e+09 1.32833e+09 6.67579e+08 8094
2.4415e+12 1.18202e+09 1.13571e+07 9.57732e+08 9.72873e+08 4.80804e+08 1.53313e+09 1.38999e+07 1.29157e+09 1.24596e+09 6.67579e+08 4799
3.87244e+12 1.25247e+09 1.73263e+07 1.00117e+09 1.0688e+09 5.01587e+08 1.44333e+09 1.91135e+07 1.20812e+09 1.16432e+09 6.26326e+08 2366
6.09357e+12 1.36899e+09 2.71702e+07 1.12466e+09 1.19937e+09 6.24194e+08 1.28724e+09 2.4601e+07 1.0412e+09 1.01317e+09 5.00587e+08 1123
9.58219e+12 1.45019e+09 4.52149e+07 1.16782e+09 1.38376e+09 5.86021e+08 1.15391e+09 3.46059e+07 9.57732e+08 9.29989e+08 4.17123e+08 448
1.52126e+13 1.44915e+09 6.68511e+07 1.25116e+09 1.15779e+09 7.10552e+08 1.07427e+09 5.21467e+07 8.34304e+08 7.90824e+08 3.33561e+08 186
2.44035e+13 1.58416e+09 1.23936e+08 1.40274e+09 1.38336e+09 7.35341e+08 1.04065e+09 8.10955e+07 8.74274e+08 5.84129e+08 3.33665e+08 59
3.85036e+13 1.39004e+09 1.87213e+08 1.12197e+09 1.85018e+09 6.21299e+08 1.21218e+09 1.39168e+08 9.15906e+08 1.12514e+09 3.75297e+08 35
6.00852e+13 1.69822e+09 2.72584e+08 1.29157e+09 1.83271e+09 6.282e+08 8.87553e+08 8.33924e+07 7.90825e+08 4.48773e+08 1.66837e+08 19
9.78643e+13 1.00796e+09 5.5041e+07 1.07913e+09 4.55356e+07 1.6866e+08 1.15617e+09 2.82303e+08 1.4584e+09 3.3327e+08 8.74641e+08 4
1.39221e+14 1.24919e+09 1.24919e+09 1.24919e+09 0 0 9.57732e+08 9.57732e+08 9.57732e+08 0 0 1
