#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.81268e+09 0 0 0 0 0 0 0 0.147642 2.71578e-05 0.147766 0.0215586 0.0217792 0.167727 2.37216e-05 0.169559 0.017311 0.0207148 0.191294 1.15193e-05 0.193613 0.0057999 0.0107173 594357
1.58268e+10 0 0 0 0 0 0 0 0.134951 4.38039e-05 0.133928 0.0235588 0.0211199 0.159264 3.98162e-05 0.160049 0.0199434 0.021278 0.189069 1.89753e-05 0.191121 0.00673443 0.0109364 240849
2.46874e+10 0 0 0 0 0 0 0 0.131372 4.6307e-05 0.129972 0.0228158 0.0196515 0.158952 4.15217e-05 0.159514 0.019112 0.0198366 0.189579 1.90816e-05 0.191403 0.00623809 0.010034 201111
3.872e+10 0 0 0 0 0 0 0 0.13 6.26282e-05 0.128364 0.0227816 0.0190517 0.160728 5.48348e-05 0.161337 0.0186085 0.0195031 0.190698 2.39387e-05 0.192411 0.00568585 0.00920017 109289
6.14835e+10 0 0 0 0 0 0 0 0.129515 8.72742e-05 0.127887 0.0223047 0.0189511 0.162511 7.44258e-05 0.163186 0.0179702 0.018818 0.191551 3.12717e-05 0.193177 0.00531527 0.00860873 55970
9.74896e+10 3.53619e-05 3.53619e-05 0 0 0 0 0 0.130723 0.000121443 0.129329 0.0221495 0.0188612 0.164635 0.000101781 0.165623 0.0171393 0.0187185 0.192334 4.13395e-05 0.193878 0.00495005 0.00802721 28279
1.53783e+11 0.00021917 0.000126529 0 0 0 0 0 0.133494 0.000176811 0.1326 0.0217811 0.0199167 0.16707 0.000141422 0.168256 0.0161608 0.0181712 0.193267 5.4608e-05 0.194733 0.00439134 0.0073339 13688
2.43616e+11 0 0 0 0 0 0 0 0.135268 0.000263409 0.134191 0.0221945 0.0194291 0.168794 0.000206388 0.170233 0.0151455 0.0180131 0.193848 7.77859e-05 0.195275 0.00401938 0.00689901 5940
3.85191e+11 0.0015528 0.000775945 0 0 0 0 0 0.138416 0.000397515 0.137747 0.0216061 0.0200394 0.1716 0.000291932 0.173176 0.0140147 0.0170725 0.194853 0.000111166 0.196428 0.00337176 0.00654836 2576
6.09372e+11 0.000979432 0.000979432 0 0 0 0 0 0.14216 0.000635802 0.141853 0.0225597 0.0204434 0.174303 0.000458386 0.176271 0.0130625 0.0171989 0.195879 0.000159374 0.197166 0.00297686 0.00546254 1021
9.65689e+11 0.0119048 0.0052985 0 0 0 0 0 0.145179 0.000952605 0.144123 0.0228181 0.0187508 0.17725 0.000644872 0.179583 0.0108007 0.0173255 0.196562 0.000227904 0.19795 0.00234845 0.0044464 420
1.49092e+12 0.0289855 0.0143332 0 0 0 0 0 0.147995 0.00151821 0.14815 0.0171789 0.0194522 0.17955 0.000941573 0.182696 0.00808841 0.0158552 0.197561 0.000332403 0.198576 0.00196005 0.00389515 138
2.42641e+12 0.0294118 0.0294118 0 0 0 0 0 0.152584 0.00328009 0.158411 0.0117841 0.0227585 0.180181 0.0019515 0.183024 0.00958231 0.0127594 0.196879 0.000915088 0.19834 0.00230619 0.00360683 34
3.72139e+12 0.166667 0.166667 0 0 0 0 0 0.137319 0.00793319 0.152169 0.00459196 0.0395803 0.167614 0.00601989 0.172324 0.0123497 0.0274497 0.196867 0.000740872 0.198131 0.000490114 0.00379336 6
5.22367e+12 0 0 1.41121e+08 1.41121e+08 0 4.23363e+08 0 0.13941 0.0164873 0.136209 0.0332236 0.0236202 0.170455 0.0127056 0.172558 0.0187766 0.0250858 0.198841 0.00112828 0.198819 0.0019881 0.00192018 3
8.47647e+12 0 0 0 0 0 0 0 0.148044 0.148044 0.148044 0 0 0.167591 0.167591 0.167591 0 0 0.19155 0.19155 0.19155 0 0 1
