#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.84164e+07 0 0 2.11702e+07 345666 0 0 0 0.260971 0.000211719 0.247528 0.100905 0.0739036 0.48812 0.000175991 0.497435 0.0593909 0.0764744 0.628088 6.29956e-05 0.634499 0.0153096 0.0273845 174682
1.58054e+08 0 0 3.45886e+07 638658 0 0 0 0.266654 0.000308806 0.255782 0.0973259 0.0771745 0.493265 0.000229782 0.500016 0.055473 0.0685901 0.628709 8.96713e-05 0.635153 0.0146778 0.0269112 81614
2.4922e+08 0 0 4.81911e+07 840335 0 0 0 0.274776 0.000326569 0.266095 0.0935145 0.0791035 0.497752 0.000233784 0.503964 0.0531877 0.0650984 0.629242 9.66561e-05 0.63587 0.0143803 0.0269263 70920
3.94486e+08 0 0 6.53848e+07 1.12979e+06 0 0 0 0.285077 0.00036446 0.278065 0.0910195 0.0805145 0.503827 0.000252001 0.509273 0.0523163 0.0633048 0.629661 0.000111223 0.636561 0.0141788 0.0269212 56313
6.25006e+08 0 0 9.10934e+07 1.53726e+06 0 0 0 0.295119 0.000404041 0.290222 0.0855648 0.0810064 0.50944 0.000276165 0.514934 0.0502906 0.0616612 0.630599 0.000126924 0.637664 0.0138547 0.0266018 43809
9.89259e+08 0 0 1.23091e+08 2.07231e+06 0 0 0 0.307585 0.000452877 0.3034 0.0820121 0.0788503 0.51666 0.000304178 0.522107 0.0483077 0.0596102 0.631341 0.000148148 0.638933 0.0131173 0.0271096 33395
1.56969e+09 0 0 1.58757e+08 2.69486e+06 0 3.33427e+08 0 0.32022 0.000508396 0.316756 0.0797563 0.0786247 0.523203 0.000337319 0.528719 0.0462167 0.0575645 0.631798 0.000172931 0.639627 0.0129529 0.0269707 25925
2.48826e+09 0 0 2.0232e+08 3.47674e+06 0 4.94516e+08 0 0.332491 0.000562071 0.329638 0.0764135 0.0759421 0.527735 0.000370037 0.533772 0.0438145 0.0560802 0.630564 0.000208717 0.639149 0.0133188 0.0289039 20235
3.9461e+09 0 0 2.57982e+08 4.48176e+06 0 6.52409e+08 0 0.345414 0.000616447 0.342434 0.0747063 0.0721759 0.528711 0.000413016 0.534743 0.0435621 0.0554272 0.628291 0.000254588 0.637711 0.0139738 0.0310856 16098
6.26733e+09 0 0 3.24134e+08 5.61025e+06 0 7.97101e+08 0 0.35614 0.00066647 0.354604 0.0722829 0.0725385 0.524214 0.000462218 0.53013 0.0445207 0.0559668 0.62277 0.000325924 0.634199 0.0158428 0.0366607 13241
9.92062e+09 0 0 4.07303e+08 7.04341e+06 0 9.57732e+08 0 0.361324 0.000731461 0.360176 0.0711365 0.0730823 0.515686 0.00053478 0.520917 0.0466953 0.0574733 0.614247 0.000422449 0.628212 0.0189903 0.0477593 10709
1.56735e+10 0 0 4.95101e+08 8.594e+06 0 1.14111e+09 0 0.363705 0.000792155 0.362886 0.0698974 0.0716485 0.501137 0.000623317 0.506498 0.0503339 0.061528 0.602332 0.000547779 0.618715 0.0244539 0.0591953 8703
2.47914e+10 0 0 5.88096e+08 1.10557e+07 0 1.32833e+09 0 0.358521 0.000911031 0.358955 0.0678324 0.0722643 0.481932 0.00076162 0.48678 0.054026 0.0623212 0.584837 0.000740333 0.602684 0.0328599 0.0747927 6412
3.9128e+10 0 0 7.18477e+08 1.49572e+07 4.00439e+08 1.15366e+09 4.00439e+08 0.346214 0.00103353 0.34744 0.0623935 0.0660224 0.455373 0.000967369 0.459573 0.0564732 0.0665149 0.562951 0.00104588 0.580248 0.0465285 0.0869053 4335
6.10326e+10 0 0 8.46186e+08 2.2128e+07 5.00675e+08 1.291e+09 5.00675e+08 0.334446 0.00139979 0.335125 0.0609438 0.0671275 0.431776 0.00136229 0.431331 0.0627763 0.0612408 0.540834 0.00156334 0.554932 0.0626589 0.0943264 2255
9.51705e+10 0 0 1.08103e+09 4.39924e+07 7.06929e+08 1.53671e+09 7.06929e+08 0.311644 0.00205301 0.310617 0.0601641 0.0584149 0.401768 0.00226323 0.399834 0.0626644 0.0627486 0.514929 0.00289677 0.521715 0.0802041 0.0997 827
1.46453e+11 0 0 1.59558e+09 1.29285e+08 9.17138e+08 2.43741e+09 9.17138e+08 0.296181 0.00489511 0.299023 0.0546024 0.0686168 0.376567 0.00560098 0.37301 0.0660117 0.066227 0.483059 0.00726739 0.485564 0.107416 0.106301 173
2.28478e+11 0 0 1.74835e+09 3.79361e+08 1.24374e+09 2.67137e+09 1.24374e+09 0.285598 0.0119347 0.277252 0.0701155 0.0490397 0.369754 0.0169008 0.354524 0.0528065 0.049967 0.467022 0.0222032 0.431277 0.158907 0.0498095 17
